I_U,T_INT,seed,nodes_measured,n_targets,total_assignments,sim_elapsed_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,var_Ubar_min,var_Ubar_max,var_Ubar_mean,var_Ubar_median,var_Ubar_std,sigma_Ubar_mean,ci_rel_mean,ci_rel_max,error
0.36,5,3,70,70,70,513,513,5469.73,98.6,500.1,273.87,16.78,0.142938,0.259778,0.186695,0.182636,0.02689,0.43103,0.0789,0.08,
0.36,5,4,70,70,70,484,484,6255.13,105.2,470.1,288.65,18.22,0.148289,0.261581,0.189739,0.190261,0.027996,0.43444,0.0789,0.08,
0.36,5,5,70,70,70,524,524,5378.63,94.3,515,288.5,16.96,0.138821,0.247477,0.188683,0.183043,0.026428,0.43334,0.079,0.08,
0.36,5,6,70,70,70,470,470,5854.1,85.1,460.1,272.54,17.19,0.115115,0.292019,0.191896,0.190249,0.032394,0.43653,0.0789,0.08,
0.36,5,7,70,70,70,458,458,6014.68,79.8,445.1,252.5,17.16,0.126221,0.275913,0.190025,0.188211,0.031604,0.43445,0.0788,0.08,
0.36,5,8,70,70,70,512,512,5385.87,106.4,500.1,280.68,16.79,0.136019,0.260808,0.187242,0.182616,0.025696,0.43172,0.0791,0.08,
0.36,5,9,70,70,70,499,499,5800.41,95.1,490.1,262.32,17.03,0.130497,0.274246,0.187808,0.183919,0.027034,0.43229,0.079,0.08,
0.36,5.5,0,70,70,70,466,466,5915.65,100.1,455.1,250.86,17.8,0.149707,0.268979,0.193286,0.188788,0.027073,0.43861,0.0788,0.08,
0.36,5.5,1,70,70,70,496,496,5453.07,117.1,485.1,252.62,16.88,0.134709,0.274526,0.187596,0.187835,0.028722,0.43189,0.0787,0.08,
0.36,5.5,2,70,70,70,660,660,5373.71,79.8,650.2,277.32,17.09,0.132972,0.304572,0.191806,0.188682,0.030196,0.43667,0.079,0.08,
0.36,5.5,3,70,70,70,553,553,5469.73,98.4,540.1,278.39,16.95,0.146666,0.26236,0.187158,0.181642,0.027941,0.43148,0.079,0.08,
0.36,5.5,4,70,70,70,530,530,6255.13,110.1,517.1,297.22,18.25,0.142153,0.264522,0.189296,0.190394,0.026761,0.43401,0.0788,0.08,
0.36,5.5,5,70,70,70,535,535,5378.63,92.9,525.1,292.96,16.91,0.134559,0.249791,0.189151,0.186496,0.027066,0.43383,0.079,0.08,
0.36,5.5,6,70,70,70,493,493,5854.1,85.1,482.2,280.74,17.35,0.117756,0.316223,0.192508,0.190539,0.034988,0.43704,0.0789,0.08,
0.36,5.5,7,70,70,70,461,461,6014.68,79.8,448.4,256.98,16.87,0.126692,0.280003,0.190312,0.1878,0.032653,0.43469,0.0789,0.08,
0.36,5.5,8,70,70,70,512,512,5385.87,107.2,500.1,284.9,16.69,0.130066,0.262202,0.186888,0.183819,0.026942,0.43122,0.079,0.08,
0.36,5.5,9,70,70,70,502,502,5800.41,95.1,493.7,267.35,16.71,0.132634,0.260014,0.18877,0.184398,0.028196,0.43331,0.0793,0.08,
0.36,6,0,70,70,70,501,501,5915.65,99.2,490.1,259.82,18.38,0.144376,0.278078,0.192901,0.188486,0.02829,0.43808,0.0786,0.08,
0.36,6,1,70,70,70,496,496,5453.07,120.3,485.1,258.97,16.92,0.132296,0.276435,0.186165,0.185109,0.028261,0.43027,0.0785,0.08,
0.36,6,2,70,70,70,665,665,5373.71,79.9,655.1,281,17.43,0.132963,0.305878,0.192207,0.193312,0.031664,0.43698,0.0789,0.08,
0.36,6,3,70,70,70,558,558,5469.73,97.4,545.1,280.97,17.14,0.139548,0.263662,0.187142,0.18467,0.029983,0.43128,0.079,0.08,
0.36,6,4,70,70,70,533,533,6255.13,97.6,520.1,299.56,18.25,0.144263,0.267471,0.190319,0.189841,0.030211,0.43492,0.0788,0.08,
0.36,6,5,70,70,70,595,595,5378.63,92.7,585.1,298.38,17.24,0.137216,0.251721,0.188824,0.183884,0.027645,0.4334,0.0789,0.08,
0.36,6,6,70,70,70,496,496,5854.1,85.1,485.1,282.21,17.56,0.121186,0.322488,0.194297,0.191113,0.035903,0.43901,0.0792,0.08,
0.36,6,7,70,70,70,498,498,6014.68,79.8,485.1,261.54,17.07,0.12689,0.284044,0.192403,0.18885,0.034361,0.43693,0.0791,0.08,
0.36,6,8,70,70,70,512,512,5385.87,111.8,500.8,293.76,16.9,0.130306,0.249757,0.186523,0.182427,0.027133,0.43077,0.0789,0.08,
0.36,6,9,70,70,70,504,504,5800.41,95.1,495.1,269.89,16.9,0.129479,0.2733,0.187675,0.182378,0.02968,0.43192,0.079,0.08,
0.36,6.5,0,70,70,70,504,504,5915.65,98.2,493.5,261.79,18.52,0.142668,0.282264,0.192772,0.184938,0.030189,0.4378,0.0784,0.08,
0.36,6.5,1,70,70,70,496,496,5453.07,122.2,485.1,265.15,17.17,0.101544,0.272157,0.183916,0.181056,0.028833,0.42754,0.0779,0.08,
0.36,6.5,2,70,70,70,667,667,5373.71,83.6,657.6,282.17,17.29,0.124039,0.301113,0.191989,0.193676,0.032386,0.43666,0.0789,0.08,
0.36,6.5,3,70,70,70,558,558,5469.73,96.7,545.1,286.22,17.13,0.144816,0.3158,0.18891,0.185601,0.033376,0.43309,0.0791,0.08,
0.36,6.5,4,70,70,70,533,533,6255.13,105.5,520.1,309.34,18.46,0.133997,0.270246,0.18912,0.18645,0.029607,0.43357,0.0787,0.08,
0.36,6.5,5,70,70,70,595,595,5378.63,95,585.1,300.94,17.28,0.132635,0.262051,0.188045,0.184863,0.028765,0.43242,0.0788,0.08,
0.36,6.5,6,70,70,70,496,496,5854.1,85.1,485.1,293.74,17.64,0.110232,0.328214,0.1932,0.189155,0.038622,0.43748,0.0787,0.08,
0.36,6.5,7,70,70,70,498,498,6014.68,79.8,485.1,271.72,17.37,0.12688,0.280695,0.191325,0.188551,0.034114,0.43571,0.079,0.08,
0.36,6.5,8,70,70,70,517,517,5385.87,114.3,505.1,299.62,17.09,0.12827,0.250966,0.185402,0.182268,0.028403,0.42934,0.0787,0.08,
0.36,6.5,9,70,70,70,542,542,5800.41,94.4,530.1,275.6,17.08,0.120453,0.277518,0.187767,0.18531,0.031246,0.43187,0.079,0.08,
0.36,7,0,70,70,70,506,506,5915.65,97.2,495.1,264.62,18.22,0.138108,0.285573,0.192174,0.186074,0.03156,0.43698,0.0782,0.08,
0.36,7,1,70,70,70,497,497,5453.07,129,486.8,271.7,17.37,0.114127,0.267645,0.182854,0.180413,0.029817,0.42623,0.0777,0.08,
0.36,7,2,70,70,70,670,670,5373.71,87.2,660.1,287.17,17.15,0.124067,0.313323,0.192287,0.19234,0.035278,0.43672,0.0787,0.08,
0.36,7,3,70,70,70,558,558,5469.73,95.1,545.1,292.28,17.2,0.132826,0.322416,0.188733,0.180646,0.035862,0.43264,0.079,0.08,
0.36,7,4,70,70,70,561,561,6255.13,106.4,550.1,314.48,18.49,0.130425,0.272959,0.189468,0.18975,0.030625,0.43389,0.0786,0.08,
0.36,7,5,70,70,70,595,595,5378.63,97,585.1,308.62,17.27,0.126417,0.264804,0.186257,0.183422,0.028148,0.43038,0.0785,0.08,
0.36,7,6,70,70,70,513,513,5854.1,85.1,500.1,298.12,17.72,0.112068,0.332474,0.192369,0.188415,0.038753,0.43653,0.0786,0.08,
0.36,7,7,70,70,70,498,498,6014.68,79.8,485.1,273.32,17.28,0.125521,0.284285,0.191019,0.189633,0.035897,0.43517,0.0788,0.08,
0.36,7,8,70,70,70,583,583,5385.87,117.5,570.1,305.73,17.05,0.125291,0.254731,0.184501,0.180661,0.028603,0.42828,0.0785,0.08,
0.36,7,9,70,70,70,545,545,5800.41,93.7,533.1,283.84,16.85,0.118898,0.282864,0.185609,0.182434,0.033346,0.42914,0.0786,0.08,
0.37,3,0,70,70,70,366,366,5915.65,79.8,355.1,220.05,17.59,0.15016,0.312341,0.194767,0.1893,0.027556,0.4403,0.0792,0.08,
0.37,3,1,70,70,70,336,336,5453.07,79.8,325.1,206.17,16.17,0.13373,0.245429,0.189298,0.189441,0.024485,0.43418,0.0792,0.08,
0.37,3,2,70,70,70,410,410,5373.71,79.8,400.1,226.18,16.02,0.121744,0.279191,0.190565,0.187044,0.026688,0.4355,0.0791,0.08,
0.37,3,3,70,70,70,418,418,5469.73,79.8,405.1,233.91,16.25,0.143582,0.248667,0.187938,0.184532,0.023376,0.43271,0.0792,0.08,
0.37,3,4,70,70,70,423,423,6255.13,85.8,410.1,254.21,17.19,0.139413,0.243314,0.189872,0.190622,0.023197,0.43494,0.0789,0.08,
0.37,3,5,70,70,70,436,436,5378.63,92.8,426.4,250.97,15.91,0.1498,0.236092,0.188718,0.184287,0.022732,0.43365,0.079,0.08,
0.37,3,6,70,70,70,440,440,5854.1,81.1,430.1,242.64,16.38,0.140403,0.24522,0.190461,0.188852,0.024188,0.43555,0.0791,0.08,
0.37,3,7,70,70,70,360,360,6014.68,79.8,347.3,217.32,15.95,0.137159,0.265811,0.191085,0.188835,0.027465,0.43603,0.0791,0.08,
0.37,3,8,70,70,70,379,379,5385.87,106.3,367.7,252.78,15.87,0.142265,0.247131,0.187336,0.184076,0.023453,0.432,0.0791,0.08,
0.37,3,9,70,70,70,484,484,5800.41,94.1,475.1,234.75,15.97,0.141489,0.242919,0.189127,0.189387,0.022792,0.43412,0.0793,0.08,
0.37,3.5,0,70,70,70,456,456,5915.65,79.8,445.1,225.4,17.75,0.144497,0.339339,0.196179,0.192393,0.030327,0.44173,0.0793,0.08,
0.37,3.5,1,70,70,70,431,431,5453.07,80.1,420.1,219.21,16.46,0.144468,0.25189,0.18959,0.188848,0.026679,0.43436,0.0793,0.08,
0.37,3.5,2,70,70,70,465,465,5373.71,79.8,455.4,239.89,16.52,0.135245,0.277863,0.191168,0.188221,0.026593,0.43621,0.0791,0.08,
0.37,3.5,3,70,70,70,423,423,5469.73,80.1,410.1,244.44,16.73,0.144566,0.24884,0.188489,0.186454,0.025731,0.43317,0.0792,0.08,
0.37,3.5,4,70,70,70,428,428,6255.13,95.7,415.1,267,17.52,0.128853,0.247696,0.18893,0.189719,0.024987,0.43372,0.0786,0.08,
0.37,3.5,5,70,70,70,445,445,5378.63,94.9,435.1,263.78,16.28,0.142203,0.240095,0.189529,0.185585,0.023868,0.43451,0.0791,0.08,
0.37,3.5,6,70,70,70,455,455,5854.1,83.3,445.1,255.95,16.82,0.128408,0.244565,0.190009,0.192023,0.025793,0.4349,0.0789,0.08,
0.37,3.5,7,70,70,70,398,398,6014.68,79.8,385.1,237.14,16.41,0.135922,0.259682,0.190953,0.189117,0.027126,0.43589,0.0791,0.08,
0.37,3.5,8,70,70,70,420,420,5385.87,110.1,410.1,268.26,16.55,0.141324,0.245639,0.188015,0.184511,0.024863,0.43268,0.0793,0.08,
0.37,3.5,9,70,70,70,489,489,5800.41,95.1,480.1,251.56,16.91,0.140572,0.243938,0.188332,0.184638,0.024851,0.43305,0.0793,0.08,
0.37,4,0,70,70,70,461,461,5915.65,81.4,450.1,232.84,17.94,0.149818,0.347005,0.196178,0.189202,0.031744,0.44162,0.0793,0.08,
0.37,4,1,70,70,70,491,491,5453.07,80.1,480.1,231.57,16.75,0.144722,0.252744,0.1902,0.188352,0.025863,0.43513,0.0793,0.08,
0.37,4,2,70,70,70,508,508,5373.71,79.8,498.8,256.07,16.95,0.138196,0.273059,0.190898,0.189985,0.025878,0.43595,0.079,0.08,
0.37,4,3,70,70,70,508,508,5469.73,102.2,495.1,267,17.09,0.151227,0.25395,0.188241,0.182823,0.025775,0.4329,0.0791,0.08,
0.37,4,4,70,70,70,431,431,6255.13,98.5,419,275.16,17.95,0.133217,0.251055,0.191961,0.192711,0.026514,0.4371,0.0792,0.08,
0.37,4,5,70,70,70,493,493,5378.63,95.1,480.5,283.18,16.82,0.144901,0.251772,0.188272,0.184584,0.023855,0.43306,0.0789,0.08,
0.37,4,6,70,70,70,465,465,5854.1,80.1,455.1,263.97,17.06,0.13201,0.280183,0.191831,0.191374,0.029682,0.4367,0.0791,0.08,
0.37,4,7,70,70,70,456,456,6014.68,79.8,443.1,247.97,16.8,0.132834,0.262552,0.191599,0.189596,0.028743,0.4365,0.0792,0.08,
0.37,4,8,70,70,70,507,507,5385.87,111.8,495.1,278.59,16.78,0.137787,0.247909,0.18603,0.181333,0.02349,0.43047,0.0789,0.08,
0.37,4,9,70,70,70,494,494,5800.41,95.1,485.1,263.08,16.73,0.136941,0.246472,0.187805,0.184884,0.02508,0.43243,0.0791,0.08,
0.37,4.5,0,70,70,70,466,466,5915.65,82.6,455.1,242.85,17.81,0.151357,0.35685,0.196656,0.190894,0.032424,0.44212,0.0793,0.08,
0.37,4.5,1,70,70,70,496,496,5453.07,105.5,485.1,248.61,16.6,0.135437,0.256457,0.189097,0.185776,0.027545,0.43373,0.079,0.08,
0.37,4.5,2,70,70,70,539,539,5373.71,79.8,529.3,269.25,16.67,0.126414,0.299916,0.190882,0.188874,0.02852,0.43573,0.0789,0.08,
0.37,4.5,3,70,70,70,513,513,5469.73,102.6,500.1,272.83,16.63,0.145345,0.257766,0.187356,0.184765,0.02656,0.43182,0.079,0.08,
0.37,4.5,4,70,70,70,484,484,6255.13,103.4,470.1,292.65,18.05,0.144132,0.255553,0.190276,0.190018,0.027841,0.43508,0.0788,0.08,
0.37,4.5,5,70,70,70,522,522,5378.63,95.1,512.2,291.82,16.98,0.139826,0.246562,0.188478,0.183538,0.025495,0.43317,0.079,0.08,
0.37,4.5,6,70,70,70,470,470,5854.1,89.9,460.1,275.43,17.28,0.118488,0.2857,0.192157,0.189417,0.030996,0.43696,0.079,0.08,
0.37,4.5,7,70,70,70,458,458,6014.68,79.8,445.1,259.98,17.06,0.13121,0.266455,0.190964,0.187074,0.029642,0.43571,0.079,0.08,
0.37,4.5,8,70,70,70,512,512,5385.87,111.9,500.1,282.45,16.66,0.136954,0.251738,0.186851,0.183671,0.02457,0.43135,0.079,0.08,
0.37,4.5,9,70,70,70,499,499,5800.41,95.1,490.1,265.98,16.93,0.130124,0.274263,0.187716,0.182854,0.02746,0.43215,0.079,0.08,
0.37,5,0,70,70,70,468,468,5915.65,102,457.7,258.1,18.03,0.135842,0.269371,0.191789,0.188595,0.026105,0.43696,0.0788,0.08,
0.37,5,1,70,70,70,496,496,5453.07,105.5,485.1,255.18,16.85,0.134795,0.258817,0.188499,0.188815,0.02712,0.43305,0.079,0.08,
0.37,5,2,70,70,70,545,545,5373.71,79.8,535.1,278.88,16.92,0.133676,0.304683,0.1925,0.190008,0.029044,0.43755,0.0791,0.08,
0.37,5,3,70,70,70,553,553,5469.73,102.7,540.1,282.9,17.07,0.150484,0.257546,0.187653,0.184923,0.027272,0.43211,0.079,0.08,
0.37,5,4,70,70,70,528,528,6255.13,105.8,515.1,300.95,18.61,0.142254,0.258188,0.190363,0.189696,0.028139,0.43514,0.0789,0.08,
0.37,5,5,70,70,70,529,529,5378.63,95.1,519.7,296.97,17.29,0.136428,0.258331,0.190166,0.18621,0.026471,0.43506,0.0792,0.08,
0.37,5,6,70,70,70,495,495,5854.1,90.1,484.3,285.67,17.76,0.120971,0.287486,0.191927,0.189197,0.031019,0.43669,0.0789,0.08,
0.37,5,7,70,70,70,495,495,6014.68,79.8,483,266.28,17.3,0.132086,0.270683,0.190499,0.187806,0.030392,0.4351,0.079,0.08,
0.37,5,8,70,70,70,512,512,5385.87,111.8,500.1,286.11,17.11,0.133129,0.255497,0.187629,0.184433,0.026719,0.43209,0.0792,0.08,
0.37,5,9,70,70,70,504,504,5800.41,115.1,495.1,277.08,17.28,0.13369,0.281182,0.187775,0.186306,0.026766,0.43228,0.0793,0.08,
0.37,5.5,0,70,70,70,505,505,5915.65,100.2,494.8,263.25,18.04,0.147325,0.273534,0.193547,0.188878,0.027512,0.43887,0.0788,0.08,
0.37,5.5,1,70,70,70,498,498,5453.07,117.7,487.3,262.37,16.83,0.138181,0.270409,0.18887,0.185931,0.027793,0.43346,0.079,0.08,
0.37,5.5,2,70,70,70,665,665,5373.71,79.8,655.1,286.19,17.05,0.120684,0.310021,0.193386,0.191911,0.031696,0.43833,0.0791,0.08,
0.37,5.5,3,70,70,70,558,558,5469.73,102.4,545.1,287.72,16.91,0.14078,0.26174,0.188177,0.186552,0.029912,0.43249,0.0791,0.08,
0.37,5.5,4,70,70,70,533,533,6255.13,110.7,520.1,308.4,18.45,0.131971,0.261115,0.189465,0.191176,0.028187,0.43409,0.0789,0.08,
0.37,5.5,5,70,70,70,595,595,5378.63,95.1,585.1,304.11,17.19,0.132822,0.260913,0.189334,0.183949,0.029204,0.43387,0.0791,0.08,
0.37,5.5,6,70,70,70,496,496,5854.1,90.1,485.1,290.99,17.54,0.123906,0.294298,0.193673,0.190893,0.032965,0.43853,0.0792,0.08,
0.37,5.5,7,70,70,70,498,498,6014.68,79.8,485.1,271.18,17.24,0.123075,0.266434,0.191538,0.189783,0.031642,0.43617,0.0791,0.08,
0.37,5.5,8,70,70,70,514,514,5385.87,115.1,502.8,298.33,17.02,0.130641,0.24893,0.18635,0.182162,0.02644,0.43063,0.0787,0.08,
0.37,5.5,9,70,70,70,542,542,5800.41,96,530.1,282.32,16.84,0.130519,0.257476,0.187774,0.185798,0.026488,0.43228,0.0793,0.08,
0.37,6,0,70,70,70,506,506,5915.65,100.1,495.1,267.79,18.29,0.14698,0.278141,0.192275,0.186352,0.026303,0.43751,0.0785,0.08,
0.37,6,1,70,70,70,501,501,5453.07,120.7,490.1,265.83,17.1,0.125005,0.266827,0.187841,0.184903,0.027835,0.43224,0.0788,0.08,
0.37,6,2,70,70,70,670,670,5373.71,80.5,660.1,289.44,17.19,0.125753,0.311917,0.193113,0.192632,0.032692,0.43793,0.079,0.08,
0.37,6,3,70,70,70,558,558,5469.73,101.9,545.1,293.41,17.31,0.137033,0.265192,0.188973,0.18316,0.031298,0.43329,0.0792,0.08,
0.37,6,4,70,70,70,533,533,6255.13,110.1,520.1,311.94,18.54,0.133207,0.260452,0.189899,0.19058,0.028843,0.43452,0.0789,0.08,
0.37,6,5,70,70,70,595,595,5378.63,95.1,585.1,309.02,17.37,0.136232,0.256968,0.189023,0.185421,0.027661,0.43364,0.079,0.08,
0.37,6,6,70,70,70,496,496,5854.1,90.1,485.1,297.9,17.79,0.113711,0.299425,0.193192,0.187397,0.034423,0.43784,0.0789,0.08,
0.37,6,7,70,70,70,499,499,6014.68,79.8,486.8,278.06,17.33,0.123421,0.272271,0.192324,0.190018,0.033773,0.43689,0.0791,0.08,
0.37,6,8,70,70,70,517,517,5385.87,114.2,505.1,307.83,17.19,0.125246,0.258902,0.186282,0.182954,0.028805,0.43035,0.0787,0.08,
0.37,6,9,70,70,70,544,544,5800.41,95.1,532.2,287.44,17.28,0.122287,0.264638,0.186816,0.186344,0.029458,0.43092,0.079,0.08,
0.37,6.5,0,70,70,70,506,506,5915.65,100.1,495.1,272.06,18.36,0.141969,0.280774,0.191337,0.186641,0.028082,0.43631,0.0781,0.08,
0.37,6.5,1,70,70,70,501,501,5453.07,124.2,490.1,272.23,17.17,0.104866,0.284403,0.18539,0.181759,0.029143,0.42926,0.0783,0.08,
0.37,6.5,2,70,70,70,670,670,5373.71,84.1,660.1,293.99,17.31,0.13018,0.313727,0.192423,0.191891,0.033443,0.43706,0.0788,0.08,
0.37,6.5,3,70,70,70,558,558,5469.73,113,545.1,299.1,17.34,0.137689,0.268401,0.188242,0.183661,0.031387,0.43243,0.079,0.08,
0.37,6.5,4,70,70,70,566,566,6255.13,108.6,555.1,316.97,18.92,0.135843,0.273584,0.19039,0.189284,0.030137,0.435,0.0789,0.08,
0.37,6.5,5,70,70,70,595,595,5378.63,95.3,585.1,312.67,17.68,0.130716,0.25969,0.187864,0.185214,0.027858,0.43227,0.0788,0.08,
0.37,6.5,6,70,70,70,513,513,5854.1,90.1,500.1,306.45,17.97,0.115852,0.329583,0.192373,0.188673,0.037125,0.43668,0.0787,0.08,
0.37,6.5,7,70,70,70,503,503,6014.68,79.8,490.1,280.15,17.51,0.123395,0.277079,0.189947,0.188231,0.03561,0.43397,0.0786,0.08,
0.37,6.5,8,70,70,70,517,517,5385.87,114.7,505.1,314.08,17.5,0.126211,0.260971,0.185541,0.18374,0.028786,0.42949,0.0786,0.08,
0.37,6.5,9,70,70,70,607,607,5800.41,95.1,595.1,295.48,17.54,0.125267,0.279173,0.186041,0.183862,0.030386,0.42996,0.0788,0.08,
0.37,7,0,70,70,70,506,506,5915.65,98.8,495.1,277.93,18.34,0.141097,0.287308,0.192398,0.187147,0.030368,0.43735,0.0783,0.08,
0.37,7,1,70,70,70,503,503,5453.07,129.8,492.7,276.05,17.1,0.119228,0.279922,0.18586,0.182219,0.029735,0.42978,0.0784,0.08,
0.37,7,2,70,70,70,675,675,5373.71,87.6,665.1,300.85,17.28,0.112614,0.308061,0.191935,0.19263,0.034604,0.43635,0.0785,0.08,
0.37,7,3,70,70,70,562,562,5469.73,105.1,549.1,301.58,17.14,0.138676,0.326147,0.18694,0.181887,0.033282,0.43081,0.0787,0.08,
0.37,7,4,70,70,70,566,566,6255.13,106.6,555.1,325.3,18.7,0.136513,0.276555,0.189765,0.187625,0.032385,0.43408,0.0786,0.08,
0.37,7,5,70,70,70,600,600,5378.63,97.5,590.1,317.41,17.55,0.131411,0.269996,0.187586,0.18287,0.028776,0.43188,0.0787,0.08,
0.37,7,6,70,70,70,518,518,5854.1,90.1,505.1,305.81,17.9,0.115922,0.336595,0.194401,0.18631,0.040267,0.4387,0.0788,0.08,
0.37,7,7,70,70,70,519,519,6014.68,79.8,505.1,285.6,17.52,0.120085,0.280968,0.190886,0.189452,0.037802,0.4348,0.0786,0.08,
0.37,7,8,70,70,70,583,583,5385.87,139,570.1,325.61,17.55,0.134129,0.263027,0.18634,0.181481,0.028014,0.43049,0.0787,0.08,
0.37,7,9,70,70,70,607,607,5800.41,95.1,595.3,303.37,17.36,0.123291,0.283555,0.185201,0.180946,0.031551,0.42885,0.0787,0.08,
0.38,3,0,70,70,70,456,456,5915.65,79.8,445.1,226.47,17.74,0.156928,0.324473,0.195176,0.189574,0.027943,0.44076,0.0794,0.08,
0.38,3,1,70,70,70,429,429,5453.07,80.1,418.4,214.45,16.19,0.131356,0.249057,0.189449,0.190968,0.025961,0.43424,0.0793,0.08,
0.38,3,2,70,70,70,456,456,5373.71,79.8,446.5,236.72,16.23,0.134595,0.279133,0.191733,0.192868,0.025487,0.43694,0.0793,0.08,
0.38,3,3,70,70,70,418,418,5469.73,80.1,405.1,242.28,16.29,0.146952,0.247932,0.188759,0.184451,0.024186,0.43361,0.0794,0.08,
0.38,3,4,70,70,70,428,428,6255.13,86.3,415.1,262.53,18.04,0.144455,0.246882,0.188745,0.187209,0.023736,0.4336,0.0787,0.08,
0.38,3,5,70,70,70,440,440,5378.63,95.1,430.5,260.96,16.87,0.141913,0.245216,0.189443,0.184829,0.02281,0.43449,0.0791,0.08,
0.38,3,6,70,70,70,445,445,5854.1,81.3,435.1,252.22,17.36,0.131328,0.241112,0.190365,0.192371,0.024563,0.4354,0.0791,0.08,
0.38,3,7,70,70,70,398,398,6014.68,80.1,385.1,231.3,16.98,0.131696,0.250374,0.189314,0.191943,0.02601,0.43407,0.0788,0.08,
0.38,3,8,70,70,70,415,415,5385.87,112.5,405.1,259.95,16.8,0.139419,0.240608,0.188285,0.187104,0.023041,0.43312,0.0793,0.08,
0.38,3,9,70,70,70,488,488,5800.41,95.1,480,250.17,16.94,0.134681,0.242578,0.188004,0.185035,0.022525,0.43283,0.0791,0.08,
0.38,3.5,0,70,70,70,461,461,5915.65,81.2,450.1,234.15,17.9,0.148545,0.341147,0.195048,0.189262,0.030607,0.44041,0.0793,0.08,
0.38,3.5,1,70,70,70,491,491,5453.07,80.1,480.1,232.13,16.71,0.144747,0.258894,0.189012,0.187431,0.025778,0.43377,0.079,0.08,
0.38,3.5,2,70,70,70,472,472,5373.71,79.8,462.6,250.87,16.5,0.132706,0.289269,0.190931,0.191207,0.027039,0.4359,0.0791,0.08,
0.38,3.5,3,70,70,70,447,447,5469.73,103.7,434.6,264.69,16.54,0.149527,0.251456,0.187769,0.184543,0.024435,0.43245,0.0791,0.08,
0.38,3.5,4,70,70,70,428,428,6255.13,97.2,415.1,274.38,17.65,0.133021,0.251622,0.191385,0.194888,0.024648,0.43657,0.0792,0.08,
0.38,3.5,5,70,70,70,487,487,5378.63,95.1,477.9,276.15,16.45,0.139084,0.239191,0.188903,0.188036,0.023161,0.43383,0.0791,0.08,
0.38,3.5,6,70,70,70,460,460,5854.1,83.5,450.1,262.53,16.79,0.134585,0.259582,0.191354,0.19011,0.02811,0.43628,0.0791,0.08,
0.38,3.5,7,70,70,70,453,453,6014.68,79.8,440.1,248,16.55,0.136787,0.258751,0.191215,0.186362,0.027538,0.43617,0.0792,0.08,
0.38,3.5,8,70,70,70,471,471,5385.87,113.8,459.9,276.82,16.45,0.139831,0.245051,0.186244,0.183041,0.022418,0.4308,0.079,0.08,
0.38,3.5,9,70,70,70,494,494,5800.41,95.1,485.1,262.98,16.55,0.133669,0.241313,0.187476,0.1842,0.024327,0.43209,0.0791,0.08,
0.38,4,0,70,70,70,466,466,5915.65,82.6,455.1,246.02,18.07,0.150097,0.352131,0.195474,0.189893,0.031995,0.44082,0.0792,0.08,
0.38,4,1,70,70,70,496,496,5453.07,110.1,485.1,251.14,16.97,0.137333,0.241011,0.189047,0.187746,0.02484,0.43387,0.0793,0.08,
0.38,4,2,70,70,70,535,535,5373.71,79.8,525.1,270.81,17.09,0.124134,0.284191,0.190948,0.189627,0.026644,0.43594,0.0789,0.08,
0.38,4,3,70,70,70,508,508,5469.73,104.9,495.1,273.82,17.4,0.144792,0.25247,0.188193,0.185401,0.02579,0.43284,0.0791,0.08,
0.38,4,4,70,70,70,484,484,6255.13,107.4,470.1,293.85,18.27,0.139694,0.256055,0.1905,0.190608,0.026609,0.43542,0.079,0.08,
0.38,4,5,70,70,70,520,520,5378.63,95.1,510.1,288.13,17,0.139498,0.246845,0.188481,0.183415,0.02527,0.43319,0.079,0.08,
0.38,4,6,70,70,70,491,491,5854.1,80.1,480.1,282.27,17.49,0.121802,0.295936,0.192808,0.190777,0.031212,0.4377,0.0793,0.08,
0.38,4,7,70,70,70,458,458,6014.68,79.8,445.1,258.96,17.02,0.135651,0.263607,0.191347,0.188633,0.029043,0.4362,0.0791,0.08,
0.38,4,8,70,70,70,508,508,5385.87,114.9,496.4,283.11,16.93,0.133309,0.248046,0.187406,0.1831,0.024766,0.43199,0.0792,0.08,
0.38,4,9,70,70,70,499,499,5800.41,95.1,490.1,275.57,17.2,0.134397,0.251199,0.187108,0.183079,0.024596,0.43166,0.079,0.08,
0.38,4.5,0,70,70,70,471,471,5915.65,83.9,460.1,254.05,18.18,0.141939,0.363512,0.19627,0.191018,0.032903,0.44166,0.0791,0.08,
0.38,4.5,1,70,70,70,498,498,5453.07,110.1,487.8,261.15,16.92,0.135372,0.247163,0.188136,0.187994,0.024741,0.43281,0.0791,0.08,
0.38,4.5,2,70,70,70,542,542,5373.71,79.8,532.3,280.39,17.13,0.132645,0.278804,0.191915,0.190316,0.026377,0.43707,0.079,0.08,
0.38,4.5,3,70,70,70,553,553,5469.73,118.3,540.1,284.29,17.23,0.150413,0.256695,0.189936,0.186663,0.027223,0.43475,0.0794,0.08,
0.38,4.5,4,70,70,70,528,528,6255.13,116.1,515.1,303.98,18.74,0.143037,0.260296,0.190808,0.188502,0.027079,0.43575,0.0791,0.08,
0.38,4.5,5,70,70,70,528,528,5378.63,95.1,518.2,298.19,17.42,0.136981,0.24698,0.189532,0.18557,0.02543,0.43439,0.0791,0.08,
0.38,4.5,6,70,70,70,493,493,5854.1,90.5,483,290.94,17.84,0.1244,0.288451,0.193023,0.190893,0.031833,0.43788,0.0792,0.08,
