I_U,T_INT,seed,nodes_measured,n_targets,total_assignments,sim_elapsed_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,var_Ubar_min,var_Ubar_max,var_Ubar_mean,var_Ubar_median,var_Ubar_std,sigma_Ubar_mean,ci_rel_mean,ci_rel_max,error
0.25,5,6,70,70,70,243,243,5854.1,79.8,230.1,126.39,14.56,0.144077,0.32671,0.232363,0.230999,0.045963,0.47968,0.0869,0.09,
0.25,5,7,70,70,70,294,294,6014.68,79.8,281.5,127.33,14.73,0.117196,0.325131,0.225923,0.221802,0.039658,0.47342,0.0864,0.09,
0.25,5,8,70,70,70,230,230,5385.87,79.8,219.7,134.71,14.08,0.136996,0.352981,0.225462,0.21897,0.037064,0.47332,0.0872,0.09,
0.25,5,9,70,70,70,246,246,5800.41,79.8,235.1,129.48,14.53,0.138052,0.295348,0.224239,0.228004,0.032719,0.47224,0.087,0.09,
0.25,5.5,0,70,70,70,227,227,5915.65,79.8,215.9,122.07,15.46,0.133411,0.350474,0.225927,0.228768,0.048612,0.47253,0.0844,0.09,
0.25,5.5,1,70,70,70,245,245,5453.07,79.8,235.1,127.81,14.41,0.096533,0.31663,0.219151,0.221934,0.037184,0.46633,0.0857,0.09,
0.25,5.5,2,70,70,70,256,256,5373.71,79.8,245.1,132.48,14.34,0.114034,0.344029,0.224402,0.226162,0.046062,0.47122,0.0857,0.09,
0.25,5.5,3,70,70,70,246,246,5469.73,79.8,235.1,129.39,14.33,0.115807,0.309857,0.219893,0.217756,0.039831,0.46698,0.0857,0.09,
0.25,5.5,4,70,70,70,275,275,6255.13,79.8,265.1,134.91,15.4,0.104872,0.341097,0.228035,0.230504,0.039597,0.47566,0.0867,0.09,
0.25,5.5,5,70,70,70,276,276,5378.63,79.8,265.1,136.36,14.28,0.148284,0.38017,0.226581,0.221118,0.043009,0.47398,0.0862,0.09,
0.25,5.5,6,70,70,70,249,249,5854.1,79.8,236.5,131.01,14.66,0.122319,0.332599,0.224047,0.227789,0.046863,0.47073,0.0853,0.09,
0.25,5.5,7,70,70,70,303,303,6014.68,79.8,290.1,130.7,14.84,0.118944,0.307825,0.220619,0.225148,0.03944,0.46778,0.0855,0.09,
0.25,5.5,8,70,70,70,231,231,5385.87,79.8,220.1,140.09,14.21,0.144148,0.306556,0.220071,0.215631,0.034741,0.46768,0.0864,0.09,
0.25,5.5,9,70,70,70,246,246,5800.41,79.8,235.1,132.66,14.57,0.133616,0.303528,0.219925,0.224073,0.035189,0.46742,0.0861,0.09,
0.25,6,0,70,70,70,343,343,5915.65,79.8,332.3,130.04,15.54,0.113907,0.358008,0.22327,0.22138,0.050261,0.46945,0.0839,0.09,
0.25,6,1,70,70,70,245,245,5453.07,79.8,235.1,130.42,14.31,0.096003,0.308572,0.213916,0.214739,0.038815,0.4605,0.0847,0.09,
0.25,6,2,70,70,70,271,271,5373.71,79.8,260.1,136.67,14.28,0.117456,0.345486,0.218505,0.219797,0.043527,0.46517,0.0846,0.09,
0.25,6,3,70,70,70,246,246,5469.73,79.8,236.7,129.92,14.38,0.113037,0.33621,0.219854,0.21417,0.042348,0.46674,0.0853,0.09,
0.25,6,4,70,70,70,275,275,6255.13,79.8,265.1,138.08,15.43,0.113543,0.345502,0.224265,0.228283,0.039696,0.47165,0.0861,0.09,
0.25,6,5,70,70,70,295,295,5378.63,79.8,284.4,141.33,14.33,0.111782,0.384914,0.223338,0.21894,0.048205,0.46993,0.0856,0.09,
0.25,6,6,70,70,70,253,253,5854.1,79.8,240.9,133.02,14.62,0.128689,0.340097,0.222696,0.223825,0.048674,0.4691,0.085,0.09,
0.25,6,7,70,70,70,303,303,6014.68,79.8,290.1,134.21,14.86,0.120924,0.332711,0.221505,0.223485,0.042906,0.46844,0.0857,0.09,
0.25,6,8,70,70,70,246,246,5385.87,79.8,234.8,145.24,14.29,0.141915,0.309714,0.221071,0.214729,0.036115,0.46866,0.0864,0.09,
0.25,6,9,70,70,70,249,249,5800.41,79.8,238.4,137.07,14.63,0.137776,0.307214,0.216627,0.220278,0.037587,0.46362,0.0855,0.09,
0.25,6.5,0,70,70,70,346,346,5915.65,79.8,335.1,132.52,15.69,0.111472,0.36442,0.22598,0.226967,0.05155,0.47218,0.0841,0.09,
0.25,6.5,1,70,70,70,245,245,5453.07,79.8,235.1,132.52,14.52,0.093127,0.321228,0.211656,0.212026,0.04173,0.45774,0.0842,0.09,
0.25,6.5,2,70,70,70,276,276,5373.71,79.8,265.1,137.72,14.45,0.120573,0.333618,0.221036,0.223068,0.042728,0.46794,0.0853,0.09,
0.25,6.5,3,70,70,70,299,299,5469.73,79.8,286.7,134.71,14.55,0.106364,0.336323,0.217326,0.209859,0.046402,0.46354,0.0848,0.09,
0.25,6.5,4,70,70,70,275,275,6255.13,79.8,265.1,140.82,15.46,0.122934,0.35008,0.223444,0.228314,0.038274,0.47094,0.0859,0.09,
0.25,6.5,5,70,70,70,299,299,5378.63,79.8,288.5,144.44,14.46,0.121011,0.386338,0.22189,0.220864,0.047492,0.46844,0.0853,0.09,
0.25,6.5,6,70,70,70,297,297,5854.1,79.8,284.4,133.89,14.88,0.136978,0.347143,0.220661,0.2177,0.049873,0.46679,0.0846,0.09,
0.25,6.5,7,70,70,70,303,303,6014.68,79.8,290.1,137.82,14.97,0.123099,0.333334,0.220642,0.218278,0.041805,0.46765,0.0856,0.09,
0.25,6.5,8,70,70,70,252,252,5385.87,79.8,240.1,147.58,14.49,0.133765,0.315482,0.218218,0.213744,0.037131,0.46546,0.0858,0.09,
0.25,6.5,9,70,70,70,251,251,5800.41,79.8,240.1,139.1,14.83,0.135326,0.295922,0.216124,0.219176,0.035702,0.46324,0.0856,0.09,
0.25,7,0,70,70,70,346,346,5915.65,79.8,335.1,136.82,15.96,0.112309,0.369961,0.224691,0.221332,0.052177,0.47072,0.0841,0.09,
0.25,7,1,70,70,70,250,250,5453.07,79.8,240.1,134.58,14.69,0.092052,0.3212,0.207207,0.206235,0.044001,0.45256,0.0833,0.09,
0.25,7,2,70,70,70,298,298,5373.71,79.8,288.7,141.74,14.71,0.123429,0.337385,0.221456,0.224543,0.045384,0.46807,0.0853,0.09,
0.25,7,3,70,70,70,333,333,5469.73,79.8,320.1,142.92,14.7,0.096273,0.330395,0.213636,0.207136,0.049086,0.45917,0.0838,0.09,
0.25,7,4,70,70,70,275,275,6255.13,79.8,265.1,143.06,15.7,0.112574,0.354501,0.220282,0.225464,0.039516,0.46741,0.0852,0.09,
0.25,7,5,70,70,70,305,305,5378.63,79.8,294.5,147.83,14.69,0.133841,0.386415,0.218727,0.218677,0.04926,0.46487,0.0846,0.09,
0.25,7,6,70,70,70,302,302,5854.1,79.8,289.1,143.22,15.17,0.108905,0.350784,0.216063,0.216429,0.052645,0.46133,0.0834,0.09,
0.25,7,7,70,70,70,304,304,6014.68,79.8,291.8,141.65,15.15,0.125582,0.321768,0.217458,0.21374,0.040162,0.46436,0.0852,0.09,
0.25,7,8,70,70,70,286,286,5385.87,79.8,275.1,150.2,14.63,0.134283,0.366449,0.216208,0.210232,0.039795,0.4631,0.0852,0.09,
0.25,7,9,70,70,70,291,291,5800.41,79.8,280.1,145.23,15,0.115367,0.301753,0.211396,0.213837,0.038146,0.45781,0.0846,0.09,
0.26,3,0,70,70,70,192,192,5915.65,79.8,180.1,109.81,15.4,0.135072,0.316177,0.233863,0.230966,0.035169,0.48221,0.0867,0.09,
0.26,3,1,70,70,70,190,190,5453.07,79.8,180.1,112.09,14.35,0.133742,0.28478,0.230199,0.235271,0.028008,0.47887,0.0879,0.09,
0.26,3,2,70,70,70,216,216,5373.71,79.8,205.1,110.93,14.06,0.100618,0.317829,0.227167,0.231629,0.041815,0.47445,0.0866,0.09,
0.26,3,3,70,70,70,202,202,5469.73,79.8,189.5,110.97,14.22,0.138375,0.307196,0.233427,0.229612,0.030598,0.48209,0.0883,0.09,
0.26,3,4,70,70,70,216,216,6255.13,79.8,203.8,117.76,15.35,0.149136,0.316754,0.235403,0.240761,0.032226,0.48403,0.0881,0.09,
0.26,3,5,70,70,70,258,258,5378.63,79.8,247.4,119.57,14.2,0.172726,0.364136,0.235569,0.231552,0.034768,0.48412,0.0882,0.09,
0.26,3,6,70,70,70,226,226,5854.1,79.8,215.1,114.58,14.63,0.134968,0.321019,0.229753,0.228015,0.042069,0.47729,0.087,0.09,
0.26,3,7,70,70,70,203,203,6014.68,79.8,190.1,111.34,14.53,0.12209,0.308822,0.231585,0.234058,0.036884,0.4796,0.0872,0.09,
0.26,3,8,70,70,70,210,210,5385.87,79.8,200.3,118.63,14.06,0.172158,0.373025,0.233498,0.229252,0.034122,0.48203,0.0886,0.09,
0.26,3,9,70,70,70,210,210,5800.41,79.8,196.7,114.81,14.54,0.156485,0.297417,0.228862,0.233437,0.026246,0.47759,0.088,0.09,
0.26,3.5,0,70,70,70,197,197,5915.65,79.8,185.1,114.25,15.51,0.136833,0.321441,0.234237,0.232667,0.036755,0.48247,0.0866,0.09,
0.26,3.5,1,70,70,70,203,203,5453.07,79.8,191.6,117.1,14.48,0.141145,0.291608,0.229317,0.231343,0.031112,0.47773,0.0877,0.09,
0.26,3.5,2,70,70,70,221,221,5373.71,79.8,210.1,117.59,14.25,0.103431,0.324601,0.225231,0.229001,0.040552,0.47253,0.0863,0.09,
0.26,3.5,3,70,70,70,221,221,5469.73,79.8,210.1,118,14.34,0.148092,0.312727,0.233461,0.232098,0.031922,0.48205,0.0882,0.09,
0.26,3.5,4,70,70,70,221,221,6255.13,79.8,208.4,124.82,15.39,0.16052,0.320277,0.234329,0.23877,0.031499,0.48297,0.0879,0.09,
0.26,3.5,5,70,70,70,261,261,5378.63,79.8,251,125.77,14.23,0.170221,0.355261,0.231528,0.230224,0.033222,0.47998,0.0876,0.09,
0.26,3.5,6,70,70,70,238,238,5854.1,79.8,225.1,120.39,14.7,0.138658,0.327235,0.230344,0.231073,0.043736,0.47777,0.0869,0.09,
0.26,3.5,7,70,70,70,227,227,6014.68,79.8,214.3,117.98,14.64,0.1214,0.314541,0.230617,0.229228,0.037583,0.47855,0.0872,0.09,
0.26,3.5,8,70,70,70,216,216,5385.87,79.8,206.9,124.95,14.22,0.164996,0.345028,0.231763,0.227723,0.033659,0.48022,0.0884,0.09,
0.26,3.5,9,70,70,70,217,217,5800.41,79.8,205.1,121.4,14.53,0.146955,0.299855,0.228562,0.230752,0.028622,0.47713,0.088,0.09,
0.26,4,0,70,70,70,203,203,5915.65,79.8,191.2,116.56,15.55,0.13874,0.340746,0.235249,0.238776,0.039601,0.48331,0.0865,0.09,
0.26,4,1,70,70,70,207,207,5453.07,79.8,195.1,120.71,14.54,0.130818,0.295836,0.227369,0.230709,0.032772,0.47554,0.0874,0.09,
0.26,4,2,70,70,70,235,235,5373.71,79.8,225.1,122.46,14.28,0.10694,0.33284,0.230142,0.232463,0.041633,0.47769,0.087,0.09,
0.26,4,3,70,70,70,240,240,5469.73,79.8,229.8,122.04,14.41,0.152647,0.318452,0.233139,0.230683,0.033475,0.48162,0.0882,0.09,
0.26,4,4,70,70,70,270,270,6255.13,79.8,260.1,129.12,15.5,0.158945,0.32484,0.234433,0.24182,0.034249,0.48286,0.0879,0.09,
0.26,4,5,70,70,70,266,266,5378.63,79.8,255.1,128.86,14.35,0.171366,0.363746,0.234012,0.232314,0.035648,0.4824,0.0878,0.09,
0.26,4,6,70,70,70,238,238,5854.1,79.8,225.9,124.6,14.91,0.142381,0.328035,0.232674,0.231433,0.044132,0.4802,0.0872,0.09,
0.26,4,7,70,70,70,293,293,6014.68,79.8,280.1,125.04,14.88,0.12158,0.319732,0.229287,0.228275,0.039639,0.47699,0.0871,0.09,
0.26,4,8,70,70,70,224,224,5385.87,79.8,215.1,130.33,14.41,0.16098,0.357651,0.228573,0.22672,0.035255,0.47676,0.0879,0.09,
0.26,4,9,70,70,70,246,246,5800.41,79.8,235.1,125.59,14.84,0.151949,0.300529,0.229887,0.230597,0.030597,0.47839,0.0884,0.09,
0.26,4.5,0,70,70,70,230,230,5915.65,79.8,218.1,121.82,16.14,0.140826,0.353022,0.233124,0.232504,0.044558,0.48067,0.086,0.09,
0.26,4.5,1,70,70,70,221,221,5453.07,79.8,211,124.82,15.07,0.128404,0.306576,0.227933,0.231176,0.03493,0.47595,0.0873,0.09,
0.26,4.5,2,70,70,70,252,252,5373.71,79.8,241.2,128.99,14.93,0.111209,0.340457,0.228442,0.229582,0.043649,0.47573,0.0867,0.09,
0.26,4.5,3,70,70,70,245,245,5469.73,79.8,234.6,126.09,14.98,0.134013,0.325343,0.227962,0.226274,0.036556,0.47595,0.0872,0.09,
0.26,4.5,4,70,70,70,275,275,6255.13,79.8,265.1,133.15,16.25,0.091238,0.329353,0.231832,0.231964,0.038579,0.47968,0.0873,0.09,
0.26,4.5,5,70,70,70,273,273,5378.63,79.8,260.1,132.84,14.97,0.162018,0.371669,0.232684,0.229906,0.037331,0.4809,0.0876,0.09,
0.26,4.5,6,70,70,70,243,243,5854.1,79.8,230.1,129.25,15.44,0.146013,0.333504,0.23193,0.230197,0.045011,0.47934,0.0869,0.09,
0.26,4.5,7,70,70,70,298,298,6014.68,79.8,285.1,129.07,15.44,0.122366,0.324781,0.227315,0.226892,0.037549,0.47511,0.0867,0.09,
0.26,4.5,8,70,70,70,231,231,5385.87,79.8,220.1,135.43,14.96,0.152908,0.365703,0.228314,0.219015,0.036273,0.47643,0.088,0.09,
0.26,4.5,9,70,70,70,246,246,5800.41,79.8,235.1,131.76,15.48,0.147879,0.296685,0.229371,0.231297,0.030718,0.47783,0.088,0.09,
0.26,5,0,70,70,70,346,346,5915.65,79.8,335.1,128.7,16.76,0.144971,0.36168,0.230021,0.227774,0.044472,0.47738,0.0853,0.09,
0.26,5,1,70,70,70,245,245,5453.07,79.8,235.1,129.05,15.41,0.108817,0.309659,0.223401,0.22802,0.034261,0.47115,0.0866,0.09,
0.26,5,2,70,70,70,261,261,5373.71,79.8,250.6,132.89,15.24,0.115542,0.342109,0.227169,0.227918,0.04425,0.47435,0.0865,0.09,
0.26,5,3,70,70,70,246,246,5469.73,79.8,235.1,130.26,15.4,0.126025,0.326951,0.224819,0.223292,0.040533,0.47224,0.0866,0.09,
0.26,5,4,70,70,70,275,275,6255.13,79.8,265.1,135.22,16.48,0.096022,0.33476,0.232228,0.232376,0.038318,0.48014,0.0875,0.09,
0.26,5,5,70,70,70,278,278,5378.63,79.8,265.4,139.81,15.33,0.155728,0.378709,0.232369,0.229763,0.041913,0.48018,0.0873,0.09,
0.26,5,6,70,70,70,243,243,5854.1,79.8,230.1,135.1,15.86,0.130212,0.327453,0.22918,0.232776,0.044449,0.47645,0.0863,0.09,
0.26,5,7,70,70,70,303,303,6014.68,79.8,290.1,133.06,15.96,0.123676,0.320356,0.224062,0.226348,0.037668,0.47165,0.0861,0.09,
0.26,5,8,70,70,70,231,231,5385.87,79.8,221.7,139.99,15.25,0.158011,0.372302,0.226439,0.217629,0.036499,0.47442,0.0875,0.09,
0.26,5,9,70,70,70,248,248,5800.41,79.8,237.1,136.48,15.77,0.142925,0.304439,0.226547,0.227825,0.034002,0.47462,0.0874,0.09,
0.26,5.5,0,70,70,70,346,346,5915.65,79.8,335.1,132.73,17.15,0.120192,0.367172,0.226509,0.2266,0.047323,0.4733,0.0845,0.09,
0.26,5.5,1,70,70,70,245,245,5453.07,79.8,235.1,132.8,15.94,0.099767,0.31502,0.220742,0.221783,0.037706,0.46802,0.0859,0.09,
0.26,5.5,2,70,70,70,305,305,5373.71,79.8,295.2,138.84,15.75,0.11948,0.335288,0.2265,0.228383,0.041922,0.47387,0.0861,0.09,
0.26,5.5,3,70,70,70,285,285,5469.73,79.8,272.2,134.52,15.8,0.118639,0.327427,0.223899,0.222441,0.039209,0.47137,0.0864,0.09,
0.26,5.5,4,70,70,70,275,275,6255.13,79.8,265.1,140.73,16.86,0.110932,0.339941,0.228709,0.233129,0.039403,0.47638,0.0868,0.09,
0.26,5.5,5,70,70,70,293,293,5378.63,79.8,282.6,145.21,15.66,0.152911,0.385323,0.229488,0.228403,0.045788,0.47682,0.0866,0.09,
0.26,5.5,6,70,70,70,251,251,5854.1,79.8,238.5,137.77,16.21,0.12992,0.331279,0.226539,0.226781,0.045411,0.47356,0.0858,0.09,
0.26,5.5,7,70,70,70,308,308,6014.68,79.8,295.1,135.68,16.29,0.125304,0.325041,0.222921,0.224032,0.038791,0.47034,0.0858,0.09,
0.26,5.5,8,70,70,70,252,252,5385.87,79.8,240.1,147.34,15.79,0.151143,0.323782,0.224444,0.219755,0.036221,0.47225,0.087,0.09,
0.26,5.5,9,70,70,70,251,251,5800.41,79.8,240.1,140.76,16.19,0.140135,0.30063,0.221641,0.22239,0.036781,0.46914,0.0864,0.09,
0.26,6,0,70,70,70,346,346,5915.65,79.8,335.1,135.67,17.54,0.118398,0.371585,0.225808,0.224762,0.048836,0.47239,0.0843,0.09,
0.26,6,1,70,70,70,247,247,5453.07,79.8,237.9,137.62,16.14,0.098292,0.31098,0.213096,0.209146,0.041512,0.45938,0.0844,0.09,
0.26,6,2,70,70,70,309,309,5373.71,79.8,299.1,142.2,16.09,0.123036,0.337512,0.221536,0.220587,0.040528,0.46875,0.0852,0.09,
0.26,6,3,70,70,70,296,296,5469.73,79.8,283.3,137.63,15.97,0.116691,0.327141,0.219449,0.215198,0.042409,0.4663,0.0854,0.09,
0.26,6,4,70,70,70,280,280,6255.13,79.8,270.1,143.86,17.12,0.131559,0.344575,0.226584,0.230041,0.037716,0.47434,0.0864,0.09,
0.26,6,5,70,70,70,297,297,5378.63,79.8,286.1,150.15,16.05,0.129493,0.391875,0.225033,0.22118,0.048837,0.47174,0.0857,0.09,
0.26,6,6,70,70,70,288,288,5854.1,79.8,275.8,142.56,16.54,0.10299,0.334286,0.22626,0.230664,0.049659,0.4727,0.0854,0.09,
0.26,6,7,70,70,70,308,308,6014.68,79.8,295.1,140.36,16.61,0.127222,0.338235,0.222048,0.218434,0.041482,0.46918,0.0858,0.09,
0.26,6,8,70,70,70,256,256,5385.87,79.8,246.2,150.14,16,0.144305,0.333139,0.22241,0.216382,0.039083,0.46986,0.0866,0.09,
0.26,6,9,70,70,70,291,291,5800.41,79.8,280.1,145.29,16.48,0.144567,0.298763,0.218125,0.221508,0.037595,0.46528,0.0858,0.09,
0.26,6.5,0,70,70,70,346,346,5915.65,79.8,335.1,139.53,17.79,0.116278,0.376852,0.22733,0.224867,0.05221,0.47359,0.0844,0.09,
0.26,6.5,1,70,70,70,250,250,5453.07,79.8,240.1,139.32,16.37,0.096386,0.307309,0.213249,0.211299,0.042177,0.45947,0.0844,0.09,
0.26,6.5,2,70,70,70,310,310,5373.71,79.8,300.1,144.62,16.28,0.126235,0.339475,0.224263,0.229077,0.043501,0.47133,0.0857,0.09,
0.26,6.5,3,70,70,70,301,301,5469.73,79.8,288.6,141.91,16.3,0.100357,0.326284,0.216803,0.213271,0.045445,0.46305,0.0849,0.09,
0.26,6.5,4,70,70,70,283,283,6255.13,79.8,273.6,145.24,17.43,0.126013,0.348859,0.225459,0.227315,0.037572,0.47316,0.0862,0.09,
0.26,6.5,5,70,70,70,302,302,5378.63,79.8,291.8,152.5,16.27,0.126069,0.397289,0.224834,0.217957,0.048869,0.4715,0.0855,0.09,
0.26,6.5,6,70,70,70,299,299,5854.1,79.8,286.8,145.15,16.69,0.107057,0.336898,0.223066,0.222973,0.050022,0.46927,0.0848,0.09,
0.26,6.5,7,70,70,70,308,308,6014.68,79.8,295.1,143.93,16.71,0.129305,0.342643,0.222871,0.218594,0.03876,0.47034,0.0862,0.09,
0.26,6.5,8,70,70,70,260,260,5385.87,79.8,250.5,154.91,16.2,0.142891,0.304543,0.218208,0.210349,0.036225,0.46555,0.0861,0.09,
0.26,6.5,9,70,70,70,291,291,5800.41,79.8,280.1,147.2,16.54,0.141346,0.299441,0.218718,0.21939,0.036016,0.46606,0.086,0.09,
0.26,7,0,70,70,70,346,346,5915.65,79.8,335.1,143.5,17.94,0.118114,0.381767,0.226939,0.229337,0.052292,0.47317,0.0845,0.09,
