I_U,T_INT,seed,nodes_measured,n_targets,total_assignments,sim_elapsed_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,var_Ubar_min,var_Ubar_max,var_Ubar_mean,var_Ubar_median,var_Ubar_std,sigma_Ubar_mean,ci_rel_mean,ci_rel_max,error
0.25,3.5,1,70,70,70,137,137,5453.07,79.8,125.1,90.74,12.23,0.135589,0.570122,0.300547,0.285904,0.091596,0.54227,0.1006,0.1299,
0.25,3.5,2,70,70,70,130,130,5373.71,79.8,117.4,88.57,11.98,0.099317,0.589375,0.313866,0.320278,0.10601,0.55182,0.1006,0.13,
0.25,3.5,3,70,70,70,131,131,5469.73,79.8,120.4,88.57,12.07,0.142173,0.494081,0.327223,0.322191,0.09318,0.56615,0.1047,0.13,
0.25,3.5,4,70,70,70,144,144,6255.13,79.8,130.1,88.49,12.91,0.153345,0.592285,0.325858,0.310827,0.098554,0.56435,0.1031,0.13,
0.25,3.5,5,70,70,70,133,133,5378.63,79.8,123,89.58,11.99,0.167127,0.613519,0.319947,0.306817,0.098408,0.55927,0.1034,0.1299,
0.25,3.5,6,70,70,70,142,142,5854.1,79.8,129.8,88,12.47,0.133533,0.630247,0.321974,0.308479,0.098975,0.56054,0.103,0.13,
0.25,3.5,7,70,70,70,132,132,6014.68,79.8,121,88.82,12.53,0.11451,0.534018,0.317403,0.320434,0.09357,0.55683,0.102,0.13,
0.25,3.5,8,70,70,70,145,145,5385.87,79.8,135.1,91.01,11.76,0.192473,0.583681,0.323686,0.317882,0.090551,0.56369,0.1042,0.1299,
0.25,3.5,9,70,70,70,144,144,5800.41,79.8,134.6,90.63,12.12,0.140396,0.537063,0.323587,0.309847,0.096577,0.5624,0.1046,0.13,
0.25,4,0,70,70,70,143,143,5915.65,79.8,131.4,89.96,13.54,0.132729,0.628282,0.304253,0.284325,0.098995,0.54481,0.0987,0.13,
0.25,4,1,70,70,70,143,143,5453.07,79.8,131.5,93.04,12.65,0.128959,0.545298,0.30448,0.293588,0.092729,0.54567,0.1012,0.13,
0.25,4,2,70,70,70,157,157,5373.71,79.8,143.2,91.63,12.33,0.102646,0.53672,0.312285,0.319833,0.102789,0.55083,0.1007,0.13,
0.25,4,3,70,70,70,135,135,5469.73,79.8,125.1,90.44,12.52,0.149826,0.557009,0.332233,0.32405,0.095987,0.57044,0.1057,0.13,
0.25,4,4,70,70,70,159,159,6255.13,79.8,145.1,91.86,13.41,0.150991,0.607088,0.332056,0.313323,0.103025,0.56939,0.1038,0.1299,
0.25,4,5,70,70,70,141,141,5378.63,79.8,129.1,91,12.3,0.163956,0.620617,0.325782,0.315315,0.098857,0.56457,0.1046,0.13,
0.25,4,6,70,70,70,143,143,5854.1,79.8,130.1,88.58,12.89,0.137093,0.637638,0.329625,0.324757,0.101271,0.56716,0.1043,0.13,
0.25,4,7,70,70,70,136,136,6014.68,79.8,124.1,89.62,12.85,0.114872,0.537253,0.32759,0.32784,0.095968,0.56571,0.1036,0.13,
0.25,4,8,70,70,70,180,180,5385.87,79.8,170.1,95.39,12.41,0.180999,0.612034,0.321781,0.318768,0.095842,0.56118,0.1034,0.13,
0.25,4,9,70,70,70,180,180,5800.41,79.8,170.1,93.41,12.89,0.145021,0.540088,0.331357,0.316004,0.096935,0.56938,0.1063,0.13,
0.25,4.5,0,70,70,70,161,161,5915.65,79.8,152.6,92.95,14.1,0.134806,0.643962,0.307614,0.292322,0.101895,0.54758,0.099,0.13,
0.25,4.5,1,70,70,70,147,147,5453.07,79.8,135.6,96.46,13.33,0.125548,0.577679,0.304612,0.28668,0.096658,0.54523,0.1012,0.13,
0.25,4.5,2,70,70,70,164,164,5373.71,79.8,150.9,93.87,12.88,0.106362,0.54301,0.313766,0.311757,0.106297,0.55178,0.101,0.13,
0.25,4.5,3,70,70,70,137,137,5469.73,79.8,125.6,92.25,12.91,0.156197,0.621429,0.334678,0.337175,0.100548,0.57213,0.106,0.13,
0.25,4.5,4,70,70,70,166,166,6255.13,79.8,152.4,94.15,13.94,0.153392,0.617,0.331248,0.322456,0.104232,0.56849,0.1036,0.13,
0.25,4.5,5,70,70,70,148,148,5378.63,79.8,137,94.35,12.88,0.155263,0.576181,0.328141,0.321171,0.098297,0.56651,0.105,0.13,
0.25,4.5,6,70,70,70,154,154,5854.1,79.8,142,90.41,13.4,0.140619,0.650519,0.332044,0.323172,0.105611,0.56897,0.1049,0.13,
0.25,4.5,7,70,70,70,139,139,6014.68,79.8,128.4,91.42,13.42,0.115811,0.524622,0.330421,0.332924,0.094876,0.56838,0.1039,0.13,
0.25,4.5,8,70,70,70,188,188,5385.87,79.8,178.7,99.04,12.97,0.147352,0.591918,0.322725,0.314746,0.100986,0.56133,0.1036,0.1299,
0.25,4.5,9,70,70,70,180,180,5800.41,79.8,170.1,95.46,13.27,0.159784,0.542842,0.333221,0.328273,0.098692,0.57084,0.1064,0.13,
0.25,5,0,70,70,70,167,167,5915.65,79.8,158.7,96.64,13.97,0.139806,0.644344,0.305188,0.292042,0.104851,0.54481,0.0983,0.13,
0.25,5,1,70,70,70,152,152,5453.07,79.8,140.1,101.14,13.14,0.108625,0.582061,0.301734,0.281153,0.10123,0.5419,0.1007,0.1299,
0.25,5,2,70,70,70,168,168,5373.71,79.8,154.4,98.69,12.78,0.110259,0.542851,0.314705,0.299381,0.108331,0.55244,0.101,0.13,
0.25,5,3,70,70,70,155,155,5469.73,79.8,141.5,96.89,12.87,0.122629,0.594481,0.326503,0.320194,0.10472,0.56406,0.1043,0.13,
0.25,5,4,70,70,70,176,176,6255.13,79.8,162.3,98.4,13.83,0.093286,0.623381,0.325094,0.31256,0.10426,0.56256,0.1025,0.1299,
0.25,5,5,70,70,70,151,151,5378.63,79.8,139.7,97.07,12.75,0.149204,0.590701,0.33036,0.314537,0.103612,0.56802,0.1052,0.13,
0.25,5,6,70,70,70,158,158,5854.1,79.8,145.4,94.27,13.2,0.144077,0.662878,0.328318,0.301669,0.110072,0.56514,0.1037,0.1299,
0.25,5,7,70,70,70,156,156,6014.68,79.8,146.3,96.06,13.26,0.117196,0.540791,0.323612,0.331753,0.094233,0.56247,0.103,0.13,
0.25,5,8,70,70,70,219,219,5385.87,79.8,209.6,102.67,12.73,0.179374,0.585094,0.324575,0.310993,0.091486,0.5642,0.1041,0.13,
0.25,5,9,70,70,70,183,183,5800.41,79.8,174,97.83,13.02,0.160686,0.541363,0.331185,0.306417,0.100928,0.56879,0.1062,0.13,
0.25,5.5,0,70,70,70,172,172,5915.65,79.8,163.5,101.08,14.24,0.133411,0.613441,0.298314,0.294018,0.10181,0.53846,0.0971,0.13,
0.25,5.5,1,70,70,70,201,201,5453.07,79.8,188.6,103.9,13.28,0.096533,0.558927,0.290828,0.260462,0.099774,0.53198,0.0986,0.1299,
0.25,5.5,2,70,70,70,176,176,5373.71,79.8,162.5,102.34,12.86,0.114034,0.548753,0.308355,0.295038,0.102311,0.54761,0.1002,0.13,
0.25,5.5,3,70,70,70,170,170,5469.73,79.8,157,99.15,13.09,0.148113,0.596473,0.321778,0.321167,0.100971,0.56038,0.1038,0.13,
0.25,5.5,4,70,70,70,213,213,6255.13,79.8,200.1,103.66,14.02,0.104872,0.627302,0.315996,0.306962,0.098273,0.55521,0.1015,0.1299,
0.25,5.5,5,70,70,70,172,172,5378.63,79.8,163.7,101.14,12.91,0.148284,0.608972,0.326244,0.328677,0.107378,0.56365,0.1043,0.13,
0.25,5.5,6,70,70,70,170,170,5854.1,79.8,157.6,97.1,13.37,0.141482,0.670133,0.322468,0.29947,0.112756,0.55951,0.1028,0.13,
0.25,5.5,7,70,70,70,177,177,6014.68,79.8,164.4,101.2,13.49,0.118944,0.551296,0.316038,0.316531,0.098325,0.55507,0.1016,0.1299,
0.25,5.5,8,70,70,70,222,222,5385.87,79.8,212.9,109.11,12.93,0.144148,0.565612,0.309278,0.292724,0.091825,0.55017,0.1012,0.13,
0.25,5.5,9,70,70,70,185,185,5800.41,79.8,175.1,102.26,13.43,0.152364,0.507297,0.31814,0.296374,0.094855,0.55786,0.1042,0.13,
0.25,6,0,70,70,70,176,176,5915.65,79.8,167.5,103.72,14.93,0.125874,0.616839,0.298988,0.288706,0.105254,0.53855,0.0971,0.13,
0.25,6,1,70,70,70,205,205,5453.07,79.8,192.3,106.49,13.86,0.096003,0.543128,0.285451,0.259719,0.097622,0.52698,0.0978,0.1297,
0.25,6,2,70,70,70,218,218,5373.71,79.8,209,107.62,13.8,0.117456,0.565793,0.304617,0.284457,0.107979,0.54345,0.0996,0.13,
0.25,6,3,70,70,70,174,174,5469.73,79.8,161.2,103.17,13.77,0.170162,0.659514,0.308048,0.282855,0.102522,0.54785,0.1012,0.13,
0.25,6,4,70,70,70,213,213,6255.13,79.8,200.1,106.69,14.74,0.113543,0.629392,0.311042,0.305651,0.09823,0.55073,0.1008,0.1299,
0.25,6,5,70,70,70,267,267,5378.63,79.8,256.9,106.07,13.67,0.111782,0.579585,0.323735,0.319597,0.109701,0.56075,0.1034,0.13,
0.25,6,6,70,70,70,173,173,5854.1,79.8,160.7,101.82,14.04,0.128689,0.585994,0.307738,0.290833,0.10589,0.5467,0.1005,0.1299,
0.25,6,7,70,70,70,181,181,6014.68,79.8,168.6,105.44,14.2,0.120924,0.551595,0.308003,0.30451,0.09895,0.54774,0.1005,0.1299,
0.25,6,8,70,70,70,227,227,5385.87,79.8,218,112.4,13.56,0.141915,0.508177,0.31462,0.30569,0.090226,0.55523,0.1024,0.13,
0.25,6,9,70,70,70,185,185,5800.41,79.8,175.1,105.23,14.04,0.144604,0.601411,0.315883,0.284,0.096845,0.55564,0.1039,0.13,
0.25,6.5,0,70,70,70,180,180,5915.65,79.8,171.3,105.66,14.98,0.119585,0.61208,0.306528,0.290686,0.105026,0.54552,0.0983,0.13,
0.25,6.5,1,70,70,70,217,217,5453.07,79.8,204.3,109.8,13.96,0.093127,0.537629,0.286271,0.259301,0.105294,0.52658,0.0979,0.13,
0.25,6.5,2,70,70,70,224,224,5373.71,79.8,214.7,109.13,13.6,0.120573,0.568098,0.309959,0.285563,0.1105,0.54808,0.1005,0.13,
0.25,6.5,3,70,70,70,176,176,5469.73,79.8,163,107.06,13.79,0.118271,0.657983,0.304886,0.28094,0.109575,0.54374,0.1004,0.13,
0.25,6.5,4,70,70,70,213,213,6255.13,79.8,200.1,109.05,14.83,0.148947,0.601029,0.306743,0.294665,0.098649,0.54692,0.1001,0.13,
0.25,6.5,5,70,70,70,299,299,5378.63,79.8,288.5,111.15,13.76,0.121011,0.578912,0.312579,0.28739,0.109549,0.55062,0.1016,0.13,
0.25,6.5,6,70,70,70,178,178,5854.1,79.8,166.8,103.75,14.09,0.139044,0.594723,0.307144,0.296437,0.105684,0.54622,0.1006,0.13,
0.25,6.5,7,70,70,70,188,188,6014.68,79.8,176,107.53,14.26,0.123099,0.533777,0.307631,0.301424,0.101307,0.54709,0.1004,0.1299,
0.25,6.5,8,70,70,70,232,232,5385.87,79.8,222.3,117.11,13.78,0.133765,0.512584,0.308694,0.297434,0.087817,0.55002,0.1015,0.13,
0.25,6.5,9,70,70,70,207,207,5800.41,79.8,195.8,109.32,14.09,0.135326,0.60277,0.306596,0.28261,0.098767,0.5467,0.1024,0.13,
0.25,7,0,70,70,70,203,203,5915.65,79.8,189.9,109.43,14.72,0.11466,0.627836,0.312013,0.306846,0.115652,0.54908,0.0987,0.13,
0.25,7,1,70,70,70,230,230,5453.07,79.8,220.1,113.67,13.85,0.092052,0.556887,0.281118,0.258504,0.105264,0.52159,0.0967,0.13,
0.25,7,2,70,70,70,226,226,5373.71,79.8,216.7,110.25,13.57,0.123429,0.545435,0.311496,0.290953,0.109752,0.54948,0.1009,0.1296,
0.25,7,3,70,70,70,182,182,5469.73,79.8,170.4,108.03,13.59,0.124821,0.667447,0.306896,0.2786,0.115038,0.54499,0.1006,0.13,
0.25,7,4,70,70,70,213,213,6255.13,79.8,203.6,111.17,14.63,0.139599,0.583428,0.306806,0.29081,0.099151,0.54675,0.1002,0.13,
0.25,7,5,70,70,70,188,188,5378.63,79.8,175.5,110.88,13.5,0.133841,0.73753,0.323334,0.289745,0.121183,0.55935,0.1033,0.13,
0.25,7,6,70,70,70,181,181,5854.1,79.8,169.4,107.47,14,0.133496,0.595407,0.304816,0.298638,0.103742,0.54426,0.1002,0.13,
0.25,7,7,70,70,70,192,192,6014.68,79.8,179.1,111.06,14.23,0.125582,0.569454,0.30587,0.293769,0.10748,0.54461,0.0999,0.13,
0.25,7,8,70,70,70,234,234,5385.87,79.8,224.9,118.55,13.68,0.134283,0.626106,0.31442,0.298453,0.097714,0.55415,0.1022,0.13,
0.25,7,9,70,70,70,211,211,5800.41,79.8,200,113.61,13.97,0.115367,0.612001,0.298673,0.278639,0.10096,0.53891,0.1009,0.13,
0.26,3,0,70,70,70,134,134,5915.65,79.8,123.4,85.8,14.41,0.135072,0.617867,0.306753,0.290177,0.100155,0.54712,0.0995,0.13,
0.26,3,1,70,70,70,132,132,5453.07,79.8,120.8,88.38,13.26,0.133742,0.571887,0.313987,0.295479,0.095811,0.55421,0.1028,0.13,
0.26,3,2,70,70,70,119,119,5373.71,79.8,106.9,86.57,13.12,0.100618,0.572349,0.319748,0.32689,0.106686,0.55711,0.1016,0.13,
0.26,3,3,70,70,70,130,130,5469.73,79.8,120.1,87.14,13.2,0.138375,0.513542,0.33289,0.326894,0.091123,0.57138,0.1058,0.13,
0.26,3,4,70,70,70,142,142,6255.13,79.8,129,86.51,14.13,0.149136,0.609023,0.334437,0.326144,0.099381,0.57192,0.1046,0.13,
0.26,3,5,70,70,70,132,132,5378.63,79.8,121.6,87.35,13.13,0.172726,0.613164,0.332444,0.324994,0.09664,0.57074,0.1056,0.13,
0.26,3,6,70,70,70,142,142,5854.1,79.8,129.6,85.12,13.64,0.134968,0.515741,0.334883,0.337272,0.097806,0.57202,0.1054,0.13,
0.26,3,7,70,70,70,129,129,6014.68,79.8,117.7,86.94,13.66,0.12209,0.53252,0.323729,0.322357,0.093206,0.56267,0.103,0.13,
0.26,3,8,70,70,70,140,140,5385.87,79.8,128.8,89.09,13.1,0.202897,0.592363,0.337016,0.328493,0.088203,0.57578,0.1065,0.13,
0.26,3,9,70,70,70,142,142,5800.41,79.8,132.2,88.2,13.58,0.156485,0.538979,0.335698,0.327913,0.101368,0.5726,0.1065,0.13,
0.26,3.5,0,70,70,70,138,138,5915.65,79.8,127.3,88.43,14.67,0.136833,0.639364,0.312559,0.293999,0.09926,0.55244,0.1003,0.13,
0.26,3.5,1,70,70,70,137,137,5453.07,79.8,125.1,91.79,13.56,0.141145,0.548859,0.31491,0.300249,0.095606,0.55502,0.103,0.13,
0.26,3.5,2,70,70,70,131,131,5373.71,79.8,118.1,90.05,13.23,0.103431,0.529565,0.324534,0.334757,0.10366,0.56187,0.1026,0.1299,
0.26,3.5,3,70,70,70,135,135,5469.73,79.8,125.1,89.35,13.48,0.148092,0.528545,0.344542,0.341238,0.096278,0.58114,0.1075,0.13,
0.26,3.5,4,70,70,70,159,159,6255.13,79.8,145.1,90.22,14.45,0.16052,0.632719,0.341179,0.321763,0.104113,0.57738,0.1052,0.13,
0.26,3.5,5,70,70,70,134,134,5378.63,79.8,123.3,90.34,13.32,0.170221,0.654053,0.338003,0.330197,0.101114,0.57506,0.1064,0.13,
0.26,3.5,6,70,70,70,143,143,5854.1,79.8,130.1,88.64,13.75,0.138658,0.578381,0.335786,0.324669,0.100003,0.57266,0.1052,0.13,
0.26,3.5,7,70,70,70,133,133,6014.68,79.8,121.6,89.6,13.82,0.1214,0.519129,0.334698,0.338867,0.097068,0.57194,0.1047,0.13,
0.26,3.5,8,70,70,70,179,179,5385.87,79.8,169.8,93.49,13.21,0.186156,0.629803,0.337628,0.336314,0.101989,0.57475,0.106,0.13,
0.26,3.5,9,70,70,70,180,180,5800.41,79.8,170.1,92.58,13.75,0.146955,0.545688,0.337496,0.326855,0.098864,0.57452,0.1069,0.13,
0.26,4,0,70,70,70,155,155,5915.65,79.8,144.6,91.89,14.81,0.13874,0.654344,0.315404,0.299401,0.101773,0.55479,0.1001,0.13,
0.26,4,1,70,70,70,147,147,5453.07,79.8,135.5,94.51,13.79,0.130818,0.578079,0.316036,0.31113,0.096192,0.55588,0.1031,0.13,
0.26,4,2,70,70,70,160,160,5373.71,79.8,146.1,92.99,13.53,0.10694,0.5422,0.327599,0.324426,0.107489,0.56426,0.1031,0.13,
0.26,4,3,70,70,70,136,136,5469.73,79.8,126.7,91.43,13.72,0.156123,0.599336,0.346632,0.34061,0.097968,0.58296,0.108,0.13,
0.26,4,4,70,70,70,164,164,6255.13,79.8,150.2,92.97,14.81,0.159227,0.648921,0.344904,0.332787,0.106232,0.58037,0.1058,0.13,
0.26,4,5,70,70,70,141,141,5378.63,79.8,129.7,93.03,13.4,0.171366,0.659671,0.340295,0.33342,0.100256,0.57725,0.1069,0.1299,
0.26,4,6,70,70,70,157,157,5854.1,79.8,144.4,90.35,14.02,0.142381,0.651073,0.341521,0.336674,0.107264,0.57708,0.106,0.13,
0.26,4,7,70,70,70,136,136,6014.68,79.8,124.8,90.86,13.93,0.12158,0.539326,0.341015,0.348063,0.098097,0.57739,0.1057,0.1299,
0.26,4,8,70,70,70,180,180,5385.87,79.8,170.4,96.96,13.56,0.16098,0.660293,0.335543,0.332963,0.1041,0.57247,0.1055,0.13,
0.26,4,9,70,70,70,180,180,5800.41,79.8,170.1,95.02,13.97,0.151949,0.540999,0.347214,0.335072,0.098631,0.58313,0.1088,0.13,
0.26,4.5,0,70,70,70,162,162,5915.65,79.8,153.6,95.1,14.63,0.140826,0.665171,0.318215,0.308765,0.108211,0.55623,0.1005,0.13,
0.26,4.5,1,70,70,70,152,152,5453.07,79.8,140.1,99.14,13.86,0.128404,0.582549,0.315065,0.29623,0.103125,0.55414,0.1028,0.13,
0.26,4.5,2,70,70,70,166,166,5373.71,79.8,152.5,95.27,13.47,0.111209,0.562343,0.325867,0.321675,0.108761,0.5625,0.103,0.13,
0.26,4.5,3,70,70,70,150,150,5469.73,79.8,141.6,94.94,13.47,0.162792,0.576276,0.344764,0.343782,0.102306,0.58066,0.1075,0.13,
0.26,4.5,4,70,70,70,167,167,6255.13,79.8,153.3,96.15,14.52,0.091238,0.659715,0.34425,0.331098,0.111869,0.57877,0.1055,0.13,
0.26,4.5,5,70,70,70,149,149,5378.63,79.8,137.7,96.37,13.38,0.162018,0.61444,0.341028,0.334336,0.103739,0.57754,0.1069,0.13,
0.26,4.5,6,70,70,70,156,156,5854.1,79.8,143.6,92.66,13.8,0.146013,0.609605,0.344796,0.3323,0.109036,0.57974,0.1067,0.13,
0.26,4.5,7,70,70,70,154,154,6014.68,79.8,144.2,93.49,13.96,0.122366,0.548617,0.340933,0.348362,0.098738,0.57724,0.1055,0.13,
0.26,4.5,8,70,70,70,190,190,5385.87,79.8,180.3,101.27,13.51,0.152908,0.652432,0.335542,0.326791,0.100293,0.57292,0.1056,0.1299,
0.26,4.5,9,70,70,70,185,185,5800.41,79.8,175.1,98.32,13.86,0.16639,0.550135,0.339243,0.322632,0.097252,0.57641,0.1076,0.13,
0.26,5,0,70,70,70,168,168,5915.65,79.8,159.9,98.36,14.85,0.144971,0.608151,0.316824,0.316953,0.10276,0.5556,0.1003,0.13,
0.26,5,1,70,70,70,198,198,5453.07,79.8,186,103.46,13.84,0.108817,0.582883,0.308734,0.28593,0.103335,0.54825,0.1016,0.13,
0.26,5,2,70,70,70,169,169,5373.71,79.8,155.4,102.39,13.67,0.115542,0.574034,0.323602,0.311926,0.108473,0.56073,0.1024,0.13,
0.26,5,3,70,70,70,156,156,5469.73,79.8,142.5,98.35,13.63,0.126025,0.634835,0.336692,0.330734,0.108913,0.57274,0.1058,0.13,
0.26,5,4,70,70,70,213,213,6255.13,79.8,200.1,101.34,14.68,0.096022,0.666819,0.342321,0.331723,0.109938,0.57722,0.1054,0.13,
0.26,5,5,70,70,70,251,251,5378.63,79.8,240.1,101.81,13.65,0.158035,0.63908,0.341074,0.341537,0.108527,0.57706,0.1066,0.13,
0.26,5,6,70,70,70,167,167,5854.1,79.8,154.5,96.76,13.96,0.149583,0.614468,0.339455,0.320319,0.112021,0.57472,0.1054,0.13,
0.26,5,7,70,70,70,160,160,6014.68,79.8,150.1,97.78,14.04,0.123676,0.558091,0.33315,0.340814,0.095874,0.57088,0.1045,0.13,
0.26,5,8,70,70,70,220,220,5385.87,79.8,210.5,106.11,13.57,0.158011,0.622185,0.334145,0.315123,0.101224,0.57164,0.1051,0.13,
0.26,5,9,70,70,70,185,185,5800.41,79.8,175.1,100.23,13.93,0.167262,0.550248,0.33929,0.32482,0.101067,0.57601,0.1076,0.13,
0.26,5.5,0,70,70,70,173,173,5915.65,79.8,165,102.53,14.88,0.133923,0.608852,0.311252,0.311285,0.104205,0.55013,0.0992,0.13,
0.26,5.5,1,70,70,70,202,202,5453.07,79.8,190,105.63,13.86,0.099767,0.567411,0.301455,0.27678,0.100457,0.54192,0.1006,0.13,
0.26,5.5,2,70,70,70,215,215,5373.71,79.8,206,107.12,13.64,0.11948,0.57131,0.318264,0.307881,0.107796,0.55605,0.1018,0.13,
0.26,5.5,3,70,70,70,172,172,5469.73,79.8,158.9,100.87,13.78,0.173056,0.63427,0.329749,0.318762,0.105785,0.56711,0.105,0.13,
0.26,5.5,4,70,70,70,213,213,6255.13,79.8,200.1,105.54,14.74,0.110932,0.671101,0.332819,0.324739,0.106888,0.56931,0.104,0.13,
0.26,5.5,5,70,70,70,264,264,5378.63,79.8,253.6,105.5,13.64,0.152911,0.620485,0.336124,0.343825,0.106277,0.5726,0.1057,0.13,
0.26,5.5,6,70,70,70,171,171,5854.1,79.8,158.7,101.17,14.1,0.12992,0.621672,0.331167,0.32931,0.114539,0.56695,0.1041,0.13,
0.26,5.5,7,70,70,70,178,178,6014.68,79.8,165.3,102.71,14.24,0.125304,0.551474,0.327514,0.325775,0.098373,0.56547,0.1035,0.13,
0.26,5.5,8,70,70,70,224,224,5385.87,79.8,214.1,110.45,13.78,0.151143,0.571172,0.332751,0.317734,0.098194,0.57061,0.1051,0.13,
0.26,5.5,9,70,70,70,185,185,5800.41,79.8,175.1,103.86,14.01,0.155529,0.547624,0.331397,0.310808,0.093653,0.56996,0.1065,0.13,
0.26,6,0,70,70,70,177,177,5915.65,79.8,168.8,104.8,14.98,0.128938,0.626229,0.314382,0.298421,0.109588,0.55224,0.0996,0.13,
0.26,6,1,70,70,70,215,215,5453.07,79.8,202.6,108.36,13.77,0.098292,0.57239,0.299776,0.277583,0.105811,0.53946,0.1002,0.13,
0.26,6,2,70,70,70,220,220,5373.71,79.8,210.9,109.22,13.87,0.123036,0.604424,0.32123,0.305308,0.112769,0.55822,0.1022,0.13,
0.26,6,3,70,70,70,175,175,5469.73,79.8,161.8,104.76,13.93,0.177234,0.66825,0.323135,0.295554,0.109668,0.56078,0.1036,0.13,
0.26,6,4,70,70,70,213,213,6255.13,79.8,200.1,108.83,14.93,0.155365,0.673441,0.32375,0.306511,0.106535,0.56148,0.1029,0.1299,
0.26,6,5,70,70,70,297,297,5378.63,79.8,286.1,111.65,13.83,0.129493,0.621927,0.33471,0.336582,0.116656,0.56968,0.1051,0.13,
0.26,6,6,70,70,70,183,183,5854.1,79.8,170.1,104.8,14.17,0.139329,0.630909,0.326618,0.316818,0.114116,0.56293,0.1034,0.13,
0.26,6,7,70,70,70,185,185,6014.68,79.8,172.8,106.94,14.27,0.127222,0.568083,0.321676,0.318972,0.103183,0.55979,0.1027,0.1298,
0.26,6,8,70,70,70,230,230,5385.87,79.8,220.3,114.87,13.83,0.144305,0.529308,0.329519,0.315299,0.092119,0.56846,0.1049,0.13,
0.26,6,9,70,70,70,205,205,5800.41,79.8,193.8,109.45,14.23,0.144567,0.634093,0.323572,0.298183,0.099918,0.56215,0.1048,0.13,
0.26,6.5,0,70,70,70,186,186,5915.65,79.8,173.5,106.98,15.24,0.121509,0.596479,0.325058,0.324319,0.110465,0.56157,0.1011,0.13,
0.26,6.5,1,70,70,70,220,220,5453.07,79.8,207.6,112.77,14.2,0.096386,0.564091,0.294908,0.270436,0.114515,0.53355,0.0989,0.13,
0.26,6.5,2,70,70,70,225,225,5373.71,79.8,215.5,109.62,13.96,0.126235,0.59001,0.328238,0.310237,0.113212,0.56451,0.1034,0.13,
0.26,6.5,3,70,70,70,177,177,5469.73,79.8,163.9,108.74,13.94,0.132695,0.638926,0.316084,0.298826,0.111367,0.55389,0.1023,0.13,
0.26,6.5,4,70,70,70,216,216,6255.13,79.8,203.1,110.53,14.92,0.15394,0.635127,0.322591,0.300408,0.10622,0.56045,0.1026,0.13,
0.26,6.5,5,70,70,70,302,302,5378.63,79.8,291.8,114.07,13.93,0.126069,0.621394,0.331528,0.309772,0.115994,0.56701,0.1047,0.13,
0.26,6.5,6,70,70,70,183,183,5854.1,79.8,170.3,108.08,14.34,0.145125,0.640463,0.322571,0.312166,0.11282,0.55947,0.1028,0.13,
0.26,6.5,7,70,70,70,189,189,6014.68,79.8,177,108.82,14.39,0.129305,0.578455,0.322551,0.318835,0.107121,0.56009,0.1028,0.13,
0.26,6.5,8,70,70,70,233,233,5385.87,79.8,223.4,118.08,13.91,0.142891,0.513332,0.324131,0.316043,0.08954,0.56383,0.1041,0.1295,
0.26,6.5,9,70,70,70,209,209,5800.41,79.8,197.3,111.88,14.26,0.141346,0.639443,0.318375,0.299612,0.102975,0.55711,0.1042,0.13,
0.26,7,0,70,70,70,206,206,5915.65,79.8,192.4,112.59,17.29,0.118114,0.63255,0.319882,0.302628,0.123093,0.55505,0.0996,0.13,
