I_U,T_INT,seed,nodes_measured,n_targets,total_assignments,sim_elapsed_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,var_Ubar_min,var_Ubar_max,var_Ubar_mean,var_Ubar_median,var_Ubar_std,sigma_Ubar_mean,ci_rel_mean,ci_rel_max,error
0.26,7,1,70,70,70,491,491,5453.07,115.2,480.1,267.67,18.36,0.08099,0.133646,0.106422,0.104481,0.011882,0.32572,0.0595,0.06,
0.26,7,2,70,70,70,662,662,5373.71,79.8,652.7,289.36,18.67,0.081199,0.156303,0.108742,0.109391,0.013837,0.32911,0.0596,0.06,
0.26,7,3,70,70,70,558,558,5469.73,110.1,545.1,291.21,18.51,0.082942,0.13874,0.106515,0.104459,0.013378,0.32574,0.0595,0.06,
0.26,7,4,70,70,70,528,528,6255.13,115.1,515.1,311.45,20.13,0.082437,0.139309,0.107218,0.107809,0.012896,0.32686,0.0594,0.06,
0.26,7,5,70,70,70,585,585,5378.63,128.4,575.1,308.24,18.8,0.081659,0.136566,0.106445,0.104295,0.013362,0.32563,0.0594,0.06,
0.26,7,6,70,70,70,491,491,5854.1,138.6,480.1,308.16,19.36,0.071696,0.138025,0.108005,0.107514,0.014249,0.32792,0.0594,0.06,
0.26,7,7,70,70,70,463,463,6014.68,79.8,450.1,281.08,18.83,0.076182,0.13816,0.10696,0.106191,0.013745,0.32638,0.0595,0.06,
0.26,7,8,70,70,70,512,512,5385.87,131.4,500.1,302.44,18.48,0.083741,0.137603,0.106334,0.105645,0.011557,0.32562,0.0595,0.06,
0.26,7,9,70,70,70,501,501,5800.41,119.7,492.4,289.54,18.75,0.079219,0.137022,0.10566,0.104396,0.012141,0.32453,0.0596,0.06,
0.27,3,0,70,70,70,451,451,5915.65,113.4,440.1,237.22,19.78,0.092482,0.137005,0.108044,0.107038,0.009483,0.3284,0.0595,0.06,
0.27,3,1,70,70,70,421,421,5453.07,110.1,410.5,233.01,18.34,0.081268,0.129185,0.106355,0.106339,0.00971,0.32578,0.0597,0.06,
0.27,3,2,70,70,70,431,431,5373.71,79.8,421,245.2,18.33,0.085783,0.131883,0.107099,0.106607,0.009627,0.32693,0.0595,0.06,
0.27,3,3,70,70,70,418,418,5469.73,110.1,405.1,253.71,18.6,0.089168,0.129179,0.105958,0.104731,0.009548,0.32519,0.0595,0.06,
0.27,3,4,70,70,70,414,414,6255.13,95.1,401.1,271.75,19.52,0.086743,0.129037,0.10708,0.108285,0.009045,0.32694,0.0595,0.06,
0.27,3,5,70,70,70,445,445,5378.63,103.4,435.1,268.55,18.18,0.088442,0.126689,0.10669,0.105161,0.008897,0.32636,0.0595,0.06,
0.27,3,6,70,70,70,466,466,5854.1,117.6,455.1,265.39,18.75,0.083422,0.130943,0.107462,0.10668,0.010784,0.32741,0.0595,0.06,
0.27,3,7,70,70,70,393,393,6014.68,80.1,380.8,244.68,18.35,0.080506,0.130102,0.105883,0.106093,0.010149,0.32503,0.0594,0.06,
0.27,3,8,70,70,70,382,382,5385.87,120.1,370.1,266.11,18.04,0.08716,0.127571,0.105952,0.105061,0.009289,0.3252,0.0595,0.06,
0.27,3,9,70,70,70,484,484,5800.41,95.1,475.1,255.54,18.3,0.087307,0.12771,0.106015,0.105344,0.009027,0.32531,0.0595,0.06,
0.27,3.5,0,70,70,70,456,456,5915.65,117.9,445.1,244.91,19.53,0.088142,0.139014,0.10862,0.107664,0.010556,0.3292,0.0596,0.06,
0.27,3.5,1,70,70,70,431,431,5453.07,110.5,420.1,245.49,18.33,0.087073,0.126078,0.105694,0.105501,0.00964,0.32477,0.0596,0.06,
0.27,3.5,2,70,70,70,460,460,5373.71,79.8,450.1,265.35,18.4,0.084051,0.126275,0.106247,0.10689,0.009114,0.32566,0.0595,0.06,
0.27,3.5,3,70,70,70,423,423,5469.73,113.5,410.1,273.2,18.46,0.087194,0.130016,0.105959,0.105891,0.009739,0.32518,0.0595,0.06,
0.27,3.5,4,70,70,70,428,428,6255.13,95.5,415.1,287.43,19.77,0.089023,0.127979,0.107193,0.108351,0.008996,0.32712,0.0595,0.06,
0.27,3.5,5,70,70,70,485,485,5378.63,131.4,475.1,287.88,18.37,0.08513,0.127898,0.105813,0.105237,0.009245,0.32498,0.0594,0.06,
0.27,3.5,6,70,70,70,476,476,5854.1,137,465.1,277.64,18.88,0.083209,0.131715,0.106946,0.106009,0.011122,0.32659,0.0594,0.06,
0.27,3.5,7,70,70,70,403,403,6014.68,80.1,390.1,257.31,18.37,0.08446,0.127947,0.106461,0.106329,0.010052,0.32592,0.0596,0.06,
0.27,3.5,8,70,70,70,425,425,5385.87,125.1,415.1,282.38,18.09,0.086112,0.128101,0.105322,0.104365,0.009536,0.32421,0.0595,0.06,
0.27,3.5,9,70,70,70,489,489,5800.41,95.1,480.1,268.72,18.55,0.085536,0.129248,0.106312,0.105029,0.009663,0.32573,0.0597,0.06,
0.27,4,0,70,70,70,461,461,5915.65,118.7,450.1,254.4,19.74,0.085635,0.140087,0.108176,0.10752,0.010999,0.32849,0.0595,0.06,
0.27,4,1,70,70,70,491,491,5453.07,112.3,480.1,259.19,18.6,0.081638,0.125769,0.105092,0.105218,0.009604,0.32384,0.0593,0.06,
0.27,4,2,70,70,70,500,500,5373.71,79.8,490.1,279.69,18.5,0.085641,0.125449,0.106244,0.106612,0.009081,0.32565,0.0594,0.06,
0.27,4,3,70,70,70,498,498,5469.73,115,485.1,281.94,18.42,0.087478,0.131508,0.105706,0.103754,0.010743,0.32472,0.0593,0.06,
0.27,4,4,70,70,70,428,428,6255.13,99.5,415.1,297.82,19.78,0.08723,0.131195,0.106717,0.1067,0.009775,0.32634,0.0594,0.06,
0.27,4,5,70,70,70,490,490,5378.63,131.6,480.1,293.12,18.31,0.087774,0.128847,0.106232,0.104211,0.009952,0.32558,0.0595,0.06,
0.27,4,6,70,70,70,481,481,5854.1,139,470.1,286.38,19.01,0.077019,0.136426,0.107249,0.10792,0.011701,0.327,0.0595,0.06,
0.27,4,7,70,70,70,453,453,6014.68,79.8,440.1,269.27,18.49,0.083885,0.129776,0.10642,0.105769,0.011249,0.32577,0.0595,0.06,
0.27,4,8,70,70,70,462,462,5385.87,125.1,450.1,291.05,18.16,0.085442,0.12944,0.105494,0.103487,0.009804,0.32446,0.0594,0.06,
0.27,4,9,70,70,70,494,494,5800.41,125.1,485.1,284.98,18.59,0.084587,0.13064,0.105354,0.103886,0.009814,0.32424,0.0595,0.06,
0.27,4.5,0,70,70,70,466,466,5915.65,119.1,455.1,261.77,19.86,0.088898,0.140924,0.108917,0.108755,0.011172,0.32961,0.0596,0.06,
0.27,4.5,1,70,70,70,491,491,5453.07,115.1,480.1,264.75,18.71,0.086275,0.125746,0.105998,0.106005,0.009702,0.32524,0.0596,0.06,
0.27,4.5,2,70,70,70,532,532,5373.71,79.8,522.8,285.76,18.64,0.084186,0.147094,0.107441,0.107226,0.011193,0.32735,0.0595,0.06,
0.27,4.5,3,70,70,70,506,506,5469.73,115.1,493.7,285.75,18.81,0.088819,0.133699,0.105953,0.104565,0.010879,0.32509,0.0594,0.06,
0.27,4.5,4,70,70,70,474,474,6255.13,104.5,460.1,307.64,20.21,0.08899,0.130062,0.10651,0.105497,0.010431,0.32597,0.0594,0.06,
0.27,4.5,5,70,70,70,499,499,5378.63,131.5,489.4,299.43,18.73,0.086439,0.131131,0.106605,0.104905,0.010534,0.32612,0.0596,0.06,
0.27,4.5,6,70,70,70,488,488,5854.1,140.1,477.1,297.5,19.32,0.078914,0.138059,0.107226,0.107037,0.012422,0.32691,0.0594,0.06,
0.27,4.5,7,70,70,70,458,458,6014.68,79.8,445.1,278.47,19.04,0.080102,0.132971,0.106179,0.105813,0.012607,0.32529,0.0594,0.06,
0.27,4.5,8,70,70,70,466,466,5385.87,125.1,454.9,295.4,18.63,0.082641,0.131088,0.106077,0.105888,0.010464,0.32531,0.0596,0.06,
0.27,4.5,9,70,70,70,499,499,5800.41,125.1,490.1,287.47,18.99,0.083294,0.132444,0.105447,0.103866,0.010176,0.32436,0.0595,0.06,
0.27,5,0,70,70,70,467,467,5915.65,119.1,456.9,270.97,19.67,0.089684,0.141737,0.108643,0.107125,0.011574,0.32917,0.0596,0.06,
0.27,5,1,70,70,70,493,493,5453.07,116.1,482.8,272.37,18.4,0.085038,0.127595,0.105623,0.105942,0.009825,0.32465,0.0595,0.06,
0.27,5,2,70,70,70,540,540,5373.71,79.8,530.1,290.53,18.53,0.084918,0.15248,0.107655,0.107025,0.011474,0.32766,0.0595,0.06,
0.27,5,3,70,70,70,508,508,5469.73,115.1,495.1,291.43,18.16,0.088907,0.13317,0.10635,0.105932,0.011356,0.32567,0.0595,0.06,
0.27,5,4,70,70,70,479,479,6255.13,109.8,465.1,312.09,20.1,0.087057,0.133743,0.106227,0.105788,0.010396,0.32554,0.0593,0.06,
0.27,5,5,70,70,70,535,535,5378.63,131.4,525.1,308.78,18.73,0.085838,0.132637,0.106218,0.104544,0.010882,0.3255,0.0594,0.06,
0.27,5,6,70,70,70,491,491,5854.1,140.1,480.1,303.59,19.23,0.080175,0.132586,0.107318,0.106563,0.012458,0.32704,0.0594,0.06,
0.27,5,7,70,70,70,458,458,6014.68,79.8,445.1,282.24,18.81,0.080498,0.136036,0.106454,0.106564,0.012419,0.32573,0.0595,0.06,
0.27,5,8,70,70,70,507,507,5385.87,125.1,495.1,300.25,18.52,0.08325,0.132591,0.106448,0.105126,0.011092,0.32583,0.0597,0.06,
0.27,5,9,70,70,70,499,499,5800.41,125.1,490.7,293.27,18.89,0.080392,0.132982,0.105535,0.10487,0.010529,0.32446,0.0595,0.06,
0.27,5.5,0,70,70,70,471,471,5915.65,118.9,460.1,277.45,19.95,0.090076,0.142659,0.109159,0.107756,0.012092,0.32991,0.0596,0.06,
0.27,5.5,1,70,70,70,496,496,5453.07,118.4,485.1,277.28,18.68,0.082004,0.123882,0.105847,0.104939,0.0105,0.32494,0.0596,0.06,
0.27,5.5,2,70,70,70,545,545,5373.71,79.8,535.1,296.02,18.64,0.077841,0.15196,0.107875,0.106668,0.012493,0.3279,0.0595,0.06,
0.27,5.5,3,70,70,70,516,516,5469.73,115.3,503.2,295.03,18.61,0.086727,0.135129,0.106745,0.106425,0.012265,0.3262,0.0595,0.06,
0.27,5.5,4,70,70,70,528,528,6255.13,145.1,515.1,318.65,20.14,0.08431,0.136486,0.106486,0.107629,0.011055,0.32589,0.0594,0.06,
0.27,5.5,5,70,70,70,585,585,5378.63,131.3,575.1,314.29,18.89,0.082911,0.133778,0.106573,0.104714,0.011437,0.326,0.0596,0.06,
0.27,5.5,6,70,70,70,491,491,5854.1,140.1,480.1,305.85,19.26,0.072232,0.139021,0.10771,0.108111,0.013078,0.32759,0.0594,0.06,
0.27,5.5,7,70,70,70,461,461,6014.68,80.1,448.1,289.69,19.03,0.080693,0.138742,0.106635,0.106892,0.01228,0.32602,0.0595,0.06,
0.27,5.5,8,70,70,70,512,512,5385.87,125.1,500.1,309,18.58,0.085601,0.134167,0.106227,0.104025,0.011151,0.32549,0.0595,0.06,
0.27,5.5,9,70,70,70,504,504,5800.41,123.7,495.1,297.39,19.04,0.081906,0.133614,0.106216,0.104668,0.01093,0.32549,0.0597,0.06,
0.27,6,0,70,70,70,476,476,5915.65,118.6,465.1,282.9,20.06,0.089638,0.143611,0.108633,0.106484,0.012202,0.32911,0.0594,0.06,
0.27,6,1,70,70,70,496,496,5453.07,125.1,485.1,281.41,18.81,0.082572,0.126512,0.106009,0.104962,0.010894,0.32516,0.0596,0.06,
0.27,6,2,70,70,70,665,665,5373.71,79.8,655.1,308.25,18.85,0.079933,0.156549,0.108375,0.10899,0.013334,0.3286,0.0595,0.06,
0.27,6,3,70,70,70,557,557,5469.73,115.3,544.4,299.1,18.64,0.088136,0.136504,0.106843,0.106575,0.012395,0.32634,0.0596,0.06,
0.27,6,4,70,70,70,529,529,6255.13,145.1,516.5,322.14,20.34,0.08469,0.138538,0.106982,0.107673,0.011899,0.32658,0.0595,0.06,
0.27,6,5,70,70,70,590,590,5378.63,131.2,580.1,321.96,19.03,0.084168,0.134933,0.106201,0.105754,0.012229,0.32536,0.0595,0.06,
0.27,6,6,70,70,70,496,496,5854.1,140.1,485.1,313.52,19.51,0.07357,0.142309,0.108268,0.108193,0.013286,0.32842,0.0595,0.06,
0.27,6,7,70,70,70,463,463,6014.68,80.1,450.6,297.71,19.23,0.080733,0.141923,0.106709,0.106358,0.013017,0.32607,0.0595,0.06,
0.27,6,8,70,70,70,528,528,5385.87,125.1,515.1,320.13,18.76,0.087187,0.13531,0.106287,0.104987,0.011231,0.32558,0.0595,0.06,
0.27,6,9,70,70,70,542,542,5800.41,122.4,530.1,301.51,19.18,0.078902,0.134576,0.10581,0.104969,0.011257,0.32483,0.0596,0.06,
0.27,6.5,0,70,70,70,502,502,5915.65,118.1,491.8,288.87,20.34,0.086499,0.145393,0.108902,0.107195,0.012959,0.32945,0.0594,0.06,
0.27,6.5,1,70,70,70,496,496,5453.07,126.1,485.1,285.28,19.15,0.081023,0.128205,0.10585,0.105855,0.011397,0.32488,0.0595,0.06,
0.27,6.5,2,70,70,70,665,665,5373.71,79.8,655.1,307.19,19.16,0.082145,0.158313,0.109046,0.109548,0.013684,0.32959,0.0596,0.06,
0.27,6.5,3,70,70,70,558,558,5469.73,115.2,545.1,301.23,19.05,0.086024,0.137381,0.106583,0.105335,0.013425,0.32584,0.0595,0.06,
0.27,6.5,4,70,70,70,533,533,6255.13,118,520.1,323.06,20.58,0.082991,0.139731,0.10719,0.107074,0.01288,0.32682,0.0595,0.06,
0.27,6.5,5,70,70,70,590,590,5378.63,131,580.1,323.49,19.27,0.0827,0.135843,0.106478,0.105607,0.012375,0.32577,0.0596,0.06,
0.27,6.5,6,70,70,70,496,496,5854.1,140.1,485.1,318.88,19.82,0.074854,0.144966,0.10814,0.107217,0.014013,0.32816,0.0595,0.06,
0.27,6.5,7,70,70,70,493,493,6014.68,80.1,480.1,301.62,19.3,0.07729,0.143511,0.106934,0.106474,0.013597,0.32636,0.0595,0.06,
0.27,6.5,8,70,70,70,554,554,5385.87,125.1,545.1,324.11,19.24,0.080072,0.136314,0.106255,0.105002,0.011334,0.32552,0.0596,0.06,
0.27,6.5,9,70,70,70,551,551,5800.41,121,540,304.02,19.3,0.081077,0.135742,0.105769,0.104866,0.011678,0.32474,0.0596,0.06,
0.27,7,0,70,70,70,506,506,5915.65,117.5,495.1,296.03,20.46,0.088583,0.146438,0.108888,0.107233,0.013414,0.32939,0.0594,0.06,
0.27,7,1,70,70,70,496,496,5453.07,125.5,485.1,292.1,18.96,0.078192,0.130423,0.105603,0.105376,0.011869,0.32445,0.0594,0.06,
0.27,7,2,70,70,70,665,665,5373.71,79.9,655.9,308.44,19.3,0.079582,0.160441,0.109072,0.110075,0.013992,0.3296,0.0596,0.06,
0.27,7,3,70,70,70,558,558,5469.73,115.1,545.1,304.97,19.09,0.086715,0.137835,0.106285,0.104631,0.013474,0.32538,0.0594,0.06,
0.27,7,4,70,70,70,566,566,6255.13,116.6,555.1,330.43,20.83,0.084153,0.139891,0.107335,0.106996,0.013187,0.32701,0.0595,0.06,
0.27,7,5,70,70,70,590,590,5378.63,130.8,580.1,324.4,19.28,0.082873,0.136596,0.105851,0.1031,0.01257,0.32479,0.0594,0.06,
0.27,7,6,70,70,70,496,496,5854.1,140.1,485.1,320.73,19.76,0.076049,0.146629,0.108611,0.107283,0.014406,0.32884,0.0596,0.06,
0.27,7,7,70,70,70,496,496,6014.68,80.1,483.2,303.39,19.45,0.077085,0.144904,0.106984,0.10605,0.014365,0.32635,0.0595,0.06,
0.27,7,8,70,70,70,554,554,5385.87,132.7,545.1,325.21,19.19,0.081993,0.136807,0.105867,0.105247,0.011222,0.32493,0.0595,0.06,
0.27,7,9,70,70,70,607,607,5800.41,120.1,595.1,308.48,19.36,0.081056,0.136346,0.10548,0.104452,0.012187,0.32425,0.0595,0.06,
0.28,3,0,70,70,70,456,456,5915.65,118.4,445.1,246.67,19.58,0.089212,0.138335,0.108476,0.10811,0.010167,0.32901,0.0596,0.06,
0.28,3,1,70,70,70,429,429,5453.07,111.8,418.8,244.59,18.07,0.08634,0.1258,0.105855,0.105834,0.009327,0.32504,0.0596,0.06,
0.28,3,2,70,70,70,455,455,5373.71,79.8,445.1,264.52,18.27,0.08491,0.125641,0.106192,0.107145,0.008691,0.3256,0.0595,0.06,
0.28,3,3,70,70,70,418,418,5469.73,114.1,405.1,269.93,18.13,0.090571,0.129221,0.10645,0.105125,0.009218,0.32597,0.0596,0.06,
0.28,3,4,70,70,70,428,428,6255.13,95.1,415.1,282.25,19.8,0.08799,0.128492,0.106583,0.108181,0.009065,0.32618,0.0593,0.06,
0.28,3,5,70,70,70,485,485,5378.63,135.1,475.1,287.78,18.59,0.086888,0.126009,0.105747,0.104703,0.009044,0.3249,0.0594,0.06,
0.28,3,6,70,70,70,471,471,5854.1,138.5,460.1,275.8,19,0.078135,0.136306,0.106669,0.105959,0.011535,0.32613,0.0593,0.06,
0.28,3,7,70,70,70,403,403,6014.68,81.2,390.1,259.1,18.82,0.084837,0.128565,0.106305,0.106125,0.009949,0.32569,0.0596,0.06,
0.28,3,8,70,70,70,400,400,5385.87,125.1,386.8,282.44,18.37,0.084715,0.128879,0.105214,0.104598,0.009188,0.32406,0.0594,0.06,
0.28,3,9,70,70,70,489,489,5800.41,95.1,480.1,269.86,18.64,0.086134,0.128381,0.106235,0.104438,0.009402,0.32563,0.0596,0.06,
0.28,3.5,0,70,70,70,461,461,5915.65,121.3,450.1,256.74,19.64,0.086335,0.1407,0.108274,0.107726,0.010664,0.32867,0.0595,0.06,
0.28,3.5,1,70,70,70,491,491,5453.07,113.7,480.1,262.54,18.56,0.087017,0.125875,0.105306,0.104818,0.009041,0.32421,0.0594,0.06,
0.28,3.5,2,70,70,70,472,472,5373.71,79.8,462.4,277.27,18.27,0.086752,0.125997,0.10632,0.10614,0.008894,0.32578,0.0595,0.06,
0.28,3.5,3,70,70,70,498,498,5469.73,115.1,485.1,282.71,18.51,0.086305,0.130212,0.106117,0.104461,0.010235,0.32539,0.0594,0.06,
0.28,3.5,4,70,70,70,428,428,6255.13,97.6,415.1,297.87,19.93,0.085646,0.124567,0.107093,0.106945,0.00981,0.32691,0.0595,0.06,
0.28,3.5,5,70,70,70,490,490,5378.63,151.8,480.1,295.4,18.46,0.085229,0.135213,0.105778,0.104474,0.010007,0.32488,0.0594,0.06,
0.28,3.5,6,70,70,70,480,480,5854.1,140.1,469.7,290.04,19.16,0.07974,0.135854,0.107217,0.107881,0.011433,0.32697,0.0595,0.06,
0.28,3.5,7,70,70,70,453,453,6014.68,80.1,440.1,272.17,18.8,0.082421,0.131049,0.106271,0.106089,0.011248,0.32554,0.0595,0.06,
0.28,3.5,8,70,70,70,450,450,5385.87,126.6,438.8,295.09,18.41,0.086145,0.130739,0.105434,0.104221,0.009164,0.32441,0.0594,0.06,
0.28,3.5,9,70,70,70,494,494,5800.41,127.3,485.1,290.65,19.11,0.083553,0.130056,0.105667,0.104875,0.009573,0.32474,0.0596,0.06,
0.28,4,0,70,70,70,466,466,5915.65,122.7,455.1,267.85,19.99,0.091056,0.142646,0.108997,0.107524,0.011191,0.32973,0.0596,0.06,
0.28,4,1,70,70,70,496,496,5453.07,115.1,485.1,271.71,18.68,0.086563,0.12541,0.106054,0.105931,0.009454,0.32534,0.0596,0.06,
0.28,4,2,70,70,70,532,532,5373.71,79.8,522.4,291.85,18.95,0.085811,0.128269,0.107349,0.107359,0.009822,0.3273,0.0596,0.06,
0.28,4,3,70,70,70,503,503,5469.73,115.7,490.1,291.01,18.97,0.088551,0.132572,0.106208,0.10541,0.010633,0.3255,0.0595,0.06,
0.28,4,4,70,70,70,474,474,6255.13,100.1,460.1,310.24,20.11,0.088857,0.130957,0.106635,0.106227,0.010464,0.32616,0.0594,0.06,
0.28,4,5,70,70,70,528,528,5378.63,170.1,518.1,306.45,18.69,0.08754,0.137697,0.106673,0.104684,0.010476,0.32623,0.0596,0.06,
0.28,4,6,70,70,70,489,489,5854.1,140.1,478.1,300.1,19.15,0.081631,0.135961,0.107683,0.107389,0.011952,0.32765,0.0595,0.06,
0.28,4,7,70,70,70,456,456,6014.68,80.1,443.7,285.85,18.92,0.08307,0.135687,0.106434,0.107079,0.011447,0.32577,0.0595,0.06,
0.28,4,8,70,70,70,462,462,5385.87,127.1,450.1,304.63,18.48,0.083592,0.132335,0.105956,0.104827,0.009775,0.32517,0.0595,0.06,
0.28,4,9,70,70,70,499,499,5800.41,129.1,490.1,298.19,18.93,0.08302,0.132062,0.105273,0.103739,0.010015,0.3241,0.0595,0.06,
0.28,4.5,0,70,70,70,471,471,5915.65,123.7,460.6,279.82,20.21,0.090232,0.144534,0.108403,0.107268,0.01142,0.32882,0.0594,0.06,
0.28,4.5,1,70,70,70,496,496,5453.07,117.1,485.1,282.74,18.99,0.081159,0.125514,0.105275,0.104628,0.010309,0.32407,0.0594,0.06,
0.28,4.5,2,70,70,70,540,540,5373.71,79.8,530.1,300.43,19.11,0.076564,0.13089,0.107048,0.107527,0.010531,0.32678,0.0594,0.06,
0.28,4.5,3,70,70,70,508,508,5469.73,117,495.1,299.04,19.06,0.087617,0.133118,0.1061,0.106304,0.010802,0.32532,0.0595,0.06,
0.28,4.5,4,70,70,70,528,528,6255.13,105.6,515.1,318.7,20.33,0.08521,0.135627,0.106863,0.107204,0.01082,0.32649,0.0595,0.06,
0.28,4.5,5,70,70,70,535,535,5378.63,175.1,525.1,316.78,18.94,0.086389,0.130124,0.106365,0.104324,0.010615,0.32574,0.0595,0.06,
0.28,4.5,6,70,70,70,491,491,5854.1,148.1,480.1,311.25,19.41,0.073533,0.135128,0.107089,0.107115,0.012137,0.32672,0.0594,0.06,
0.28,4.5,7,70,70,70,458,458,6014.68,80.1,445.1,295.97,19.04,0.079661,0.13885,0.10668,0.106442,0.011516,0.32615,0.0595,0.06,
0.28,4.5,8,70,70,70,518,518,5385.87,127.3,505.1,315.97,18.92,0.089345,0.133826,0.106247,0.105353,0.009976,0.32561,0.0595,0.06,
0.28,4.5,9,70,70,70,504,504,5800.41,128.9,495.1,306.17,19.17,0.080882,0.133449,0.10559,0.103998,0.010472,0.32456,0.0595,0.06,
0.28,5,0,70,70,70,481,481,5915.65,124.5,470.1,287.64,20.37,0.090881,0.146449,0.10875,0.107031,0.011666,0.32933,0.0595,0.06,
0.28,5,1,70,70,70,500,500,5453.07,125.1,489.7,288.77,19.04,0.082361,0.127297,0.105211,0.105205,0.010876,0.32393,0.0594,0.06,
0.28,5,2,70,70,70,545,545,5373.71,79.8,535.1,308.08,19.03,0.079617,0.151283,0.107624,0.107456,0.012152,0.32755,0.0594,0.06,
0.28,5,3,70,70,70,515,515,5469.73,118,502.3,308.51,19.25,0.087564,0.134403,0.10584,0.106154,0.011596,0.32486,0.0594,0.06,
0.28,5,4,70,70,70,528,528,6255.13,170.1,515.1,328.05,20.64,0.08589,0.137219,0.107391,0.106678,0.01134,0.32726,0.0596,0.06,
0.28,5,5,70,70,70,590,590,5378.63,176.4,580.1,329.22,19.14,0.085329,0.132722,0.105769,0.104083,0.011418,0.32476,0.0594,0.06,
0.28,5,6,70,70,70,496,496,5854.1,150.1,485.1,320,19.67,0.075001,0.134218,0.107538,0.108034,0.012684,0.32736,0.0594,0.06,
0.28,5,7,70,70,70,463,463,6014.68,80.1,450.2,304.13,19.4,0.080596,0.140419,0.106516,0.106397,0.012226,0.32584,0.0595,0.06,
0.28,5,8,70,70,70,523,523,5385.87,127.3,510.1,327.16,19.09,0.088274,0.135136,0.106181,0.105057,0.010284,0.32549,0.0595,0.06,
0.28,5,9,70,70,70,537,537,5800.41,125.1,525.1,311.55,19.19,0.082227,0.134793,0.10518,0.104855,0.010914,0.32389,0.0594,0.06,
0.28,5.5,0,70,70,70,506,506,5915.65,128.5,495.1,298.71,20.75,0.087822,0.148013,0.108472,0.107538,0.012119,0.32886,0.0594,0.06,
0.28,5.5,1,70,70,70,501,501,5453.07,125.1,490.1,295.51,19.41,0.083513,0.127537,0.105739,0.105543,0.010971,0.32474,0.0595,0.06,
0.28,5.5,2,70,70,70,665,665,5373.71,79.8,655.1,314.62,19.71,0.082289,0.156425,0.108176,0.109173,0.012567,0.32837,0.0595,0.06,
0.28,5.5,3,70,70,70,558,558,5469.73,118.4,545.1,311.51,19.41,0.08202,0.135728,0.105922,0.104127,0.012571,0.3249,0.0594,0.06,
0.28,5.5,4,70,70,70,533,533,6255.13,170.1,520.1,336.34,20.66,0.082784,0.13881,0.107159,0.107097,0.011885,0.32685,0.0595,0.06,
0.28,5.5,5,70,70,70,590,590,5378.63,177.5,580.1,332.76,19.48,0.084439,0.134511,0.10585,0.104683,0.01168,0.32487,0.0595,0.06,
0.28,5.5,6,70,70,70,496,496,5854.1,150.1,485.1,324.18,19.88,0.076493,0.137798,0.107383,0.107006,0.013596,0.32704,0.0594,0.06,
0.28,5.5,7,70,70,70,497,497,6014.68,80.1,484.3,309.88,19.56,0.081082,0.136137,0.106691,0.105858,0.012328,0.3261,0.0595,0.06,
0.28,5.5,8,70,70,70,531,531,5385.87,127.2,518.2,333.28,19.18,0.080159,0.136273,0.106279,0.107192,0.010563,0.32561,0.0595,0.06,
0.28,5.5,9,70,70,70,607,607,5800.41,125.1,595.1,314.93,19.45,0.080086,0.135791,0.105614,0.105883,0.011545,0.32451,0.0596,0.06,
0.28,6,0,70,70,70,506,506,5915.65,129.8,495.1,303.79,20.83,0.085072,0.149135,0.108455,0.106785,0.013084,0.32875,0.0594,0.06,
0.28,6,1,70,70,70,504,504,5453.07,137.9,493.3,306.19,19.46,0.077302,0.128365,0.105126,0.103893,0.011283,0.32377,0.0594,0.06,
0.28,6,2,70,70,70,670,670,5373.71,79.8,660.1,321.65,19.42,0.079669,0.156183,0.108301,0.1093,0.013196,0.3285,0.0596,0.06,
0.28,6,3,70,70,70,558,558,5469.73,118.5,545.1,317.04,19.17,0.083172,0.136922,0.10611,0.104919,0.012236,0.32522,0.0595,0.06,
0.28,6,4,70,70,70,566,566,6255.13,170.4,555.1,343.39,20.68,0.081386,0.141285,0.10693,0.106442,0.012079,0.32649,0.0594,0.06,
0.28,6,5,70,70,70,594,594,5378.63,178.2,584.1,335.2,19.4,0.082092,0.13567,0.105632,0.102764,0.011986,0.32451,0.0594,0.06,
0.28,6,6,70,70,70,496,496,5854.1,150.1,485.1,327.65,19.81,0.076972,0.140711,0.1074,0.106109,0.013743,0.32706,0.0594,0.06,
0.28,6,7,70,70,70,498,498,6014.68,80.1,485.1,314.05,19.6,0.078819,0.138091,0.106182,0.105568,0.0133,0.32523,0.0594,0.06,
0.28,6,8,70,70,70,554,554,5385.87,127,545.1,338.39,19.3,0.082747,0.137454,0.106044,0.104338,0.011384,0.32519,0.0593,0.06,
0.28,6,9,70,70,70,607,607,5800.41,125.1,595.1,322.93,19.58,0.079732,0.134543,0.105274,0.103946,0.012231,0.32393,0.0596,0.06,
0.28,6.5,0,70,70,70,506,506,5915.65,128.6,495.1,314.23,21.02,0.08686,0.150272,0.108584,0.107306,0.012777,0.32898,0.0594,0.06,
0.28,6.5,1,70,70,70,523,523,5453.07,134.7,510.1,309.15,19.59,0.07944,0.129191,0.10472,0.103348,0.011735,0.32311,0.0593,0.06,
0.28,6.5,2,70,70,70,670,670,5373.71,80.1,660.1,326.3,19.79,0.081235,0.160524,0.108024,0.108974,0.01352,0.32805,0.0594,0.06,
0.28,6.5,3,70,70,70,558,558,5469.73,118.2,545.1,320.49,19.55,0.083712,0.138081,0.105934,0.104057,0.013309,0.32485,0.0594,0.06,
