I_U,T_INT,seed,nodes_completed,sim_duration_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,error
0.150,3.500,2,30,500.000,500.000,1777.780,17.500,240.000,154.730,22.510,
0.150,3.500,3,30,500.000,500.000,1915.140,17.500,240.000,162.830,23.750,
0.150,3.500,4,30,466.000,466.000,1876.450,17.500,240.000,165.620,25.270,
0.150,3.500,5,30,490.000,490.000,2118.230,17.500,240.000,179.280,26.700,
0.150,3.500,6,30,495.000,495.000,2063.950,17.500,240.000,163.050,26.300,
0.150,3.500,7,30,501.000,501.000,1903.750,24.700,240.000,176.240,24.620,
0.150,3.500,8,30,493.000,493.000,1599.950,17.500,240.000,153.640,24.260,
0.150,3.500,9,30,411.000,411.000,1905.780,17.500,240.000,137.180,24.860,
0.150,4.000,0,30,485.000,485.000,2074.930,20.000,240.000,142.440,25.530,
0.150,4.000,1,30,503.000,503.000,1951.060,20.000,240.000,168.260,25.610,
0.150,4.000,2,30,501.000,501.000,1861.510,26.500,240.000,179.640,24.700,
0.150,4.000,3,30,501.000,501.000,1894.200,20.000,240.000,166.010,25.140,
0.150,4.000,4,30,452.000,452.000,1875.120,20.000,240.000,162.470,20.910,
0.150,4.000,5,30,502.000,502.000,2118.230,20.000,240.000,190.860,16.340,
0.150,4.000,6,30,486.000,486.000,2077.150,20.000,240.000,164.860,16.430,
0.150,4.000,7,30,501.000,501.000,1868.990,23.800,240.000,190.910,14.710,
0.150,4.000,8,30,497.000,497.000,1637.850,20.000,240.000,170.860,14.820,
0.150,4.000,9,30,455.000,455.000,1918.770,20.000,240.000,154.440,14.760,
0.150,4.500,0,30,494.000,494.000,2073.350,22.500,240.000,146.470,13.700,
0.150,4.500,1,30,502.000,502.000,1900.670,22.500,240.000,186.260,13.280,
0.150,4.500,2,30,500.000,500.000,1789.560,22.500,240.000,180.450,12.800,
0.150,4.500,3,30,499.000,499.000,1871.550,22.500,240.000,168.990,12.290,
0.150,4.500,4,30,461.000,461.000,1848.890,22.500,240.000,168.240,11.140,
0.150,4.500,5,30,501.000,501.000,2100.350,22.500,240.000,196.480,11.510,
0.150,4.500,6,30,501.000,501.000,2103.150,22.500,240.000,172.640,11.840,
0.150,4.500,7,30,501.000,501.000,1871.880,22.700,240.000,199.870,11.110,
0.150,4.500,8,30,499.000,499.000,1616.160,22.500,240.000,181.490,10.710,
0.150,4.500,9,30,500.000,500.000,1973.030,22.500,240.000,162.310,10.980,
0.150,5.000,0,30,498.000,498.000,2021.900,25.000,240.000,156.830,11.180,
0.150,5.000,1,30,502.000,502.000,1853.970,25.000,240.000,179.700,10.770,
0.150,5.000,2,30,500.000,500.000,1839.680,27.600,240.000,184.400,10.860,
0.150,5.000,3,30,500.000,500.000,1854.470,25.000,240.000,170.450,10.710,
0.150,5.000,4,30,472.000,472.000,1890.990,25.000,240.000,164.510,10.010,
0.150,5.000,5,30,501.000,501.000,2100.350,25.000,240.000,200.010,10.240,
0.150,5.000,6,30,502.000,502.000,2078.910,25.000,240.000,186.690,9.900,
0.150,5.000,7,30,501.000,501.000,1871.880,25.000,240.000,201.540,9.470,
0.150,5.000,8,30,499.000,499.000,1616.160,25.000,240.000,180.650,9.190,
0.150,5.000,9,30,501.000,501.000,1957.180,25.000,240.000,168.570,9.350,
0.150,5.500,0,30,499.000,499.000,2034.230,27.500,240.000,169.180,9.680,
0.150,5.500,1,30,499.000,499.000,1869.380,27.500,240.000,177.160,9.550,
0.150,5.500,2,30,500.000,500.000,1851.100,34.800,240.000,192.410,9.470,
0.150,5.500,3,30,499.000,499.000,1884.100,27.500,240.000,181.440,9.560,
0.150,5.500,4,30,498.000,498.000,1849.340,27.500,240.000,163.440,9.260,
0.150,5.500,5,30,505.000,505.000,2117.070,27.500,240.000,209.250,9.960,
0.150,5.500,6,30,502.000,502.000,2096.430,27.500,240.000,190.670,10.320,
0.150,5.500,7,30,501.000,501.000,1871.880,27.500,240.000,203.000,9.670,
0.150,5.500,8,30,500.000,500.000,1616.160,27.500,240.000,185.560,9.340,
0.150,5.500,9,30,501.000,501.000,2031.370,27.500,240.000,175.150,10.000,
0.150,6.000,0,30,502.000,502.000,2005.550,30.000,240.000,176.380,9.940,
0.150,6.000,1,30,502.000,502.000,1960.070,30.000,240.000,196.900,9.780,
0.150,6.000,2,30,501.000,501.000,1912.820,37.300,240.000,189.710,9.860,
0.150,6.000,3,30,499.000,499.000,1884.340,30.000,240.000,179.410,10.110,
0.150,6.000,4,30,498.000,498.000,1849.340,30.000,240.000,158.800,10.030,
0.150,6.000,5,30,505.000,505.000,2117.070,30.000,240.000,211.910,10.640,
0.150,6.000,6,30,503.000,503.000,2096.430,30.000,240.000,195.980,10.440,
0.150,6.000,7,30,501.000,501.000,1866.740,30.000,240.000,193.670,9.420,
0.150,6.000,8,30,500.000,500.000,1616.160,30.000,240.000,193.440,9.670,
0.150,6.000,9,30,500.000,500.000,2032.510,30.000,240.000,181.070,10.120,
0.150,6.500,0,30,502.000,502.000,2005.550,32.500,240.000,176.970,10.000,
0.150,6.500,1,30,502.000,502.000,1932.210,32.900,240.000,203.590,9.740,
0.150,6.500,2,30,501.000,501.000,1917.180,39.700,240.000,184.720,9.800,
0.150,6.500,3,30,501.000,501.000,1884.340,32.500,240.000,181.300,9.700,
0.150,6.500,4,30,499.000,499.000,1895.490,32.500,240.000,178.110,9.970,
0.150,6.500,5,30,505.000,505.000,2085.730,32.500,240.000,210.820,9.640,
0.150,6.500,6,30,502.000,502.000,2074.620,32.500,240.000,197.570,9.780,
0.150,6.500,7,30,501.000,501.000,1866.740,32.500,240.000,194.660,8.850,
0.150,6.500,8,30,500.000,500.000,1662.900,32.500,240.000,196.920,9.020,
0.150,6.500,9,30,501.000,501.000,1923.040,32.500,240.000,170.800,9.310,
0.150,7.000,0,30,502.000,502.000,2005.550,35.000,240.000,172.130,9.500,
0.150,7.000,1,30,502.000,502.000,1899.310,35.400,240.000,211.560,9.290,
0.150,7.000,2,30,501.000,501.000,1885.320,41.100,240.000,185.570,9.310,
0.150,7.000,3,30,501.000,501.000,1884.340,35.000,240.000,181.810,9.670,
0.150,7.000,4,30,499.000,499.000,1883.580,35.000,240.000,184.300,10.710,
0.150,7.000,5,30,505.000,505.000,2085.730,35.000,240.000,211.180,11.190,
0.150,7.000,6,30,502.000,502.000,2074.620,35.000,240.000,199.750,11.400,
0.150,7.000,7,30,501.000,501.000,1887.840,35.000,240.000,195.800,10.290,
0.150,7.000,8,30,500.000,500.000,1646.100,35.000,240.000,199.300,10.900,
0.150,7.000,9,30,500.000,500.000,1985.000,35.000,240.000,191.740,11.110,
0.160,3.000,0,30,384.000,384.000,2104.910,15.100,240.000,128.970,10.990,
0.160,3.000,1,30,493.000,493.000,1880.210,15.000,240.000,162.670,10.710,
0.160,3.000,2,30,500.000,500.000,1808.190,15.000,240.000,163.150,10.710,
0.160,3.000,3,30,466.000,466.000,1892.690,15.000,240.000,161.910,10.540,
0.160,3.000,4,30,452.000,452.000,1869.170,15.000,240.000,163.580,10.160,
0.160,3.000,5,30,483.000,483.000,2118.230,15.000,240.000,183.660,10.920,
0.160,3.000,6,30,426.000,426.000,2049.530,22.200,240.000,163.740,10.490,
0.160,3.000,7,30,499.000,499.000,1910.260,15.000,240.000,175.900,9.820,
0.160,3.000,8,30,499.000,499.000,1652.050,15.000,240.000,172.680,9.730,
0.160,3.000,9,30,436.000,436.000,1953.710,15.000,240.000,148.660,10.010,
0.160,3.500,0,30,488.000,488.000,2048.830,17.500,240.000,145.220,10.240,
0.160,3.500,1,30,480.000,480.000,1888.060,17.500,240.000,168.320,9.880,
0.160,3.500,2,30,500.000,500.000,1821.390,17.500,240.000,178.320,10.140,
0.160,3.500,3,30,499.000,499.000,1909.810,17.500,240.000,175.310,10.650,
0.160,3.500,4,30,480.000,480.000,1845.990,17.500,240.000,170.620,9.940,
0.160,3.500,5,30,502.000,502.000,2118.230,17.500,240.000,195.480,10.420,
0.160,3.500,6,30,488.000,488.000,2056.890,17.500,240.000,174.290,10.610,
0.160,3.500,7,30,501.000,501.000,1896.310,26.200,240.000,198.200,10.100,
0.160,3.500,8,30,497.000,497.000,1631.630,17.500,240.000,175.480,9.960,
0.160,3.500,9,30,499.000,499.000,2007.220,17.500,240.000,173.460,9.910,
0.160,4.000,0,30,497.000,497.000,2085.740,20.000,240.000,155.040,9.860,
0.160,4.000,1,30,502.000,502.000,1930.200,20.000,240.000,183.720,9.990,
0.160,4.000,2,30,501.000,501.000,1878.250,28.200,240.000,203.600,9.870,
0.160,4.000,3,30,499.000,499.000,1871.550,20.000,240.000,169.850,9.760,
0.160,4.000,4,30,499.000,499.000,1886.090,20.000,240.000,183.620,9.610,
0.160,4.000,5,30,501.000,501.000,2100.350,20.000,240.000,200.540,9.770,
0.160,4.000,6,30,502.000,502.000,2092.040,20.000,240.000,183.720,9.930,
0.160,4.000,7,30,501.000,501.000,1886.920,20.000,240.000,200.580,8.980,
0.160,4.000,8,30,499.000,499.000,1641.590,20.800,240.000,181.500,9.080,
0.160,4.000,9,30,500.000,500.000,2001.870,20.000,240.000,172.740,9.500,
0.160,4.500,0,30,498.000,498.000,2053.450,22.500,240.000,159.750,9.410,
0.160,4.500,1,30,502.000,502.000,1906.930,22.500,240.000,199.220,9.350,
0.160,4.500,2,30,501.000,501.000,1880.290,32.200,240.000,208.820,9.530,
0.160,4.500,3,30,499.000,499.000,1884.100,22.500,240.000,179.400,9.060,
0.160,4.500,4,30,499.000,499.000,1883.580,22.500,240.000,181.600,9.930,
0.160,4.500,5,30,505.000,505.000,2100.350,22.500,240.000,208.200,10.100,
0.160,4.500,6,30,502.000,502.000,2096.430,22.500,240.000,191.830,10.070,
0.160,4.500,7,30,501.000,501.000,1886.920,22.500,240.000,202.510,9.310,
0.160,4.500,8,30,500.000,500.000,1616.160,22.500,240.000,192.000,9.190,
0.160,4.500,9,30,500.000,500.000,1992.300,22.500,240.000,196.180,10.030,
0.160,5.000,0,30,498.000,498.000,2082.830,25.000,240.000,169.810,9.820,
0.160,5.000,1,30,502.000,502.000,1922.050,25.000,240.000,203.830,10.090,
0.160,5.000,2,30,500.000,500.000,1863.200,25.300,240.000,202.540,9.770,
0.160,5.000,3,30,499.000,499.000,1884.100,25.000,240.000,181.980,9.480,
0.160,5.000,4,30,499.000,499.000,1883.580,25.000,240.000,183.230,9.760,
0.160,5.000,5,30,505.000,505.000,2117.070,26.800,240.000,217.540,10.070,
0.160,5.000,6,30,502.000,502.000,2139.960,25.000,240.000,194.860,9.510,
0.160,5.000,7,30,501.000,501.000,1886.920,25.000,240.000,203.740,8.810,
0.160,5.000,8,30,500.000,500.000,1662.440,25.000,240.000,197.640,9.120,
0.160,5.000,9,30,500.000,500.000,1919.640,25.000,240.000,186.160,9.120,
0.160,5.500,0,30,503.000,503.000,2072.470,27.500,240.000,182.690,9.700,
0.160,5.500,1,30,502.000,502.000,1922.050,27.700,240.000,207.520,9.440,
0.160,5.500,2,30,500.000,500.000,1863.200,35.100,240.000,205.830,9.160,
0.160,5.500,3,30,500.000,500.000,1943.710,27.500,240.000,192.680,9.510,
0.160,5.500,4,30,499.000,499.000,1855.370,27.500,240.000,181.360,9.430,
0.160,5.500,5,30,505.000,505.000,2085.730,27.500,240.000,218.800,10.410,
0.160,5.500,6,30,503.000,503.000,2139.960,27.500,240.000,196.590,10.160,
0.160,5.500,7,30,501.000,501.000,1886.920,27.500,240.000,205.770,9.480,
0.160,5.500,8,30,500.000,500.000,1662.440,27.500,240.000,197.710,9.570,
0.160,5.500,9,30,503.000,503.000,1979.130,27.500,240.000,194.490,10.220,
0.160,6.000,0,30,502.000,502.000,1996.970,30.000,240.000,179.870,9.820,
0.160,6.000,1,30,502.000,502.000,1899.280,30.400,240.000,223.210,9.910,
0.160,6.000,2,30,500.000,500.000,1935.240,37.500,240.000,209.960,9.850,
0.160,6.000,3,30,502.000,502.000,1909.810,30.000,240.000,193.480,10.660,
0.160,6.000,4,30,499.000,499.000,1895.490,30.000,240.000,186.570,10.570,
0.160,6.000,5,30,505.000,505.000,2085.730,30.000,240.000,218.700,11.890,
0.160,6.000,6,30,503.000,503.000,2139.960,30.000,240.000,199.810,11.680,
0.160,6.000,7,30,501.000,501.000,1876.450,30.000,240.000,211.510,10.820,
0.160,6.000,8,30,500.000,500.000,1660.260,30.000,240.000,197.410,10.580,
0.160,6.000,9,30,500.000,500.000,1905.300,30.000,240.000,190.180,11.400,
0.160,6.500,0,30,503.000,503.000,2062.810,32.500,240.000,185.870,11.940,
0.160,6.500,1,30,502.000,502.000,1899.280,32.900,240.000,222.100,11.180,
0.160,6.500,2,30,500.000,500.000,1935.240,39.900,240.000,210.140,11.180,
0.160,6.500,3,30,502.000,502.000,1835.420,32.500,240.000,188.570,11.720,
0.160,6.500,4,30,499.000,499.000,1908.030,32.500,240.000,194.800,12.510,
0.160,6.500,5,30,505.000,505.000,2085.730,32.500,240.000,219.090,12.440,
0.160,6.500,6,30,503.000,503.000,2074.620,32.500,240.000,201.720,12.370,
0.160,6.500,7,30,501.000,501.000,1876.450,32.500,240.000,212.200,11.270,
0.160,6.500,8,30,500.000,500.000,1660.260,32.500,240.000,197.930,11.100,
0.160,6.500,9,30,503.000,503.000,1984.810,32.500,240.000,208.570,12.060,
0.160,7.000,0,30,503.000,503.000,2100.050,35.000,240.000,193.040,12.230,
0.160,7.000,1,30,502.000,502.000,1899.280,35.400,240.000,222.340,11.850,
0.160,7.000,2,30,500.000,500.000,1935.240,49.000,240.000,210.720,11.510,
0.160,7.000,3,30,503.000,503.000,1943.710,35.000,240.000,195.480,12.360,
0.160,7.000,4,30,499.000,499.000,1850.040,35.000,240.000,204.640,12.050,
0.160,7.000,5,30,505.000,505.000,2085.730,35.000,240.000,219.360,12.440,
0.160,7.000,6,30,503.000,503.000,2074.620,35.000,240.000,205.370,12.670,
0.160,7.000,7,30,501.000,501.000,1876.450,35.000,240.000,212.640,11.410,
0.160,7.000,8,30,500.000,500.000,1660.200,35.000,240.000,197.830,11.390,
0.160,7.000,9,30,503.000,503.000,1986.520,60.600,240.000,216.830,11.870,
0.170,3.000,0,30,483.000,483.000,2032.180,15.000,240.000,137.800,11.500,
0.170,3.000,1,30,503.000,503.000,1965.530,16.300,240.000,180.900,12.120,
0.170,3.000,2,30,501.000,501.000,1861.070,15.000,240.000,183.570,11.680,
0.170,3.000,3,30,499.000,499.000,1933.220,15.000,240.000,170.580,12.080,
0.170,3.000,4,30,464.000,464.000,1904.680,15.000,240.000,169.790,12.500,
0.170,3.000,5,30,502.000,502.000,2107.920,15.000,240.000,206.080,12.280,
0.170,3.000,6,30,487.000,487.000,2097.090,24.400,240.000,179.530,12.380,
0.170,3.000,7,30,501.000,501.000,1919.230,15.000,240.000,197.580,11.240,
0.170,3.000,8,30,496.000,496.000,1585.560,15.000,240.000,168.960,11.320,
0.170,3.000,9,30,500.000,500.000,2025.080,15.000,240.000,179.840,12.050,
0.170,3.500,0,30,498.000,498.000,2042.090,17.500,240.000,157.200,11.850,
0.170,3.500,1,30,502.000,502.000,1953.990,19.300,240.000,192.030,12.110,
0.170,3.500,2,30,501.000,501.000,1910.000,17.500,240.000,203.210,12.320,
0.170,3.500,3,30,499.000,499.000,1868.740,17.500,240.000,178.300,12.230,
0.170,3.500,4,30,499.000,499.000,1898.630,17.500,240.000,193.300,13.420,
0.170,3.500,5,30,502.000,502.000,2105.530,21.600,240.000,208.380,14.070,
0.170,3.500,6,30,502.000,502.000,2092.040,17.500,240.000,189.850,14.070,
0.170,3.500,7,30,501.000,501.000,1877.320,17.500,240.000,205.650,12.760,
0.170,3.500,8,30,500.000,500.000,1681.700,17.500,240.000,185.870,12.950,
0.170,3.500,9,30,500.000,500.000,1933.290,17.500,240.000,189.990,13.540,
0.170,4.000,0,30,498.000,498.000,2042.090,20.000,240.000,163.370,13.400,
0.170,4.000,1,30,502.000,502.000,1924.460,20.000,240.000,199.290,13.870,
0.170,4.000,2,30,500.000,500.000,1935.240,34.100,240.000,219.910,13.320,
0.170,4.000,3,30,499.000,499.000,1940.870,20.000,240.000,193.240,13.680,
0.170,4.000,4,30,499.000,499.000,1908.030,20.000,240.000,198.380,13.190,
0.170,4.000,5,30,505.000,505.000,2100.350,20.000,240.000,210.190,12.700,
0.170,4.000,6,30,502.000,502.000,2096.350,20.000,240.000,193.600,12.600,
0.170,4.000,7,30,501.000,501.000,1886.920,20.300,240.000,203.440,11.490,
0.170,4.000,8,30,500.000,500.000,1683.170,20.400,240.000,181.140,11.530,
0.170,4.000,9,30,499.000,499.000,1987.310,20.000,240.000,198.960,12.160,
0.170,4.500,0,30,503.000,503.000,2021.250,22.500,240.000,176.850,12.400,
0.170,4.500,1,30,503.000,503.000,1969.300,22.500,240.000,208.120,12.520,
0.170,4.500,2,30,500.000,500.000,1935.240,34.400,240.000,221.600,12.140,
0.170,4.500,3,30,503.000,503.000,1940.870,22.500,240.000,192.260,11.740,
0.170,4.500,4,30,499.000,499.000,1908.030,22.500,240.000,199.720,11.350,
0.170,4.500,5,30,505.000,505.000,2085.730,28.600,240.000,219.210,11.680,
0.170,4.500,6,30,502.000,502.000,2139.960,22.500,240.000,196.700,12.170,
0.170,4.500,7,30,501.000,501.000,1877.500,26.000,240.000,208.030,10.850,
0.170,4.500,8,30,500.000,500.000,1676.540,25.400,240.000,196.730,10.980,
0.170,4.500,9,30,503.000,503.000,1953.490,22.500,240.000,206.690,11.080,
0.170,5.000,0,30,502.000,502.000,2005.280,25.000,240.000,173.660,11.660,
0.170,5.000,1,30,502.000,502.000,1913.320,25.000,240.000,211.000,11.910,
0.170,5.000,2,30,500.000,500.000,1935.240,34.800,240.000,222.410,11.270,
0.170,5.000,3,30,503.000,503.000,1940.870,25.000,240.000,195.790,11.750,
0.170,5.000,4,30,499.000,499.000,1908.030,25.000,240.000,200.940,11.790,
0.170,5.000,5,30,505.000,505.000,2085.730,28.300,240.000,219.450,11.940,
0.170,5.000,6,30,503.000,503.000,2139.960,25.000,240.000,199.670,11.760,
0.170,5.000,7,30,501.000,501.000,1876.450,25.000,240.000,211.240,10.840,
0.170,5.000,8,30,500.000,500.000,1660.200,25.000,240.000,197.360,10.890,
0.170,5.000,9,30,503.000,503.000,1984.810,25.000,240.000,214.730,11.530,
0.170,5.500,0,30,503.000,503.000,2065.980,27.500,240.000,188.900,11.690,
0.170,5.500,1,30,502.000,502.000,1873.810,27.700,240.000,217.730,11.550,
0.170,5.500,2,30,502.000,502.000,1935.240,36.200,240.000,223.440,11.230,
0.170,5.500,3,30,503.000,503.000,1940.870,27.700,240.000,210.200,12.070,
0.170,5.500,4,30,499.000,499.000,1908.030,27.500,240.000,201.800,12.060,
0.170,5.500,5,30,505.000,505.000,2085.730,28.100,240.000,219.590,11.640,
0.170,5.500,6,30,503.000,503.000,2139.960,27.500,240.000,204.220,11.940,
0.170,5.500,7,30,501.000,501.000,1876.450,27.500,240.000,212.540,11.160,
0.170,5.500,8,30,501.000,501.000,1660.170,27.500,240.000,200.840,11.040,
0.170,5.500,9,30,503.000,503.000,1984.810,27.600,240.000,215.860,11.640,
0.170,6.000,0,30,503.000,503.000,2065.980,30.000,240.000,189.560,11.940,
0.170,6.000,1,30,502.000,502.000,1899.280,30.400,240.000,225.430,11.170,
0.170,6.000,2,30,502.000,502.000,1935.240,37.800,240.000,223.730,11.570,
0.170,6.000,3,30,503.000,503.000,1917.550,30.200,240.000,212.860,10.940,
0.170,6.000,4,30,499.000,499.000,1886.410,30.000,240.000,205.490,11.260,
0.170,6.000,5,30,505.000,505.000,2085.730,30.000,240.000,219.720,11.390,
0.170,6.000,6,30,503.000,503.000,2074.620,30.000,240.000,205.010,11.860,
0.170,6.000,7,30,501.000,501.000,1876.450,30.000,240.000,213.180,10.380,
0.170,6.000,8,30,501.000,501.000,1660.200,30.000,240.000,201.630,10.760,
0.170,6.000,9,30,503.000,503.000,2021.050,30.000,240.000,211.720,11.390,
0.170,6.500,0,30,503.000,503.000,2103.220,32.500,240.000,196.300,11.910,
0.170,6.500,1,30,502.000,502.000,1899.280,32.900,240.000,225.750,11.430,
0.170,6.500,2,30,502.000,502.000,1935.240,40.300,240.000,219.980,10.970,
0.170,6.500,3,30,503.000,503.000,1917.550,32.600,240.000,205.970,11.670,
0.170,6.500,4,30,499.000,499.000,1859.500,32.500,240.000,207.270,12.480,
0.170,6.500,5,30,505.000,505.000,2085.730,32.500,240.000,219.940,13.370,
0.170,6.500,6,30,503.000,503.000,2074.620,32.500,240.000,205.650,13.180,
0.170,6.500,7,30,502.000,502.000,1876.450,32.500,240.000,217.430,12.280,
0.170,6.500,8,30,501.000,501.000,1659.910,32.500,240.000,209.000,12.110,
0.170,6.500,9,30,503.000,503.000,1984.810,32.500,240.000,217.130,12.720,
0.170,7.000,0,30,503.000,503.000,2100.050,35.000,240.000,195.320,13.140,
0.170,7.000,1,30,502.000,502.000,1899.280,35.500,240.000,226.440,12.650,
0.170,7.000,2,30,502.000,502.000,1935.240,50.700,240.000,212.720,12.400,
0.170,7.000,3,30,503.000,503.000,1917.550,35.000,240.000,206.070,12.990,
0.170,7.000,4,30,499.000,499.000,1886.410,35.000,240.000,200.760,13.090,
0.170,7.000,5,30,505.000,505.000,2085.730,35.000,240.000,220.580,13.170,
0.170,7.000,6,30,503.000,503.000,2074.620,35.000,240.000,206.660,13.120,
0.170,7.000,7,30,502.000,502.000,1876.450,35.000,240.000,217.730,12.300,
0.170,7.000,8,30,501.000,501.000,1661.870,35.000,240.000,209.910,12.270,
0.170,7.000,9,30,503.000,503.000,1986.520,64.900,240.000,219.770,12.510,
0.180,3.000,0,30,492.000,492.000,2032.180,15.000,240.000,149.830,12.310,
0.180,3.000,1,30,502.000,502.000,1953.990,16.400,240.000,195.160,12.830,
0.180,3.000,2,30,501.000,501.000,1910.000,15.600,240.000,192.560,12.770,
0.180,3.000,3,30,499.000,499.000,1880.690,15.000,240.000,178.820,12.480,
0.180,3.000,4,30,499.000,499.000,1887.510,15.000,240.000,193.770,12.230,
0.180,3.000,5,30,502.000,502.000,2105.530,15.000,240.000,207.270,12.910,
0.180,3.000,6,30,502.000,502.000,2106.140,15.000,240.000,191.230,12.780,
0.180,3.000,7,30,501.000,501.000,1922.120,15.000,240.000,205.130,11.520,
0.180,3.000,8,30,500.000,500.000,1681.700,15.000,240.000,188.670,11.840,
0.180,3.000,9,30,499.000,499.000,1981.760,15.000,240.000,194.590,12.500,
0.180,3.500,0,30,498.000,498.000,2076.440,17.500,240.000,168.460,12.600,
0.180,3.500,1,30,503.000,503.000,1980.270,19.500,240.000,208.290,12.770,
0.180,3.500,2,30,500.000,500.000,1943.460,17.500,240.000,213.860,12.420,
0.180,3.500,3,30,503.000,503.000,1940.870,17.500,240.000,197.790,12.750,
0.180,3.500,4,30,499.000,499.000,1867.910,17.500,240.000,197.860,12.810,
0.180,3.500,5,30,505.000,505.000,2105.530,30.700,240.000,218.890,13.120,
0.180,3.500,6,30,502.000,502.000,2081.090,17.500,240.000,199.630,12.660,
0.180,3.500,7,30,501.000,501.000,1877.320,17.500,240.000,210.290,11.810,
0.180,3.500,8,30,500.000,500.000,1663.390,17.500,240.000,185.190,12.010,
0.180,3.500,9,30,502.000,502.000,1987.310,17.500,240.000,201.380,12.460,
0.180,4.000,0,30,503.000,503.000,1994.490,20.000,240.000,179.850,12.760,
0.180,4.000,1,30,502.000,502.000,1960.540,21.500,240.000,211.180,12.520,
0.180,4.000,2,30,500.000,500.000,1935.240,35.800,240.000,222.740,12.330,
0.180,4.000,3,30,503.000,503.000,1940.870,20.000,240.000,200.190,13.090,
0.180,4.000,4,30,499.000,499.000,1908.030,20.000,240.000,200.480,12.970,
0.180,4.000,5,30,505.000,505.000,2085.730,30.800,240.000,219.870,13.120,
0.180,4.000,6,30,503.000,503.000,2074.620,30.200,240.000,204.630,13.240,
0.180,4.000,7,30,501.000,501.000,1865.370,28.000,240.000,212.560,11.940,
0.180,4.000,8,30,500.000,500.000,1683.170,20.800,240.000,193.230,12.120,
0.180,4.000,9,30,503.000,503.000,1984.810,28.100,240.000,216.180,12.660,
0.180,4.500,0,30,503.000,503.000,2023.960,22.500,240.000,176.160,12.660,
0.180,4.500,1,30,502.000,502.000,1899.280,31.700,240.000,225.290,12.730,
0.180,4.500,2,30,502.000,502.000,1935.240,36.200,240.000,223.940,12.620,
0.180,4.500,3,30,503.000,503.000,1953.220,22.500,240.000,210.120,13.150,
0.180,4.500,4,30,499.000,499.000,1908.030,22.500,240.000,202.310,13.350,
0.180,4.500,5,30,505.000,505.000,2085.730,32.800,240.000,220.150,13.630,
0.180,4.500,6,30,503.000,503.000,2074.620,22.500,240.000,205.620,13.820,
0.180,4.500,7,30,501.000,501.000,1854.860,27.300,240.000,216.900,12.670,
0.180,4.500,8,30,501.000,501.000,1660.170,22.500,240.000,206.400,12.530,
0.180,4.500,9,30,503.000,503.000,1960.560,22.500,240.000,210.410,13.090,
0.180,5.000,0,30,503.000,503.000,2106.250,25.000,240.000,189.040,13.400,
0.180,5.000,1,30,502.000,502.000,1899.280,31.700,240.000,225.830,12.860,
0.180,5.000,2,30,502.000,502.000,1935.240,36.400,240.000,224.180,12.760,
0.180,5.000,3,30,503.000,503.000,1926.350,25.000,240.000,211.330,12.250,
0.180,5.000,4,30,501.000,501.000,1908.050,25.000,240.000,204.070,12.420,
0.180,5.000,5,30,505.000,505.000,2085.730,29.800,240.000,220.520,11.770,
0.180,5.000,6,30,503.000,503.000,2074.620,25.000,240.000,207.540,12.450,
0.180,5.000,7,30,501.000,501.000,1854.860,26.600,240.000,221.900,10.900,
0.180,5.000,8,30,501.000,501.000,1659.910,27.300,240.000,208.300,11.100,
0.180,5.000,9,30,503.000,503.000,1984.810,28.100,240.000,218.780,11.680,
0.180,5.500,0,30,503.000,503.000,2106.250,27.500,240.000,197.020,12.320,
0.180,5.500,1,30,502.000,502.000,1899.280,31.500,240.000,226.610,11.920,
0.180,5.500,2,30,502.000,502.000,1935.240,40.900,240.000,224.490,11.430,
0.180,5.500,3,30,503.000,503.000,1926.350,27.700,240.000,218.560,12.460,
0.180,5.500,4,30,499.000,499.000,1886.410,27.500,240.000,206.660,12.950,
0.180,5.500,5,30,505.000,505.000,2085.730,29.400,240.000,220.700,13.170,
0.180,5.500,6,30,503.000,503.000,2139.960,27.500,240.000,208.270,13.060,
0.180,5.500,7,30,502.000,502.000,1876.450,27.500,240.000,217.730,12.080,
0.180,5.500,8,30,501.000,501.000,1661.870,27.500,240.000,209.170,12.110,
0.180,5.500,9,30,503.000,503.000,1984.810,27.600,240.000,219.600,12.570,
0.180,6.000,0,30,503.000,503.000,2106.250,30.000,240.000,197.120,13.450,
0.180,6.000,1,30,502.000,502.000,1899.280,31.000,240.000,226.720,12.820,
0.180,6.000,2,30,502.000,502.000,1935.240,47.300,240.000,224.450,12.850,
0.180,6.000,3,30,503.000,503.000,1926.350,30.200,240.000,218.590,12.080,
0.180,6.000,4,30,500.000,500.000,1879.740,30.000,240.000,214.440,12.040,
0.180,6.000,5,30,505.000,505.000,2085.730,30.000,240.000,220.850,12.670,
0.180,6.000,6,30,503.000,503.000,2074.620,30.000,240.000,208.610,12.840,
0.180,6.000,7,30,502.000,502.000,1876.450,30.000,240.000,217.780,11.880,
0.180,6.000,8,30,501.000,501.000,1661.870,30.000,240.000,209.730,11.720,
0.180,6.000,9,30,503.000,503.000,1984.810,30.100,240.000,219.750,12.120,
0.180,6.500,0,30,503.000,503.000,2103.220,32.500,240.000,198.460,12.950,
0.180,6.500,1,30,502.000,502.000,1899.280,32.900,240.000,226.890,12.120,
0.180,6.500,2,30,502.000,502.000,1935.240,48.200,240.000,227.180,11.900,
