I_U,T_INT,seed,nodes_completed,sim_duration_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,error
0.080,7.000,6,20,249.000,1941.750,35.400,240.000,92.800,22.320,
0.080,7.000,7,20,214.000,1654.850,35.000,203.500,78.720,19.200,
0.080,7.000,8,20,250.000,1480.540,35.000,240.000,96.970,18.990,
0.080,7.000,9,20,182.000,1774.270,35.100,171.900,86.640,19.640,
0.090,3.000,0,20,129.000,1732.260,16.300,117.200,42.510,19.300,
0.090,3.000,1,20,118.000,1919.030,15.000,105.300,46.610,10.990,
0.090,3.000,2,20,162.000,1760.080,15.200,150.600,51.270,12.390,
0.090,3.000,3,20,117.000,1931.230,15.000,106.500,54.080,11.030,
0.090,3.000,4,20,129.000,2035.200,15.300,120.500,37.260,10.950,
0.090,3.000,5,20,128.000,1835.090,15.000,117.500,51.330,10.640,
0.090,3.000,6,20,158.000,1941.750,15.000,148.900,57.720,11.890,
0.090,3.000,7,20,140.000,1654.850,17.000,130.600,46.530,9.900,
0.090,3.000,8,20,127.000,1480.540,15.000,117.000,40.140,9.360,
0.090,3.000,9,20,116.000,1774.270,17.700,105.500,49.120,10.140,
0.090,3.500,0,20,138.000,1732.260,17.800,127.000,45.770,10.230,
0.090,3.500,1,20,173.000,1919.030,17.600,163.100,63.570,17.980,
0.090,3.500,2,20,175.000,1760.080,17.800,163.300,57.200,20.700,
0.090,3.500,3,20,131.000,1931.230,17.500,120.400,59.710,17.980,
0.090,3.500,4,20,140.000,2035.200,17.500,131.600,43.640,18.330,
0.090,3.500,5,20,149.000,1835.090,17.500,137.800,64.720,17.780,
0.090,3.500,6,20,181.000,1941.750,17.500,171.400,68.300,20.640,
0.090,3.500,7,20,150.000,1654.850,17.500,140.700,50.280,17.920,
0.090,3.500,8,20,202.000,1480.540,22.400,193.000,60.250,17.270,
0.090,3.500,9,20,129.000,1774.270,17.500,119.700,59.660,18.950,
0.090,4.000,0,20,160.000,1732.260,20.100,148.100,53.040,18.950,
0.090,4.000,1,20,182.000,1919.030,20.000,172.700,76.440,15.630,
0.090,4.000,2,20,194.000,1760.080,20.000,182.700,64.630,16.980,
0.090,4.000,3,20,143.000,1931.230,20.000,132.500,64.100,15.580,
0.090,4.000,4,20,152.000,2035.200,20.100,143.600,50.500,15.260,
0.090,4.000,5,20,164.000,1835.090,20.000,154.000,80.950,15.130,
0.090,4.000,6,20,198.000,1941.750,20.100,188.600,74.660,16.190,
0.090,4.000,7,20,175.000,1654.850,20.000,164.500,56.460,13.730,
0.090,4.000,8,20,221.000,1480.540,20.000,211.500,59.880,13.450,
0.090,4.000,9,20,157.000,1774.270,20.000,146.100,66.720,14.050,
0.090,4.500,0,20,169.000,1732.260,22.600,158.000,57.850,13.750,
0.090,4.500,1,20,205.000,1919.030,22.500,192.200,84.150,11.120,
0.090,4.500,2,20,251.000,1760.080,24.800,240.000,78.270,12.660,
0.090,4.500,3,20,148.000,1931.230,22.500,137.200,67.320,11.000,
0.090,4.500,4,20,158.000,2035.200,22.500,149.700,54.660,11.060,
0.090,4.500,5,20,173.000,1835.090,22.500,162.200,91.860,10.410,
0.090,4.500,6,20,229.000,1941.750,22.500,219.200,80.840,12.400,
0.090,4.500,7,20,185.000,1654.850,22.500,175.000,61.840,10.320,
0.090,4.500,8,20,232.000,1480.540,22.500,222.400,64.780,10.020,
0.090,4.500,9,20,164.000,1774.270,22.500,153.800,75.380,10.930,
0.090,5.000,0,20,175.000,1732.260,25.100,163.600,61.580,10.650,
0.090,5.000,1,20,217.000,1919.030,25.100,204.800,96.400,10.810,
0.090,5.000,2,20,251.000,1760.080,26.800,240.000,87.990,12.270,
0.090,5.000,3,20,152.000,1931.230,25.000,141.700,71.730,10.730,
0.090,5.000,4,20,164.000,2035.200,25.100,155.300,61.010,10.860,
0.090,5.000,5,20,198.000,1835.090,25.000,187.900,96.810,10.500,
0.090,5.000,6,20,242.000,1941.750,25.000,232.500,84.640,11.990,
0.090,5.000,7,20,200.000,1654.850,25.000,189.200,65.600,10.210,
0.090,5.000,8,20,243.000,1480.540,25.200,233.300,75.210,9.690,
0.090,5.000,9,20,172.000,1774.270,25.100,161.300,79.430,10.430,
0.090,5.500,0,20,181.000,1732.260,27.600,169.500,65.170,10.340,
0.090,5.500,1,20,223.000,1919.030,27.900,210.900,101.230,11.180,
0.090,5.500,2,20,252.000,1760.080,30.000,240.000,90.340,12.780,
0.090,5.500,3,20,155.000,1931.230,27.500,145.000,75.270,11.150,
0.090,5.500,4,20,168.000,2035.200,27.500,159.800,73.720,11.200,
0.090,5.500,5,20,206.000,1835.090,28.000,195.200,101.870,10.750,
0.090,5.500,6,20,249.000,1941.750,27.500,240.000,89.540,12.580,
0.090,5.500,7,20,214.000,1654.850,27.500,203.500,67.950,10.280,
0.090,5.500,8,20,249.000,1480.540,27.800,240.000,78.000,10.060,
0.090,5.500,9,20,190.000,1774.270,29.300,180.400,80.950,10.830,
0.090,6.000,0,20,186.000,1732.260,30.100,174.300,68.610,11.020,
0.090,6.000,1,20,251.000,1919.030,30.500,240.000,117.800,14.290,
0.090,6.000,2,20,252.000,1760.080,31.800,240.000,95.490,15.660,
0.090,6.000,3,20,158.000,1931.230,30.000,147.900,76.840,14.080,
0.090,6.000,4,20,208.000,2035.200,30.000,196.500,80.840,14.320,
0.090,6.000,5,20,210.000,1835.090,30.600,199.800,110.350,14.110,
0.090,6.000,6,20,249.000,1941.750,30.000,240.000,95.030,15.380,
0.090,6.000,7,20,224.000,1654.850,30.000,213.900,80.300,13.500,
0.090,6.000,8,20,249.000,1480.540,30.300,240.000,87.190,13.030,
0.090,6.000,9,20,196.000,1774.270,31.500,187.000,84.470,13.760,
0.090,6.500,0,20,190.000,1732.260,32.500,178.800,73.530,13.690,
0.090,6.500,1,20,251.000,1919.030,33.200,240.000,125.070,20.840,
0.090,6.500,2,20,252.000,1760.080,34.100,240.000,94.940,24.050,
0.090,6.500,3,20,161.000,1931.230,32.800,150.700,79.480,20.770,
0.090,6.500,4,20,210.000,2035.200,32.500,199.000,85.970,21.240,
0.090,6.500,5,20,215.000,1835.090,33.100,204.200,113.950,20.800,
0.090,6.500,6,20,249.000,1941.750,32.600,240.000,101.530,24.110,
0.090,6.500,7,20,249.000,1654.850,32.500,240.000,86.520,21.040,
0.090,6.500,8,20,250.000,1480.540,32.700,240.000,101.360,20.490,
0.090,6.500,9,20,202.000,1774.270,32.500,192.400,94.100,21.870,
0.090,7.000,0,20,196.000,1732.260,35.000,184.400,74.090,21.720,
0.090,7.000,1,20,252.000,1919.030,37.600,240.000,135.020,19.110,
0.090,7.000,2,20,252.000,1760.080,35.000,240.000,96.740,20.420,
0.090,7.000,3,20,247.000,1931.230,36.900,236.100,84.350,18.610,
0.090,7.000,4,20,250.000,2035.200,35.000,240.000,100.760,18.670,
0.090,7.000,5,20,252.000,1835.090,35.700,240.000,124.530,17.940,
0.090,7.000,6,20,249.000,1941.750,35.400,240.000,105.380,19.400,
0.090,7.000,7,20,250.000,1654.850,35.000,240.000,89.020,17.010,
0.090,7.000,8,20,250.000,1480.540,35.000,240.000,102.570,16.570,
0.090,7.000,9,20,208.000,1774.270,35.100,197.500,98.090,16.800,
0.100,3.000,0,20,140.000,1732.260,16.300,128.100,49.320,16.580,
0.100,3.000,1,20,173.000,1919.030,15.000,163.500,59.800,11.350,
0.100,3.000,2,20,175.000,1760.080,15.200,163.800,61.170,12.460,
0.100,3.000,3,20,142.000,1931.230,15.000,131.200,64.220,11.220,
0.100,3.000,4,20,143.000,2035.200,15.300,134.700,43.610,11.290,
0.100,3.000,5,20,159.000,1835.090,15.000,148.400,60.510,10.810,
0.100,3.000,6,20,183.000,1941.750,15.000,173.100,68.430,12.500,
0.100,3.000,7,20,157.000,1654.850,17.000,146.300,56.460,10.620,
0.100,3.000,8,20,204.000,1480.540,15.100,194.900,56.440,10.120,
0.100,3.000,9,20,137.000,1774.270,17.700,125.000,57.610,10.670,
0.100,3.500,0,20,159.000,1732.260,17.800,147.900,50.720,10.720,
0.100,3.500,1,20,187.000,1919.030,17.600,177.300,72.510,11.530,
0.100,3.500,2,20,201.000,1760.080,17.800,188.300,71.950,12.590,
0.100,3.500,3,20,149.000,1931.230,17.500,138.300,67.240,11.080,
0.100,3.500,4,20,158.000,2035.200,17.500,149.800,49.080,11.150,
0.100,3.500,5,20,170.000,1835.090,17.500,159.200,77.940,11.060,
0.100,3.500,6,20,206.000,1941.750,17.500,196.600,77.010,12.360,
0.100,3.500,7,20,178.000,1654.850,17.500,167.800,62.540,10.690,
0.100,3.500,8,20,226.000,1480.540,22.500,216.700,79.630,10.360,
0.100,3.500,9,20,159.000,1774.270,20.200,148.900,66.630,10.730,
0.100,4.000,0,20,173.000,1732.260,20.100,162.000,60.610,11.120,
0.100,4.000,1,20,210.000,1919.030,20.000,197.500,91.980,10.750,
0.100,4.000,2,20,251.000,1760.080,20.000,240.000,84.480,12.090,
0.100,4.000,3,20,155.000,1931.230,20.000,144.700,69.760,10.360,
0.100,4.000,4,20,167.000,2035.200,20.100,159.000,60.020,10.300,
0.100,4.000,5,20,200.000,1835.090,20.000,189.600,94.800,10.160,
0.100,4.000,6,20,233.000,1941.750,20.100,223.400,83.950,11.650,
0.100,4.000,7,20,191.000,1654.850,20.000,180.900,70.610,9.800,
0.100,4.000,8,20,239.000,1480.540,20.000,229.200,67.030,9.500,
0.100,4.000,9,20,169.000,1774.270,20.000,158.200,74.240,10.230,
0.100,4.500,0,20,181.000,1732.260,22.600,170.000,64.900,9.960,
0.100,4.500,1,20,224.000,1919.030,22.500,211.200,100.630,13.930,
0.100,4.500,2,20,251.000,1760.080,24.900,240.000,89.330,16.510,
0.100,4.500,3,20,161.000,1931.230,22.600,150.100,73.560,13.310,
0.100,4.500,4,20,189.000,2035.200,22.600,178.300,75.090,13.950,
0.100,4.500,5,20,209.000,1835.090,22.500,198.700,105.350,12.780,
0.100,4.500,6,20,249.000,1941.750,22.500,240.000,90.570,15.950,
0.100,4.500,7,20,215.000,1654.850,22.500,204.300,76.440,13.540,
0.100,4.500,8,20,249.000,1480.540,22.700,240.000,82.190,12.280,
0.100,4.500,9,20,194.000,1774.270,22.500,184.600,86.950,14.980,
0.100,5.000,0,20,188.000,1732.260,25.100,177.000,72.010,14.430,
0.100,5.000,1,20,244.000,1919.030,25.100,231.200,111.230,20.040,
0.100,5.000,2,20,252.000,1760.080,26.800,240.000,102.600,21.020,
0.100,5.000,3,20,217.000,1931.230,25.000,206.600,80.320,19.680,
0.100,5.000,4,20,250.000,2035.200,25.100,240.000,86.940,19.660,
0.100,5.000,5,20,217.000,1835.090,25.000,206.700,110.030,19.130,
0.100,5.000,6,20,249.000,1941.750,25.000,240.000,99.690,20.480,
0.100,5.000,7,20,249.000,1654.850,25.000,240.000,86.710,17.770,
0.100,5.000,8,20,249.000,1480.540,25.200,240.000,87.080,17.450,
0.100,5.000,9,20,203.000,1774.270,25.100,193.400,93.430,17.940,
0.100,5.500,0,20,198.000,1732.260,27.600,186.400,73.020,17.710,
0.100,5.500,1,20,252.000,1919.030,27.900,240.000,126.580,11.930,
0.100,5.500,2,20,252.000,1760.080,30.100,240.000,104.920,14.950,
0.100,5.500,3,20,236.000,1931.230,27.500,226.000,86.290,12.300,
0.100,5.500,4,20,250.000,2035.200,27.500,240.000,95.450,12.430,
0.100,5.500,5,20,252.000,1835.090,28.100,240.000,116.850,12.360,
0.100,5.500,6,20,249.000,1941.750,27.500,240.000,105.110,14.680,
0.100,5.500,7,20,250.000,1654.850,27.500,240.000,96.000,12.230,
0.100,5.500,8,20,249.000,1480.540,27.800,240.000,96.840,11.550,
0.100,5.500,9,20,208.000,1774.270,29.300,199.000,93.780,13.190,
0.100,6.000,0,20,209.000,1732.260,30.100,197.600,77.880,13.580,
0.100,6.000,1,20,252.000,1919.030,30.500,240.000,138.080,19.970,
0.100,6.000,2,20,252.000,1760.080,32.000,240.000,106.470,22.550,
0.100,6.000,3,20,246.000,1931.230,30.000,235.700,89.200,19.350,
0.100,6.000,4,20,250.000,2035.200,30.000,240.000,100.380,19.770,
0.100,6.000,5,20,252.000,1835.090,30.600,240.000,132.740,19.250,
0.100,6.000,6,20,249.000,1941.750,30.000,240.000,110.400,21.580,
0.100,6.000,7,20,250.000,1654.850,30.000,240.000,102.340,18.310,
0.100,6.000,8,20,249.000,1480.540,30.300,240.000,100.440,17.560,
0.100,6.000,9,20,225.000,1774.270,31.500,216.000,97.480,18.850,
0.100,6.500,0,20,229.000,1732.260,32.500,218.000,81.590,18.740,
0.100,6.500,1,20,252.000,1919.030,33.200,240.000,143.780,14.420,
0.100,6.500,2,20,252.000,1760.080,34.100,240.000,104.650,15.440,
0.100,6.500,3,20,250.000,1931.230,32.800,240.000,96.620,14.040,
0.100,6.500,4,20,250.000,2035.200,32.500,240.000,107.830,13.910,
0.100,6.500,5,20,252.000,1835.090,33.100,240.000,136.450,13.630,
0.100,6.500,6,20,249.000,1941.750,32.600,240.000,119.870,14.860,
0.100,6.500,7,20,250.000,1654.850,32.500,240.000,103.940,12.570,
0.100,6.500,8,20,250.000,1480.540,32.800,240.000,115.090,12.050,
0.100,6.500,9,20,249.000,1774.270,32.500,240.000,108.570,12.460,
0.100,7.000,0,20,231.000,1732.260,35.000,219.700,82.340,12.420,
0.100,7.000,1,20,252.000,1919.030,37.700,240.000,150.760,12.000,
0.100,7.000,2,20,252.000,1760.080,35.300,240.000,116.060,13.440,
0.100,7.000,3,20,250.000,1931.230,36.900,240.000,105.100,11.820,
0.100,7.000,4,20,250.000,2035.200,35.000,240.000,114.750,11.750,
0.100,7.000,5,20,252.000,1835.090,35.700,240.000,139.450,11.410,
0.100,7.000,6,20,249.000,1941.750,35.400,240.000,119.120,13.010,
0.100,7.000,7,20,250.000,1654.850,35.000,240.000,114.550,11.290,
0.100,7.000,8,20,250.000,1480.540,35.000,240.000,121.930,10.840,
0.100,7.000,9,20,249.000,1774.270,35.100,240.000,112.750,11.780,
0.110,3.000,0,20,159.000,1732.260,16.400,147.600,56.390,11.430,
0.110,3.000,1,20,207.000,1919.030,15.000,195.500,78.030,12.710,
0.110,3.000,2,20,200.000,1760.080,15.200,187.100,75.490,14.030,
0.110,3.000,3,20,153.000,1931.230,15.000,142.600,74.470,12.690,
0.110,3.000,4,20,161.000,2035.200,15.300,152.800,56.670,12.530,
0.110,3.000,5,20,172.000,1835.090,15.000,161.800,73.160,12.300,
0.110,3.000,6,20,206.000,1941.750,15.100,196.700,78.220,14.020,
0.110,3.000,7,20,179.000,1654.850,17.000,168.300,67.660,11.960,
0.110,3.000,8,20,227.000,1480.540,16.100,217.900,66.280,11.290,
0.110,3.000,9,20,160.000,1774.270,17.800,149.600,71.340,12.190,
0.110,3.500,0,20,175.000,1732.260,17.800,163.800,62.960,11.920,
0.110,3.500,1,20,225.000,1919.030,17.600,214.000,107.660,17.290,
0.110,3.500,2,20,251.000,1760.080,17.800,240.000,89.390,18.830,
0.110,3.500,3,20,161.000,1931.230,17.500,151.000,76.900,17.460,
0.110,3.500,4,20,173.000,2035.200,17.600,164.400,73.450,17.450,
0.110,3.500,5,20,207.000,1835.090,17.500,196.100,97.560,16.630,
0.110,3.500,6,20,235.000,1941.750,17.500,225.700,90.430,18.700,
0.110,3.500,7,20,200.000,1654.850,17.500,189.100,74.070,17.060,
0.110,3.500,8,20,250.000,1480.540,22.500,240.000,89.610,16.800,
0.110,3.500,9,20,172.000,1774.270,20.200,161.300,81.890,17.230,
0.110,4.000,0,20,185.000,1732.260,20.100,173.800,69.790,17.300,
0.110,4.000,1,20,251.000,1919.030,20.000,240.000,117.290,9.530,
0.110,4.000,2,20,252.000,1760.080,20.000,240.000,95.870,10.150,
0.110,4.000,3,20,209.000,1931.230,20.000,199.000,85.150,8.710,
0.110,4.000,4,20,245.000,2035.200,20.100,234.100,85.030,8.730,
0.110,4.000,5,20,217.000,1835.090,20.000,206.900,106.250,8.590,
0.110,4.000,6,20,249.000,1941.750,20.100,240.000,101.210,9.840,
0.110,4.000,7,20,249.000,1654.850,20.000,240.000,86.830,7.860,
0.110,4.000,8,20,250.000,1480.540,20.000,240.000,94.360,7.890,
0.110,4.000,9,20,203.000,1774.270,20.000,193.400,87.180,8.280,
0.110,4.500,0,20,200.000,1732.260,22.600,188.800,77.430,8.300,
0.110,4.500,1,20,252.000,1919.030,22.500,240.000,131.620,8.720,
0.110,4.500,2,20,252.000,1760.080,25.000,240.000,100.730,9.410,
0.110,4.500,3,20,233.000,1931.230,22.600,222.800,85.260,8.270,
0.110,4.500,4,20,250.000,2035.200,22.600,240.000,100.170,8.460,
0.110,4.500,5,20,252.000,1835.090,22.500,240.000,122.250,8.300,
0.110,4.500,6,20,249.000,1941.750,22.500,240.000,111.400,9.500,
0.110,4.500,7,20,250.000,1654.850,22.500,240.000,93.660,8.020,
0.110,4.500,8,20,250.000,1480.540,22.700,240.000,107.010,7.630,
0.110,4.500,9,20,210.000,1774.270,22.500,201.000,97.790,8.190,
0.110,5.000,0,20,218.000,1732.260,25.100,207.000,83.910,8.380,
0.110,5.000,1,20,252.000,1919.030,25.100,240.000,138.070,8.920,
0.110,5.000,2,20,252.000,1760.080,27.500,240.000,108.940,9.700,
0.110,5.000,3,20,243.000,1931.230,25.000,232.600,91.860,8.270,
0.110,5.000,4,20,250.000,2035.200,25.100,240.000,99.140,8.410,
0.110,5.000,5,20,252.000,1835.090,25.000,240.000,130.810,8.370,
0.110,5.000,6,20,249.000,1941.750,25.000,240.000,115.620,9.570,
0.110,5.000,7,20,250.000,1654.850,25.000,240.000,103.590,8.010,
0.110,5.000,8,20,250.000,1480.540,25.200,240.000,115.740,7.570,
0.110,5.000,9,20,249.000,1774.270,25.100,240.000,113.300,8.330,
0.110,5.500,0,20,225.000,1732.260,27.600,213.100,85.460,8.190,
0.110,5.500,1,20,252.000,1919.030,27.900,240.000,145.190,8.760,
0.110,5.500,2,20,252.000,1760.080,30.100,240.000,121.330,9.770,
0.110,5.500,3,20,250.000,1931.230,27.500,240.000,105.440,8.610,
0.110,5.500,4,20,250.000,2035.200,27.500,240.000,108.260,8.750,
0.110,5.500,5,20,252.000,1835.090,28.100,240.000,140.700,8.600,
0.110,5.500,6,20,251.000,1941.750,27.500,240.000,122.790,9.510,
0.110,5.500,7,20,250.000,1654.850,27.500,240.000,112.450,8.420,
0.110,5.500,8,20,250.000,1480.540,27.800,240.000,126.380,7.770,
0.110,5.500,9,20,249.000,1774.270,29.300,240.000,117.330,8.450,
0.110,6.000,0,20,230.000,1732.260,30.100,218.800,89.070,8.130,
0.110,6.000,1,20,252.000,1919.030,30.600,240.000,151.640,8.900,
0.110,6.000,2,20,252.000,1760.080,32.400,240.000,122.350,9.630,
0.110,6.000,3,20,250.000,1931.230,30.000,240.000,103.080,8.470,
0.110,6.000,4,20,253.000,2035.200,30.000,240.000,122.250,8.620,
0.110,6.000,5,20,252.000,1835.090,30.600,240.000,147.020,8.280,
0.110,6.000,6,20,251.000,1941.750,30.000,240.000,126.160,9.590,
0.110,6.000,7,20,250.000,1654.850,30.000,240.000,116.520,8.260,
0.110,6.000,8,20,250.000,1480.540,30.300,240.000,127.390,8.190,
0.110,6.000,9,20,249.000,1774.270,31.600,240.000,127.690,8.250,
0.110,6.500,0,20,238.000,1732.260,32.500,226.600,95.000,8.160,
0.110,6.500,1,20,252.000,1919.030,33.500,240.000,161.460,8.650,
0.110,6.500,2,20,252.000,1760.080,34.100,240.000,125.960,10.070,
0.110,6.500,3,20,250.000,1931.230,32.800,240.000,115.330,8.760,
0.110,6.500,4,20,253.000,2035.200,32.500,240.000,124.420,8.790,
0.110,6.500,5,20,252.000,1835.090,33.100,240.000,149.280,8.350,
0.110,6.500,6,20,251.000,1941.750,32.900,240.000,137.590,10.000,
0.110,6.500,7,20,250.000,1654.850,32.500,240.000,121.490,8.480,
0.110,6.500,8,20,250.000,1480.540,32.800,240.000,132.030,7.840,
0.110,6.500,9,20,252.000,1774.270,32.500,240.000,132.260,8.330,
0.110,7.000,0,20,251.000,1732.260,35.000,240.000,93.530,8.290,
0.110,7.000,1,20,252.000,1919.030,37.700,240.000,167.930,8.810,
0.110,7.000,2,20,252.000,1760.080,35.300,240.000,127.240,9.850,
0.110,7.000,3,20,250.000,1931.230,37.900,240.000,134.440,8.900,
0.110,7.000,4,20,253.000,2035.200,35.100,240.000,145.810,8.780,
0.110,7.000,5,20,252.000,1835.090,35.700,240.000,150.900,8.440,
0.110,7.000,6,20,252.000,1941.750,35.500,240.000,140.440,9.390,
0.110,7.000,7,20,250.000,1654.850,35.000,240.000,125.590,8.020,
0.110,7.000,8,20,250.000,1480.540,35.200,240.000,128.520,7.940,
0.110,7.000,9,20,252.000,1774.270,35.100,240.000,131.290,8.770,
0.120,3.000,0,20,174.000,1732.260,16.400,162.900,65.810,7.970,
0.120,3.000,1,20,223.000,1919.030,15.400,211.800,90.280,8.650,
0.120,3.000,2,20,251.000,1760.080,15.200,240.000,89.720,9.790,
0.120,3.000,3,20,190.000,1931.230,15.300,179.400,82.450,8.340,
0.120,3.000,4,20,175.000,2035.200,15.300,166.400,74.660,8.600,
0.120,3.000,5,20,208.000,1835.090,15.000,197.900,82.710,8.310,
0.120,3.000,6,20,232.000,1941.750,15.300,222.600,95.280,9.450,
0.120,3.000,7,20,224.000,1654.850,17.400,215.000,82.340,8.170,
0.120,3.000,8,20,250.000,1480.540,19.900,240.000,85.970,7.670,
0.120,3.000,9,20,172.000,1774.270,17.800,161.500,90.060,8.370,
0.120,3.500,0,20,196.000,1732.260,17.800,185.000,72.510,8.150,
0.120,3.500,1,20,251.000,1919.030,17.900,240.000,120.420,8.770,
0.120,3.500,2,20,252.000,1760.080,17.800,240.000,103.240,9.800,
0.120,3.500,3,20,214.000,1931.230,17.500,203.800,90.460,8.680,
0.120,3.500,4,20,244.000,2035.200,17.900,233.700,91.760,8.580,
0.120,3.500,5,20,245.000,1835.090,17.500,232.400,117.340,8.190,
0.120,3.500,6,20,249.000,1941.750,17.600,240.000,109.000,9.590,
0.120,3.500,7,20,249.000,1654.850,17.500,240.000,89.530,7.790,
0.120,3.500,8,20,250.000,1480.540,22.600,240.000,101.930,7.900,
0.120,3.500,9,20,218.000,1774.270,20.200,205.700,100.900,8.090,
0.120,4.000,0,20,206.000,1732.260,20.100,195.000,80.530,8.230,
0.120,4.000,1,20,252.000,1919.030,20.000,240.000,136.720,8.760,
0.120,4.000,2,20,252.000,1760.080,23.200,240.000,114.660,9.720,
0.120,4.000,3,20,237.000,1931.230,20.000,226.200,94.130,8.580,
0.120,4.000,4,20,250.000,2035.200,20.100,240.000,99.470,8.410,
0.120,4.000,5,20,252.000,1835.090,20.000,240.000,131.060,8.370,
0.120,4.000,6,20,249.000,1941.750,20.100,240.000,118.540,9.510,
0.120,4.000,7,20,250.000,1654.850,20.000,240.000,104.280,8.060,
0.120,4.000,8,20,250.000,1480.540,20.000,240.000,104.780,7.760,
0.120,4.000,9,20,241.000,1774.270,20.000,231.200,112.990,8.320,
0.120,4.500,0,20,220.000,1732.260,22.600,208.100,86.970,8.280,
0.120,4.500,1,20,252.000,1919.030,22.500,240.000,150.650,8.680,
0.120,4.500,2,20,252.000,1760.080,25.100,240.000,122.610,9.680,
0.120,4.500,3,20,250.000,1931.230,22.600,240.000,117.720,8.740,
0.120,4.500,4,20,250.000,2035.200,22.600,240.000,113.780,8.690,
0.120,4.500,5,20,252.000,1835.090,22.500,240.000,142.590,8.590,
0.120,4.500,6,20,251.000,1941.750,22.500,240.000,126.470,9.440,
0.120,4.500,7,20,250.000,1654.850,22.500,240.000,113.070,8.050,
0.120,4.500,8,20,250.000,1480.540,22.700,240.000,116.090,7.730,
0.120,4.500,9,20,249.000,1774.270,22.500,240.000,117.170,8.540,
0.120,5.000,0,20,229.000,1732.260,25.100,218.000,94.770,8.470,
0.120,5.000,1,20,252.000,1919.030,25.100,240.000,157.940,8.840,
0.120,5.000,2,20,252.000,1760.080,27.600,240.000,131.680,10.230,
0.120,5.000,3,20,250.000,1931.230,25.000,240.000,123.210,8.490,
0.120,5.000,4,20,253.000,2035.200,25.100,240.000,120.510,8.860,
0.120,5.000,5,20,252.000,1835.090,25.200,240.000,148.540,8.510,
0.120,5.000,6,20,251.000,1941.750,25.000,240.000,130.620,9.370,
0.120,5.000,7,20,250.000,1654.850,25.000,240.000,118.320,8.270,
0.120,5.000,8,20,250.000,1480.540,25.200,240.000,133.880,8.020,
0.120,5.000,9,20,252.000,1774.270,29.400,240.000,130.960,8.470,
0.120,5.500,0,20,243.000,1732.260,27.600,233.600,111.220,8.100,
0.120,5.500,1,20,252.000,1919.030,27.900,240.000,155.740,8.760,
0.120,5.500,2,20,252.000,1760.080,30.300,240.000,135.930,9.550,
0.120,5.500,3,20,250.000,1931.230,27.500,240.000,126.410,8.670,
0.120,5.500,4,20,253.000,2035.200,27.600,240.000,131.180,8.510,
0.120,5.500,5,20,252.000,1835.090,28.100,240.000,161.630,8.190,
0.120,5.500,6,20,251.000,1941.750,27.500,240.000,132.810,9.510,
0.120,5.500,7,20,250.000,1654.850,27.500,240.000,124.780,8.250,
0.120,5.500,8,20,250.000,1480.540,27.800,240.000,139.050,7.960,
0.120,5.500,9,20,252.000,1774.270,29.300,240.000,134.200,8.600,
0.120,6.000,0,20,251.000,1732.260,30.100,240.000,114.890,8.260,
0.120,6.000,1,20,252.000,1919.030,30.600,240.000,169.610,9.090,
0.120,6.000,2,20,252.000,1760.080,32.400,240.000,138.390,9.830,
0.120,6.000,3,20,250.000,1931.230,30.000,240.000,133.670,8.670,
0.120,6.000,4,20,253.000,2035.200,30.000,240.000,139.110,8.670,
0.120,6.000,5,20,252.000,1835.090,30.600,240.000,161.200,8.480,
0.120,6.000,6,20,252.000,1941.750,30.000,240.000,141.700,9.860,
0.120,6.000,7,20,250.000,1654.850,30.000,240.000,135.800,8.150,
0.120,6.000,8,20,251.000,1480.540,30.400,240.000,153.600,7.950,
0.120,6.000,9,20,252.000,1774.270,31.600,240.000,139.860,8.540,
0.120,6.500,0,20,251.000,1732.260,32.500,240.000,124.910,8.320,
0.120,6.500,1,20,252.000,1919.030,33.500,240.000,173.500,8.960,
0.120,6.500,2,20,252.000,1760.080,34.100,240.000,140.580,9.970,
0.120,6.500,3,20,253.000,1931.230,32.800,240.000,142.080,8.650,
0.120,6.500,4,20,253.000,2035.200,32.500,240.000,153.230,8.870,
0.120,6.500,5,20,252.000,1835.090,33.200,240.000,166.060,8.450,
0.120,6.500,6,20,252.000,1941.750,33.000,240.000,166.300,9.400,
0.120,6.500,7,20,250.000,1654.850,32.500,240.000,138.830,8.390,
0.120,6.500,8,20,250.000,1480.540,32.800,240.000,149.320,8.040,
0.120,6.500,9,20,252.000,1774.270,32.500,240.000,157.600,8.550,
0.120,7.000,0,20,251.000,1732.260,35.000,240.000,120.460,8.450,
0.120,7.000,1,20,252.000,1919.030,39.300,240.000,177.040,8.900,
0.120,7.000,2,20,252.000,1760.080,35.300,240.000,142.000,9.800,
0.120,7.000,3,20,253.000,1931.230,37.900,240.000,162.130,8.820,
0.120,7.000,4,20,253.000,2035.200,35.100,240.000,158.700,8.570,
0.120,7.000,5,20,252.000,1835.090,35.700,240.000,168.310,8.750,
0.120,7.000,6,20,252.000,1941.750,35.500,240.000,164.090,9.850,
0.120,7.000,7,20,252.000,1654.850,35.000,240.000,142.680,8.250,
0.120,7.000,8,20,252.000,1480.540,35.300,240.000,152.370,7.860,
0.120,7.000,9,20,252.000,1774.270,35.100,240.000,160.530,8.370,
0.130,3.000,0,20,198.000,1732.260,16.400,186.100,78.400,8.170,
0.130,3.000,1,20,249.000,1919.030,15.400,237.600,107.320,8.740,
