I_U,T_INT,seed,nodes_completed,sim_duration_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,error
0.168,4.500,1,56,1080.000,1766.160,30.300,180.000,161.870,17.590,
0.168,4.500,2,54,1080.000,1776.140,22.500,180.000,163.510,17.620,
0.168,4.500,3,56,1080.000,1997.070,22.600,180.000,161.990,19.290,
0.168,4.500,4,57,1080.000,2067.650,24.100,180.000,152.430,18.390,
0.168,4.500,5,57,1080.000,1775.980,22.600,180.000,154.100,17.630,
0.168,4.500,6,56,1080.000,1983.260,22.700,180.000,157.660,18.350,
0.168,4.500,7,57,1080.000,1928.800,25.200,180.000,152.460,17.990,
0.168,4.500,8,57,1080.000,1731.120,25.500,180.000,160.220,18.500,
0.168,4.500,9,58,1080.000,1973.740,24.700,180.000,152.190,18.360,
0.168,5.000,0,53,1080.000,1896.590,25.100,180.000,162.530,17.280,
0.168,5.000,1,55,1080.000,1758.720,25.100,180.000,160.160,17.790,
0.168,5.000,2,54,1080.000,1772.650,25.000,180.000,164.070,17.410,
0.168,5.000,3,56,1080.000,1992.430,25.000,180.000,162.060,19.120,
0.168,5.000,4,56,1080.000,2075.330,25.000,180.000,155.630,18.610,
0.168,5.000,5,54,1080.000,1731.060,34.500,180.000,162.170,17.270,
0.168,5.000,6,55,1080.000,1959.700,25.200,180.000,158.780,17.990,
0.168,5.000,7,57,1080.000,1928.620,25.300,180.000,155.620,17.830,
0.168,5.000,8,56,1080.000,1723.920,25.000,180.000,161.060,17.640,
0.168,5.000,9,59,1080.000,2019.140,25.000,180.000,150.610,18.890,
0.168,5.500,0,54,1080.000,1901.310,27.600,180.000,163.080,17.380,
0.168,5.500,1,58,1080.000,1808.540,29.000,180.000,156.130,17.810,
0.168,5.500,2,55,1080.000,1806.940,27.500,180.000,163.930,18.190,
0.168,5.500,3,55,1080.000,1977.290,29.100,180.000,163.920,19.050,
0.168,5.500,4,56,1080.000,2078.480,28.800,180.000,155.980,18.370,
0.168,5.500,5,56,1080.000,1757.110,30.200,180.000,157.540,17.100,
0.168,5.500,6,56,1080.000,1910.680,27.500,180.000,160.340,18.670,
0.168,5.500,7,56,1080.000,1890.530,27.600,180.000,157.260,17.320,
0.168,5.500,8,55,1080.000,1690.000,27.500,180.000,162.790,17.710,
0.168,5.500,9,55,1080.000,1950.770,27.500,180.000,157.340,18.140,
0.168,6.000,0,54,1080.000,1914.530,32.400,180.000,164.160,17.090,
0.168,6.000,1,55,1080.000,1747.710,35.800,180.000,161.310,17.750,
0.168,6.000,2,55,1080.000,1798.650,30.100,180.000,163.070,17.480,
0.168,6.000,3,56,1080.000,1992.710,31.600,180.000,161.560,18.830,
0.168,6.000,4,54,1080.000,2000.480,30.000,180.000,159.210,18.530,
0.168,6.000,5,55,1080.000,1735.180,30.400,180.000,159.450,17.010,
0.168,6.000,6,56,1080.000,1968.650,30.000,180.000,160.410,17.730,
0.168,6.000,7,55,1080.000,1879.030,30.000,180.000,157.710,17.140,
0.168,6.000,8,54,1080.000,1685.240,31.300,180.000,163.680,17.650,
0.168,6.000,9,52,1080.000,1804.450,30.000,180.000,169.460,16.670,
0.168,6.500,0,54,1080.000,1924.760,34.800,180.000,163.070,17.510,
0.168,6.500,1,56,1080.000,1749.260,33.200,180.000,159.230,17.640,
0.168,6.500,2,54,1080.000,1743.200,32.900,180.000,161.520,17.460,
0.168,6.500,3,55,1080.000,1991.820,34.000,180.000,163.170,18.570,
0.168,6.500,4,56,1080.000,2032.340,32.900,180.000,157.320,18.240,
0.168,6.500,5,54,1080.000,1727.550,41.000,180.000,162.670,17.190,
0.168,6.500,6,54,1080.000,1942.100,32.800,180.000,164.030,17.760,
0.168,6.500,7,55,1080.000,1879.030,34.100,180.000,160.970,17.430,
0.168,6.500,8,53,1080.000,1672.650,32.600,180.000,168.900,17.420,
0.168,6.500,9,53,1080.000,1832.670,32.500,180.000,168.730,17.060,
0.168,7.000,0,54,1080.000,1914.530,35.100,180.000,162.870,16.970,
0.168,7.000,1,57,1080.000,1775.710,35.000,180.000,157.060,17.600,
0.168,7.000,2,54,1080.000,1753.720,35.400,180.000,162.340,17.480,
0.168,7.000,3,55,1080.000,1986.330,35.000,180.000,163.250,18.620,
0.168,7.000,4,55,1080.000,2006.480,36.000,180.000,161.280,18.050,
0.168,7.000,5,53,1080.000,1714.760,44.300,180.000,166.180,16.750,
0.168,7.000,6,54,1080.000,1940.150,35.300,180.000,164.390,17.540,
0.168,7.000,7,56,1080.000,1898.790,36.400,180.000,159.180,17.790,
0.168,7.000,8,52,1080.000,1656.070,38.500,180.000,170.540,17.040,
0.168,7.000,9,53,1080.000,1829.510,35.000,180.000,169.250,16.730,
0.179,3.000,0,54,1080.000,1906.270,16.600,180.000,159.870,17.640,
0.179,3.000,1,59,1080.000,1812.330,17.600,180.000,149.550,18.250,
0.179,3.000,2,57,1080.000,1802.320,15.000,180.000,154.680,18.460,
0.179,3.000,3,55,1080.000,1990.310,15.000,180.000,160.640,19.570,
0.179,3.000,4,57,1080.000,2120.250,15.700,180.000,150.520,18.940,
0.179,3.000,5,59,1080.000,1777.090,15.200,180.000,150.420,18.060,
0.179,3.000,6,56,1080.000,1988.150,15.400,180.000,157.360,18.330,
0.179,3.000,7,52,1080.000,1855.470,41.300,180.000,167.140,17.270,
0.179,3.000,8,55,1080.000,1706.850,21.400,180.000,161.780,18.930,
0.179,3.000,9,54,1080.000,1906.890,16.000,180.000,162.240,17.580,
0.179,3.500,0,55,1080.000,1912.320,19.400,180.000,162.070,17.610,
0.179,3.500,1,57,1080.000,1752.880,18.000,180.000,155.750,18.240,
0.179,3.500,2,55,1080.000,1806.020,17.600,180.000,161.490,18.500,
0.179,3.500,3,53,1080.000,1975.530,19.500,180.000,167.270,18.730,
0.179,3.500,4,57,1080.000,2090.900,19.200,180.000,153.630,18.790,
0.179,3.500,5,56,1080.000,1731.390,17.800,180.000,155.740,17.350,
0.179,3.500,6,56,1080.000,1988.150,18.200,180.000,159.250,18.200,
0.179,3.500,7,53,1080.000,1847.980,31.700,180.000,162.640,17.250,
0.179,3.500,8,57,1080.000,1764.910,23.300,180.000,156.280,18.730,
0.179,3.500,9,56,1080.000,1884.190,17.500,180.000,158.590,17.610,
0.179,4.000,0,55,1080.000,1884.480,20.300,180.000,160.420,16.960,
0.179,4.000,1,55,1080.000,1753.610,22.600,180.000,161.320,17.460,
0.179,4.000,2,54,1080.000,1799.960,20.100,180.000,164.940,17.440,
0.179,4.000,3,53,1080.000,1958.110,22.100,180.000,170.140,18.610,
0.179,4.000,4,56,1080.000,2090.000,20.000,180.000,156.930,18.530,
0.179,4.000,5,56,1080.000,1731.150,20.300,180.000,158.460,17.310,
0.179,4.000,6,55,1080.000,1959.730,28.600,180.000,163.310,17.840,
0.179,4.000,7,54,1080.000,1877.920,20.200,180.000,163.630,17.270,
0.179,4.000,8,56,1080.000,1690.080,20.300,180.000,159.010,18.130,
0.179,4.000,9,55,1080.000,1883.310,26.200,180.000,159.730,17.720,
0.179,4.500,0,51,1080.000,1878.970,25.800,180.000,173.950,17.130,
0.179,4.500,1,56,1080.000,1797.960,26.900,180.000,161.740,17.790,
0.179,4.500,2,54,1080.000,1763.000,22.500,180.000,164.680,17.600,
0.179,4.500,3,54,1080.000,1965.240,23.800,180.000,168.240,18.720,
0.179,4.500,4,55,1080.000,2038.010,22.900,180.000,158.190,18.600,
0.179,4.500,5,54,1080.000,1690.670,22.600,180.000,163.690,17.180,
0.179,4.500,6,54,1080.000,1948.180,23.100,180.000,165.960,18.670,
0.179,4.500,7,52,1080.000,1797.300,26.400,180.000,168.130,16.500,
0.179,4.500,8,55,1080.000,1728.290,25.400,180.000,164.120,18.290,
0.179,4.500,9,54,1080.000,1852.620,23.500,180.000,165.620,17.190,
0.179,5.000,0,51,1080.000,1878.970,26.500,180.000,174.000,17.380,
0.179,5.000,1,56,1080.000,1795.160,25.100,180.000,158.720,17.870,
0.179,5.000,2,54,1080.000,1799.960,25.000,180.000,165.060,17.670,
0.179,5.000,3,54,1080.000,1958.950,26.500,180.000,168.340,18.850,
0.179,5.000,4,55,1080.000,2014.690,25.600,180.000,161.830,18.560,
0.179,5.000,5,54,1080.000,1684.700,25.000,180.000,164.380,17.190,
0.179,5.000,6,54,1080.000,1948.180,25.600,180.000,166.280,18.350,
0.179,5.000,7,53,1080.000,1811.790,25.100,180.000,165.790,16.500,
0.179,5.000,8,55,1080.000,1748.370,25.000,180.000,165.290,17.430,
0.179,5.000,9,55,1080.000,1873.860,25.000,180.000,161.790,17.290,
0.179,5.500,0,54,1080.000,1913.720,28.900,180.000,165.810,17.410,
0.179,5.500,1,56,1080.000,1810.780,29.000,180.000,164.390,17.590,
0.179,5.500,2,54,1080.000,1823.160,27.500,180.000,164.910,17.490,
0.179,5.500,3,54,1080.000,1968.390,29.100,180.000,168.210,18.870,
0.179,5.500,4,54,1080.000,2047.560,27.700,180.000,164.090,18.220,
0.179,5.500,5,56,1080.000,1709.100,27.500,180.000,159.060,17.130,
0.179,5.500,6,57,1080.000,1922.800,27.700,180.000,158.900,18.620,
0.179,5.500,7,54,1080.000,1837.910,42.100,180.000,164.190,16.460,
0.179,5.500,8,54,1080.000,1709.730,27.500,180.000,168.180,17.560,
0.179,5.500,9,51,1080.000,1809.160,27.500,180.000,171.030,16.350,
0.179,6.000,0,53,1080.000,1904.000,30.000,180.000,167.560,16.870,
0.179,6.000,1,54,1080.000,1762.850,35.400,180.000,167.320,16.920,
0.179,6.000,2,54,1080.000,1823.160,30.100,180.000,164.540,17.780,
0.179,6.000,3,54,1080.000,1968.390,31.600,180.000,167.670,18.870,
0.179,6.000,4,55,1080.000,2022.720,30.000,180.000,161.330,18.350,
0.179,6.000,5,53,1080.000,1676.400,39.200,180.000,166.670,16.740,
0.179,6.000,6,56,1080.000,1980.030,30.000,180.000,163.180,18.610,
0.179,6.000,7,56,1080.000,1898.790,31.100,180.000,155.810,17.650,
0.179,6.000,8,54,1080.000,1704.520,30.200,180.000,168.050,17.500,
0.179,6.000,9,51,1080.000,1784.560,30.000,180.000,173.800,16.390,
0.179,6.500,0,53,1080.000,1904.100,34.800,180.000,167.820,16.940,
0.179,6.500,1,55,1080.000,1768.940,33.300,180.000,166.880,17.350,
0.179,6.500,2,54,1080.000,1771.190,32.500,180.000,165.790,17.460,
0.179,6.500,3,53,1080.000,1968.610,34.000,180.000,168.290,18.500,
0.179,6.500,4,54,1080.000,2021.760,32.600,180.000,162.310,17.830,
0.179,6.500,5,52,1080.000,1696.550,42.000,180.000,168.640,16.490,
0.179,6.500,6,53,1080.000,1925.720,32.800,180.000,169.360,18.400,
0.179,6.500,7,56,1080.000,1898.790,34.200,180.000,158.130,17.540,
0.179,6.500,8,53,1080.000,1685.100,32.700,180.000,170.790,17.320,
0.179,6.500,9,52,1080.000,1805.220,32.500,180.000,171.340,16.800,
0.179,7.000,0,53,1080.000,1904.000,35.300,180.000,165.670,16.850,
0.179,7.000,1,55,1080.000,1769.450,35.800,180.000,167.280,17.490,
0.179,7.000,2,54,1080.000,1794.640,35.000,180.000,168.470,17.580,
0.179,7.000,3,54,1080.000,1979.260,35.000,180.000,165.890,18.530,
0.179,7.000,4,54,1080.000,2003.740,36.800,180.000,164.910,18.440,
0.179,7.000,5,53,1080.000,1697.090,36.300,180.000,165.290,16.660,
0.179,7.000,6,53,1080.000,1923.770,35.300,180.000,169.960,18.210,
0.179,7.000,7,55,1080.000,1844.730,37.500,180.000,162.020,17.060,
0.179,7.000,8,53,1080.000,1685.100,35.200,180.000,170.240,17.280,
0.179,7.000,9,53,1080.000,1829.510,35.000,180.000,168.200,16.820,
0.189,3.000,0,53,1080.000,1891.000,19.700,180.000,165.090,17.040,
0.189,3.000,1,56,1080.000,1805.800,16.100,180.000,155.450,18.010,
0.189,3.000,2,55,1080.000,1797.910,18.400,180.000,162.610,18.250,
0.189,3.000,3,55,1080.000,1991.700,17.200,180.000,162.350,19.060,
0.189,3.000,4,54,1080.000,2054.650,18.600,180.000,160.530,18.260,
0.189,3.000,5,57,1080.000,1740.570,15.200,180.000,156.800,17.450,
0.189,3.000,6,56,1080.000,1970.550,15.200,180.000,160.550,17.630,
0.189,3.000,7,52,1080.000,1843.460,35.300,180.000,167.490,17.010,
0.189,3.000,8,53,1080.000,1682.080,21.400,180.000,166.990,17.690,
0.189,3.000,9,52,1080.000,1826.800,27.900,180.000,168.870,16.920,
0.189,3.500,0,53,1080.000,1891.000,19.400,180.000,168.590,17.140,
0.189,3.500,1,56,1080.000,1793.910,17.900,180.000,160.360,18.120,
0.189,3.500,2,55,1080.000,1829.190,17.600,180.000,161.780,17.890,
0.189,3.500,3,53,1080.000,1975.760,19.600,180.000,168.410,18.790,
0.189,3.500,4,54,1080.000,2045.510,21.400,180.000,163.680,18.270,
0.189,3.500,5,55,1080.000,1699.020,17.800,180.000,161.240,17.050,
0.189,3.500,6,54,1080.000,1947.350,18.300,180.000,165.460,17.350,
0.189,3.500,7,52,1080.000,1874.550,33.800,180.000,170.290,17.160,
0.189,3.500,8,55,1080.000,1720.840,18.100,180.000,162.370,18.530,
0.189,3.500,9,51,1080.000,1826.800,19.500,180.000,170.620,17.010,
0.189,4.000,0,53,1080.000,1881.310,20.300,180.000,167.000,17.280,
0.189,4.000,1,55,1080.000,1787.390,26.400,180.000,163.150,17.460,
0.189,4.000,2,56,1080.000,1839.800,20.100,180.000,160.520,17.620,
0.189,4.000,3,53,1080.000,1958.110,22.400,180.000,170.910,18.490,
0.189,4.000,4,54,1080.000,2027.570,23.600,180.000,163.010,18.410,
0.189,4.000,5,56,1080.000,1731.380,20.200,180.000,160.090,17.540,
0.189,4.000,6,53,1080.000,1920.390,28.800,180.000,168.770,17.500,
0.189,4.000,7,51,1080.000,1795.940,44.500,180.000,175.850,16.130,
0.189,4.000,8,54,1080.000,1706.690,23.800,180.000,165.140,18.360,
0.189,4.000,9,54,1080.000,1901.180,26.200,180.000,166.820,17.950,
0.189,4.500,0,51,1080.000,1878.590,25.900,180.000,175.550,16.970,
0.189,4.500,1,55,1080.000,1798.310,26.900,180.000,164.390,17.430,
0.189,4.500,2,53,1080.000,1749.900,22.500,180.000,169.120,17.350,
0.189,4.500,3,53,1080.000,1955.290,25.000,180.000,171.250,18.180,
0.189,4.500,4,53,1080.000,2026.860,25.900,180.000,165.510,18.400,
0.189,4.500,5,53,1080.000,1666.420,22.600,180.000,166.180,17.250,
0.189,4.500,6,53,1080.000,1919.310,35.000,180.000,171.160,17.010,
0.189,4.500,7,52,1080.000,1797.300,37.400,180.000,172.590,16.400,
0.189,4.500,8,54,1080.000,1708.990,26.100,180.000,167.990,17.430,
0.189,4.500,9,52,1080.000,1815.220,27.300,180.000,171.740,16.310,
0.189,5.000,0,51,1080.000,1878.590,26.500,180.000,175.640,16.690,
0.189,5.000,1,55,1080.000,1795.360,26.000,180.000,161.770,17.230,
0.189,5.000,2,53,1080.000,1749.900,25.000,180.000,169.050,17.200,
0.189,5.000,3,54,1080.000,1958.950,27.800,180.000,168.940,18.870,
0.189,5.000,4,53,1080.000,2020.470,26.500,180.000,166.570,18.090,
0.189,5.000,5,54,1080.000,1665.240,25.000,180.000,165.320,16.980,
0.189,5.000,6,53,1080.000,1912.160,25.600,180.000,169.760,17.320,
0.189,5.000,7,52,1080.000,1797.300,36.200,180.000,172.530,16.540,
0.189,5.000,8,54,1080.000,1708.990,25.000,180.000,167.990,17.300,
0.189,5.000,9,52,1080.000,1857.810,29.500,180.000,169.560,16.980,
0.189,5.500,0,52,1080.000,1889.280,29.000,180.000,173.530,17.060,
0.189,5.500,1,55,1080.000,1792.470,32.700,180.000,164.840,17.260,
0.189,5.500,2,53,1080.000,1773.490,27.500,180.000,169.110,17.450,
0.189,5.500,3,53,1080.000,1950.590,30.600,180.000,168.860,18.420,
0.189,5.500,4,53,1080.000,2020.470,28.400,180.000,166.770,18.060,
0.189,5.500,5,54,1080.000,1705.460,27.500,180.000,163.900,16.530,
0.189,5.500,6,55,1080.000,1952.630,27.600,180.000,164.650,18.720,
0.189,5.500,7,53,1080.000,1812.990,35.400,180.000,168.220,16.470,
0.189,5.500,8,53,1080.000,1678.650,27.500,180.000,170.910,17.210,
0.189,5.500,9,51,1080.000,1809.160,29.700,180.000,175.310,16.350,
0.189,6.000,0,52,1080.000,1896.190,32.400,180.000,172.410,17.730,
0.189,6.000,1,51,1080.000,1714.110,35.500,180.000,170.560,16.830,
0.189,6.000,2,53,1080.000,1773.490,30.100,180.000,168.780,17.400,
0.189,6.000,3,54,1080.000,1968.390,32.900,180.000,169.040,18.680,
0.189,6.000,4,53,1080.000,1986.470,31.600,180.000,167.530,17.790,
0.189,6.000,5,52,1080.000,1652.770,31.300,180.000,170.050,16.040,
0.189,6.000,6,53,1080.000,1925.720,30.200,180.000,169.660,18.190,
0.189,6.000,7,53,1080.000,1812.990,36.900,180.000,168.180,16.270,
0.189,6.000,8,52,1080.000,1658.960,30.200,180.000,173.480,17.370,
0.189,6.000,9,51,1080.000,1784.560,30.000,180.000,175.450,16.680,
0.189,6.500,0,52,1080.000,1896.190,34.800,180.000,172.600,17.580,
0.189,6.500,1,52,1080.000,1740.700,55.800,180.000,172.670,16.480,
0.189,6.500,2,53,1080.000,1773.490,32.500,180.000,168.690,17.500,
0.189,6.500,3,53,1080.000,1968.610,34.000,180.000,169.130,18.120,
0.189,6.500,4,52,1080.000,1967.390,34.100,180.000,171.210,17.900,
0.189,6.500,5,52,1080.000,1666.540,42.000,180.000,170.770,17.150,
0.189,6.500,6,52,1080.000,1902.500,32.800,180.000,172.540,16.980,
0.189,6.500,7,54,1080.000,1836.210,35.700,180.000,167.720,17.020,
0.189,6.500,8,53,1080.000,1685.100,32.700,180.000,170.080,17.080,
0.189,6.500,9,51,1080.000,1787.280,32.500,180.000,175.620,16.620,
0.189,7.000,0,53,1080.000,1904.100,35.000,180.000,170.010,16.920,
0.189,7.000,1,53,1080.000,1754.190,35.800,180.000,170.160,16.780,
0.189,7.000,2,53,1080.000,1773.490,35.500,180.000,171.600,17.300,
0.189,7.000,3,53,1080.000,1964.310,36.500,180.000,169.220,18.220,
0.189,7.000,4,52,1080.000,1978.330,36.800,180.000,172.430,17.900,
0.189,7.000,5,53,1080.000,1666.420,35.800,180.000,165.380,17.190,
0.189,7.000,6,53,1080.000,1923.770,35.300,180.000,170.110,18.180,
0.189,7.000,7,54,1080.000,1834.560,35.400,180.000,165.810,16.490,
0.189,7.000,8,53,1080.000,1685.100,35.200,180.000,170.180,17.200,
0.189,7.000,9,51,1080.000,1787.280,35.000,180.000,173.790,16.430,
0.200,3.000,0,52,1080.000,1906.250,15.300,180.000,169.490,17.080,
0.200,3.000,1,54,1080.000,1783.730,19.000,180.000,163.340,17.690,
0.200,3.000,2,53,1080.000,1795.600,21.600,180.000,164.890,17.630,
0.200,3.000,3,54,1080.000,1964.220,17.200,180.000,168.060,18.560,
0.200,3.000,4,53,1080.000,2014.680,15.000,180.000,164.320,18.420,
0.200,3.000,5,54,1080.000,1681.440,15.300,180.000,163.400,16.850,
0.200,3.000,6,54,1080.000,1940.310,15.600,180.000,166.210,17.510,
0.200,3.000,7,50,1080.000,1846.340,164.400,180.000,179.680,17.040,
0.200,3.000,8,53,1080.000,1682.140,21.500,180.000,170.580,17.390,
0.200,3.000,9,51,1080.000,1744.080,17.600,180.000,173.910,16.650,
0.200,3.500,0,54,1080.000,1917.360,17.800,180.000,165.260,18.040,
0.200,3.500,1,54,1080.000,1783.730,20.600,180.000,166.720,17.680,
0.200,3.500,2,53,1080.000,1758.950,18.900,180.000,168.960,17.630,
0.200,3.500,3,53,1080.000,1958.110,19.600,180.000,171.260,18.660,
0.200,3.500,4,53,1080.000,2012.270,21.400,180.000,167.120,18.120,
0.200,3.500,5,53,1080.000,1680.850,17.800,180.000,166.400,16.550,
0.200,3.500,6,52,1080.000,1901.390,32.800,180.000,172.090,17.120,
0.200,3.500,7,51,1080.000,1795.940,43.300,180.000,177.320,15.630,
0.200,3.500,8,53,1080.000,1674.960,23.500,180.000,170.990,17.230,
0.200,3.500,9,52,1080.000,1770.400,24.300,180.000,172.250,16.490,
0.200,4.000,0,53,1080.000,1881.310,20.200,180.000,170.180,17.270,
0.200,4.000,1,55,1080.000,1787.390,20.300,180.000,164.550,17.630,
0.200,4.000,2,53,1080.000,1778.300,20.100,180.000,166.360,17.500,
0.200,4.000,3,53,1080.000,1973.770,22.500,180.000,168.950,18.380,
0.200,4.000,4,52,1080.000,2010.920,24.200,180.000,170.340,18.140,
0.200,4.000,5,53,1080.000,1680.850,20.300,180.000,166.720,16.520,
0.200,4.000,6,52,1080.000,1892.690,33.700,180.000,172.850,16.530,
0.200,4.000,7,51,1080.000,1795.940,44.500,180.000,177.340,15.520,
0.200,4.000,8,53,1080.000,1678.650,23.800,180.000,170.810,17.100,
0.200,4.000,9,53,1080.000,1844.950,26.400,180.000,169.880,16.500,
0.200,4.500,0,51,1080.000,1831.830,32.200,180.000,177.100,17.280,
0.200,4.500,1,54,1080.000,1787.640,26.900,180.000,167.050,17.410,
0.200,4.500,2,53,1080.000,1749.900,22.500,180.000,169.160,17.050,
0.200,4.500,3,53,1080.000,1954.200,25.000,180.000,171.780,18.460,
0.200,4.500,4,54,1080.000,2058.140,26.600,180.000,167.470,17.810,
0.200,4.500,5,51,1080.000,1652.160,31.500,180.000,173.080,16.250,
0.200,4.500,6,52,1080.000,1892.690,35.000,180.000,174.210,16.380,
0.200,4.500,7,51,1080.000,1795.940,46.800,180.000,177.390,15.590,
0.200,4.500,8,53,1080.000,1678.650,26.200,180.000,170.890,17.150,
0.200,4.500,9,52,1080.000,1815.220,27.300,180.000,171.870,16.570,
0.200,5.000,0,51,1080.000,1831.830,26.600,180.000,176.990,17.140,
0.200,5.000,1,54,1080.000,1790.920,26.000,180.000,163.940,17.090,
0.200,5.000,2,53,1080.000,1749.900,25.000,180.000,169.210,17.070,
0.200,5.000,3,53,1080.000,1943.560,27.800,180.000,171.920,18.310,
0.200,5.000,4,54,1080.000,2070.250,26.500,180.000,167.400,17.920,
0.200,5.000,5,51,1080.000,1646.740,27.700,180.000,172.370,15.990,
0.200,5.000,6,53,1080.000,1912.160,25.700,180.000,170.650,17.080,
0.200,5.000,7,51,1080.000,1795.940,39.600,180.000,175.740,15.770,
0.200,5.000,8,53,1080.000,1678.650,25.000,180.000,170.910,17.070,
0.200,5.000,9,52,1080.000,1857.810,29.600,180.000,172.010,17.130,
0.200,5.500,0,52,1080.000,1868.330,29.000,180.000,174.210,17.300,
0.200,5.500,1,53,1080.000,1768.920,32.700,180.000,167.510,16.950,
0.200,5.500,2,53,1080.000,1773.490,27.500,180.000,169.150,17.310,
0.200,5.500,3,52,1080.000,1938.030,30.700,180.000,171.580,18.430,
0.200,5.500,4,54,1080.000,2070.250,27.700,180.000,167.640,17.750,
0.200,5.500,5,52,1080.000,1667.830,27.500,180.000,169.180,16.350,
0.200,5.500,6,52,1080.000,1894.560,28.200,180.000,172.520,17.390,
0.200,5.500,7,52,1080.000,1797.300,38.100,180.000,173.130,16.610,
0.200,5.500,8,53,1080.000,1678.650,27.500,180.000,171.080,17.420,
0.200,5.500,9,50,1080.000,1738.730,119.300,180.000,178.340,16.330,
0.200,6.000,0,52,1080.000,1891.400,30.000,180.000,172.350,17.560,
0.200,6.000,1,51,1080.000,1714.110,35.500,180.000,172.840,16.840,
0.200,6.000,2,53,1080.000,1773.490,30.100,180.000,169.230,17.410,
0.200,6.000,3,53,1080.000,1958.110,32.900,180.000,171.660,18.850,
0.200,6.000,4,54,1080.000,2006.400,30.400,180.000,167.970,18.420,
0.200,6.000,5,51,1080.000,1652.160,40.400,180.000,173.490,15.930,
0.200,6.000,6,53,1080.000,1925.720,30.200,180.000,169.960,18.330,
0.200,6.000,7,52,1080.000,1810.080,37.000,180.000,172.760,16.310,
0.200,6.000,8,52,1080.000,1658.960,30.200,180.000,173.710,17.320,
0.200,6.000,9,51,1080.000,1784.560,30.000,180.000,175.550,16.620,
0.200,6.500,0,51,1080.000,1886.860,36.500,180.000,175.310,17.350,
0.200,6.500,1,50,1080.000,1703.070,63.500,180.000,175.670,16.860,
0.200,6.500,2,53,1080.000,1759.690,38.100,180.000,172.460,17.410,
0.200,6.500,3,53,1080.000,1953.220,35.600,180.000,171.850,18.280,
0.200,6.500,4,53,1080.000,1986.500,34.100,180.000,170.330,18.160,
0.200,6.500,5,51,1080.000,1646.740,42.100,180.000,174.610,16.060,
0.200,6.500,6,52,1080.000,1901.730,32.800,180.000,172.830,16.950,
0.200,6.500,7,53,1080.000,1811.790,40.000,180.000,170.320,16.210,
0.200,6.500,8,52,1080.000,1658.960,32.700,180.000,173.850,16.690,
0.200,6.500,9,51,1080.000,1787.280,32.500,180.000,175.820,15.540,
0.200,7.000,0,51,1080.000,1886.860,38.900,180.000,175.780,16.380,
0.200,7.000,1,50,1080.000,1703.070,62.800,180.000,175.680,15.510,
0.200,7.000,2,52,1080.000,1759.690,35.900,180.000,172.290,15.830,
0.200,7.000,3,53,1080.000,1964.310,36.500,180.000,169.340,16.600,
0.200,7.000,4,52,1080.000,1978.330,36.800,180.000,172.800,16.570,
0.200,7.000,5,51,1080.000,1646.740,44.400,180.000,174.990,15.060,
0.200,7.000,6,52,1080.000,1900.550,35.300,180.000,172.950,15.380,
0.200,7.000,7,53,1080.000,1811.790,35.500,180.000,170.710,14.970,
0.200,7.000,8,52,1080.000,1658.960,35.200,180.000,173.960,13.850,
0.200,7.000,9,51,1080.000,1787.280,35.000,180.000,173.900,13.190,
