I_U,T_INT,seed,nodes_completed,sim_duration_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,error
0.090,3.000,4,20,129.000,2035.200,15.000,120.500,33.060,10.080,
0.090,3.000,5,20,128.000,1835.090,15.000,117.500,38.100,9.920,
0.090,3.000,6,20,115.000,1941.750,15.000,102.600,43.910,11.180,
0.090,3.000,7,20,140.000,1654.850,15.000,130.600,37.840,9.320,
0.090,3.000,8,20,127.000,1480.540,15.000,117.000,32.070,9.060,
0.090,3.000,9,20,116.000,1774.270,15.000,105.500,40.400,9.860,
0.090,3.500,0,20,138.000,1732.260,17.500,127.000,36.160,9.840,
0.090,3.500,1,20,169.000,1919.030,17.500,160.000,49.590,10.360,
0.090,3.500,2,20,175.000,1760.080,17.500,163.300,46.210,11.740,
0.090,3.500,3,20,131.000,1931.230,17.500,120.400,54.680,10.110,
0.090,3.500,4,20,140.000,2035.200,17.500,131.600,37.060,10.460,
0.090,3.500,5,20,148.000,1835.090,17.500,137.800,45.750,9.950,
0.090,3.500,6,20,126.000,1941.750,17.500,113.300,49.440,11.500,
0.090,3.500,7,20,150.000,1654.850,17.500,140.700,40.310,9.380,
0.090,3.500,8,20,202.000,1480.540,17.500,193.000,46.260,9.040,
0.090,3.500,9,20,129.000,1774.270,17.500,119.700,46.620,9.750,
0.090,4.000,0,20,156.000,1732.260,20.000,145.000,39.020,9.880,
0.090,4.000,1,20,182.000,1919.030,20.000,172.700,54.120,10.050,
0.090,4.000,2,20,194.000,1760.080,20.000,182.700,54.480,11.750,
0.090,4.000,3,20,143.000,1931.230,20.000,132.500,59.280,10.050,
0.090,4.000,4,20,152.000,2035.200,20.000,143.600,40.590,10.130,
0.090,4.000,5,20,164.000,1835.090,20.000,154.000,62.600,10.260,
0.090,4.000,6,20,198.000,1941.750,20.000,188.600,62.120,10.920,
0.090,4.000,7,20,175.000,1654.850,20.000,164.500,48.300,9.730,
0.090,4.000,8,20,221.000,1480.540,20.000,211.500,52.300,9.270,
0.090,4.000,9,20,157.000,1774.270,20.000,146.100,52.680,10.140,
0.090,4.500,0,20,169.000,1732.260,22.500,158.000,45.810,9.640,
0.090,4.500,1,20,195.000,1919.030,22.500,185.800,60.400,9.840,
0.090,4.500,2,20,251.000,1760.080,22.500,240.000,67.760,11.670,
0.090,4.500,3,20,148.000,1931.230,22.500,137.200,61.910,10.340,
0.090,4.500,4,20,158.000,2035.200,22.500,149.700,45.710,10.340,
0.090,4.500,5,20,173.000,1835.090,22.500,162.200,70.880,10.110,
0.090,4.500,6,20,227.000,1941.750,22.500,217.400,66.950,11.640,
0.090,4.500,7,20,185.000,1654.850,22.500,175.000,53.310,9.800,
0.090,4.500,8,20,232.000,1480.540,22.500,222.400,53.300,9.190,
0.090,4.500,9,20,164.000,1774.270,22.500,153.800,56.750,9.900,
0.090,5.000,0,20,175.000,1732.260,25.000,163.600,51.650,9.890,
0.090,5.000,1,20,212.000,1919.030,25.000,201.500,83.930,10.290,
0.090,5.000,2,20,251.000,1760.080,25.000,240.000,71.440,11.710,
0.090,5.000,3,20,152.000,1931.230,25.000,141.700,61.900,9.830,
0.090,5.000,4,20,164.000,2035.200,25.000,155.300,50.280,10.190,
0.090,5.000,5,20,198.000,1835.090,25.000,187.900,81.840,9.780,
0.090,5.000,6,20,242.000,1941.750,25.000,232.500,69.920,11.080,
0.090,5.000,7,20,200.000,1654.850,25.000,189.200,57.170,9.370,
0.090,5.000,8,20,243.000,1480.540,25.000,233.300,55.910,8.980,
0.090,5.000,9,20,172.000,1774.270,25.000,161.300,61.170,10.090,
0.090,5.500,0,20,181.000,1732.260,27.500,169.500,54.940,9.920,
0.090,5.500,1,20,223.000,1919.030,27.500,210.900,87.920,10.110,
0.090,5.500,2,20,252.000,1760.080,27.500,240.000,75.480,11.570,
0.090,5.500,3,20,145.000,1931.230,27.500,132.400,58.320,9.980,
0.090,5.500,4,20,168.000,2035.200,27.500,159.800,52.210,10.190,
0.090,5.500,5,20,206.000,1835.090,27.500,195.200,87.370,10.110,
0.090,5.500,6,20,249.000,1941.750,27.500,240.000,73.100,11.410,
0.090,5.500,7,20,214.000,1654.850,27.500,203.500,61.360,9.520,
0.090,5.500,8,20,249.000,1480.540,27.500,240.000,64.220,9.480,
0.090,5.500,9,20,190.000,1774.270,27.500,180.400,64.250,9.790,
0.090,6.000,0,20,186.000,1732.260,30.000,174.300,58.070,9.690,
0.090,6.000,1,20,240.000,1919.030,30.000,227.600,93.580,11.050,
0.090,6.000,2,20,252.000,1760.080,30.000,240.000,79.640,12.260,
0.090,6.000,3,20,148.000,1931.230,30.000,135.900,62.310,10.760,
0.090,6.000,4,20,172.000,2035.200,30.000,163.100,57.940,10.870,
0.090,6.000,5,20,210.000,1835.090,30.000,199.800,90.360,10.620,
0.090,6.000,6,20,249.000,1941.750,30.000,240.000,75.840,12.210,
0.090,6.000,7,20,224.000,1654.850,30.000,213.900,63.570,10.500,
0.090,6.000,8,20,249.000,1480.540,30.000,240.000,73.110,9.770,
0.090,6.000,9,20,196.000,1774.270,30.000,187.000,67.000,10.430,
0.090,6.500,0,20,190.000,1732.260,32.500,178.800,63.500,10.410,
0.090,6.500,1,20,248.000,1919.030,32.500,238.700,97.770,11.470,
0.090,6.500,2,20,252.000,1760.080,32.500,240.000,81.970,13.020,
0.090,6.500,3,20,152.000,1931.230,32.500,139.300,60.530,11.140,
0.090,6.500,4,20,174.000,2035.200,32.500,165.500,61.780,11.470,
0.090,6.500,5,20,215.000,1835.090,32.500,204.200,94.190,10.990,
0.090,6.500,6,20,249.000,1941.750,32.500,240.000,78.300,12.560,
0.090,6.500,7,20,249.000,1654.850,32.500,240.000,70.470,10.880,
0.090,6.500,8,20,249.000,1480.540,32.500,240.000,80.680,10.290,
0.090,6.500,9,20,202.000,1774.270,32.500,192.400,70.810,10.990,
0.090,7.000,0,20,196.000,1732.260,35.000,184.400,66.400,11.070,
0.090,7.000,1,20,252.000,1919.030,35.000,240.000,102.500,12.020,
0.090,7.000,2,20,252.000,1760.080,35.000,240.000,86.580,13.540,
0.090,7.000,3,20,154.000,1931.230,35.000,142.000,62.050,11.780,
0.090,7.000,4,20,250.000,2035.200,35.000,240.000,71.720,11.850,
0.090,7.000,5,20,252.000,1835.090,35.000,240.000,100.840,11.640,
0.090,7.000,6,20,249.000,1941.750,35.000,240.000,81.280,12.820,
0.090,7.000,7,20,250.000,1654.850,35.000,240.000,73.090,10.640,
0.090,7.000,8,20,249.000,1480.540,35.000,240.000,82.870,10.730,
0.090,7.000,9,20,208.000,1774.270,35.000,197.500,73.440,11.390,
0.100,3.000,0,20,140.000,1732.260,15.000,128.100,36.680,11.130,
0.100,3.000,1,20,173.000,1919.030,15.000,163.500,50.260,11.620,
0.100,3.000,2,20,175.000,1760.080,15.000,163.800,55.880,13.070,
0.100,3.000,3,20,142.000,1931.230,15.000,131.200,61.340,11.870,
0.100,3.000,4,20,143.000,2035.200,15.000,134.700,39.240,11.600,
0.100,3.000,5,20,159.000,1835.090,15.000,148.400,59.010,11.380,
0.100,3.000,6,20,183.000,1941.750,15.000,173.100,62.510,12.970,
0.100,3.000,7,20,157.000,1654.850,15.000,146.300,50.250,10.570,
0.100,3.000,8,20,204.000,1480.540,15.000,194.900,49.910,10.250,
0.100,3.000,9,20,137.000,1774.270,15.000,125.000,55.050,11.420,
0.100,3.500,0,20,159.000,1732.260,17.500,147.900,39.590,11.320,
0.100,3.500,1,20,187.000,1919.030,17.500,177.300,62.000,11.750,
0.100,3.500,2,20,201.000,1760.080,17.500,188.300,68.470,13.410,
0.100,3.500,3,20,149.000,1931.230,17.500,138.300,64.660,11.960,
0.100,3.500,4,20,158.000,2035.200,17.500,149.800,43.960,11.580,
0.100,3.500,5,20,170.000,1835.090,17.500,159.200,66.220,11.180,
0.100,3.500,6,20,206.000,1941.750,17.500,196.600,69.430,12.780,
0.100,3.500,7,20,178.000,1654.850,17.500,167.800,53.190,10.820,
0.100,3.500,8,20,226.000,1480.540,17.500,216.700,56.310,10.730,
0.100,3.500,9,20,159.000,1774.270,17.500,148.900,59.410,11.040,
0.100,4.000,0,20,173.000,1732.260,20.000,162.000,43.520,11.230,
0.100,4.000,1,20,206.000,1919.030,20.000,196.100,68.480,11.420,
0.100,4.000,2,20,251.000,1760.080,20.000,240.000,76.230,13.290,
0.100,4.000,3,20,155.000,1931.230,20.000,144.700,67.410,11.610,
0.100,4.000,4,20,167.000,2035.200,20.000,159.000,54.170,10.990,
0.100,4.000,5,20,200.000,1835.090,20.000,189.600,83.960,10.960,
0.100,4.000,6,20,233.000,1941.750,20.000,223.400,70.140,12.590,
0.100,4.000,7,20,191.000,1654.850,20.000,180.900,58.340,10.740,
0.100,4.000,8,20,239.000,1480.540,20.000,229.200,62.390,10.340,
0.100,4.000,9,20,169.000,1774.270,20.000,158.200,63.360,11.350,
0.100,4.500,0,20,181.000,1732.260,22.500,170.000,53.740,11.200,
0.100,4.500,1,20,217.000,1919.030,22.500,208.000,84.610,11.660,
0.100,4.500,2,20,251.000,1760.080,22.500,240.000,79.950,12.930,
0.100,4.500,3,20,161.000,1931.230,22.500,150.100,70.080,11.600,
0.100,4.500,4,20,173.000,2035.200,22.500,165.000,64.130,11.100,
0.100,4.500,5,20,209.000,1835.090,22.500,198.700,94.250,11.190,
0.100,4.500,6,20,249.000,1941.750,22.500,240.000,74.370,12.950,
0.100,4.500,7,20,215.000,1654.850,22.500,204.300,69.280,10.690,
0.100,4.500,8,20,249.000,1480.540,22.500,240.000,65.700,10.480,
0.100,4.500,9,20,194.000,1774.270,22.500,184.600,65.180,10.880,
0.100,5.000,0,20,188.000,1732.260,25.000,177.000,61.450,11.210,
0.100,5.000,1,20,244.000,1919.030,25.000,231.200,104.970,12.270,
0.100,5.000,2,20,252.000,1760.080,25.000,240.000,85.880,13.660,
0.100,5.000,3,20,217.000,1931.230,25.000,206.100,74.890,12.340,
0.100,5.000,4,20,250.000,2035.200,25.000,240.000,83.530,12.080,
0.100,5.000,5,20,217.000,1835.090,25.000,206.700,103.120,11.630,
0.100,5.000,6,20,249.000,1941.750,25.000,240.000,79.440,13.300,
0.100,5.000,7,20,249.000,1654.850,25.000,240.000,80.010,11.170,
0.100,5.000,8,20,249.000,1480.540,25.000,240.000,73.010,10.670,
0.100,5.000,9,20,203.000,1774.270,25.000,193.400,68.260,11.520,
0.100,5.500,0,20,198.000,1732.260,27.500,186.400,66.560,11.400,
0.100,5.500,1,20,252.000,1919.030,27.500,240.000,110.030,11.470,
0.100,5.500,2,20,252.000,1760.080,27.500,240.000,88.280,12.920,
0.100,5.500,3,20,236.000,1931.230,27.500,226.000,78.040,11.730,
0.100,5.500,4,20,250.000,2035.200,27.500,240.000,86.750,11.670,
0.100,5.500,5,20,252.000,1835.090,27.500,240.000,111.190,11.140,
0.100,5.500,6,20,249.000,1941.750,27.500,240.000,81.800,12.670,
0.100,5.500,7,20,250.000,1654.850,27.500,240.000,85.040,10.780,
0.100,5.500,8,20,249.000,1480.540,27.500,240.000,81.460,10.300,
0.100,5.500,9,20,208.000,1774.270,27.500,199.000,80.520,11.190,
0.100,6.000,0,20,209.000,1732.260,30.000,197.600,69.250,11.030,
0.100,6.000,1,20,252.000,1919.030,30.000,240.000,115.880,13.800,
0.100,6.000,2,20,252.000,1760.080,30.000,240.000,89.950,15.430,
0.100,6.000,3,20,246.000,1931.230,30.000,235.700,80.350,13.440,
0.100,6.000,4,20,250.000,2035.200,30.000,240.000,90.980,13.350,
0.100,6.000,5,20,252.000,1835.090,30.000,240.000,122.830,13.410,
0.100,6.000,6,20,249.000,1941.750,30.000,240.000,84.630,15.340,
0.100,6.000,7,20,250.000,1654.850,30.000,240.000,90.960,13.110,
0.100,6.000,8,20,249.000,1480.540,30.000,240.000,91.230,12.780,
0.100,6.000,9,20,225.000,1774.270,30.000,216.000,86.260,13.920,
0.100,6.500,0,20,220.000,1732.260,32.500,208.700,72.970,13.110,
0.100,6.500,1,20,252.000,1919.030,32.500,240.000,121.910,15.190,
0.100,6.500,2,20,252.000,1760.080,32.500,240.000,91.890,17.100,
0.100,6.500,3,20,250.000,1931.230,32.500,240.000,83.470,14.970,
0.100,6.500,4,20,250.000,2035.200,32.500,240.000,94.500,15.260,
0.100,6.500,5,20,252.000,1835.090,32.500,240.000,126.170,14.830,
0.100,6.500,6,20,249.000,1941.750,32.500,240.000,87.070,16.610,
0.100,6.500,7,20,250.000,1654.850,32.500,240.000,93.540,14.000,
0.100,6.500,8,20,249.000,1480.540,32.500,240.000,88.590,14.020,
0.100,6.500,9,20,249.000,1774.270,32.500,240.000,90.360,14.690,
0.100,7.000,0,20,226.000,1732.260,35.000,214.300,74.390,14.400,
0.100,7.000,1,20,252.000,1919.030,35.000,240.000,132.400,15.580,
0.100,7.000,2,20,252.000,1760.080,35.000,240.000,106.740,17.530,
0.100,7.000,3,20,250.000,1931.230,35.000,240.000,86.970,15.110,
0.100,7.000,4,20,250.000,2035.200,35.000,240.000,103.200,15.190,
0.100,7.000,5,20,252.000,1835.090,35.000,240.000,128.810,15.240,
0.100,7.000,6,20,249.000,1941.750,35.000,240.000,101.300,17.360,
0.100,7.000,7,20,250.000,1654.850,35.000,240.000,101.930,14.290,
0.100,7.000,8,20,249.000,1480.540,35.000,240.000,102.480,14.060,
0.100,7.000,9,20,249.000,1774.270,35.000,240.000,93.480,14.760,
0.110,3.000,0,20,159.000,1732.260,15.000,147.600,47.190,14.650,
0.110,3.000,1,20,189.000,1919.030,15.000,179.100,59.410,15.270,
0.110,3.000,2,20,200.000,1760.080,15.000,187.100,69.550,17.600,
0.110,3.000,3,20,153.000,1931.230,15.000,142.600,71.100,15.830,
0.110,3.000,4,20,161.000,2035.200,15.000,152.800,52.050,15.830,
0.110,3.000,5,20,172.000,1835.090,15.000,161.800,72.310,15.270,
0.110,3.000,6,20,206.000,1941.750,15.000,196.700,71.920,17.120,
0.110,3.000,7,20,179.000,1654.850,15.000,168.300,62.140,14.640,
0.110,3.000,8,20,227.000,1480.540,15.000,217.900,62.480,13.970,
0.110,3.000,9,20,160.000,1774.270,15.000,149.600,63.420,14.990,
0.110,3.500,0,20,175.000,1732.260,17.500,163.800,52.270,14.900,
0.110,3.500,1,20,209.000,1919.030,17.500,199.900,76.620,15.450,
0.110,3.500,2,20,251.000,1760.080,17.500,240.000,78.590,17.160,
0.110,3.500,3,20,161.000,1931.230,17.500,151.000,74.540,15.130,
0.110,3.500,4,20,173.000,2035.200,17.500,164.400,66.220,15.500,
0.110,3.500,5,20,207.000,1835.090,17.500,196.100,80.220,14.740,
0.110,3.500,6,20,235.000,1941.750,17.500,225.700,79.740,16.730,
0.110,3.500,7,20,200.000,1654.850,17.500,189.100,69.610,14.250,
0.110,3.500,8,20,243.000,1480.540,17.500,233.400,68.090,13.710,
0.110,3.500,9,20,172.000,1774.270,17.500,161.300,68.060,14.670,
0.110,4.000,0,20,185.000,1732.260,20.000,173.800,60.000,14.610,
0.110,4.000,1,20,251.000,1919.030,20.000,240.000,90.460,14.990,
0.110,4.000,2,20,252.000,1760.080,20.000,240.000,89.920,16.700,
0.110,4.000,3,20,209.000,1931.230,20.000,199.000,81.610,14.320,
0.110,4.000,4,20,183.000,2035.200,20.000,174.600,72.880,14.910,
0.110,4.000,5,20,217.000,1835.090,20.000,206.900,99.450,14.020,
0.110,4.000,6,20,249.000,1941.750,20.000,240.000,98.210,16.640,
0.110,4.000,7,20,249.000,1654.850,20.000,240.000,80.880,13.890,
0.110,4.000,8,20,250.000,1480.540,20.000,240.000,86.200,13.480,
0.110,4.000,9,20,203.000,1774.270,20.000,193.400,80.160,14.310,
0.110,4.500,0,20,200.000,1732.260,22.500,188.800,72.600,14.000,
0.110,4.500,1,20,251.000,1919.030,22.500,240.000,108.810,14.900,
0.110,4.500,2,20,252.000,1760.080,22.500,240.000,88.160,17.070,
0.110,4.500,3,20,233.000,1931.230,22.500,222.800,79.640,14.730,
0.110,4.500,4,20,250.000,2035.200,22.500,240.000,85.360,14.950,
0.110,4.500,5,20,252.000,1835.090,22.500,240.000,108.660,14.570,
0.110,4.500,6,20,249.000,1941.750,22.500,240.000,107.510,16.730,
0.110,4.500,7,20,250.000,1654.850,22.500,240.000,85.590,13.920,
0.110,4.500,8,20,250.000,1480.540,22.500,240.000,93.880,13.500,
0.110,4.500,9,20,210.000,1774.270,22.500,201.000,86.040,14.510,
0.110,5.000,0,20,213.000,1732.260,25.000,201.100,73.800,14.310,
0.110,5.000,1,20,252.000,1919.030,25.000,240.000,132.160,14.880,
0.110,5.000,2,20,252.000,1760.080,25.000,240.000,97.420,16.500,
0.110,5.000,3,20,243.000,1931.230,25.000,232.600,82.250,14.280,
0.110,5.000,4,20,250.000,2035.200,25.000,240.000,97.600,14.730,
0.110,5.000,5,20,252.000,1835.090,25.000,240.000,123.310,14.030,
0.110,5.000,6,20,249.000,1941.750,25.000,240.000,104.710,15.870,
0.110,5.000,7,20,250.000,1654.850,25.000,240.000,94.750,13.710,
0.110,5.000,8,20,250.000,1480.540,25.000,240.000,97.290,13.150,
0.110,5.000,9,20,249.000,1774.270,25.000,240.000,91.860,13.830,
0.110,5.500,0,20,223.000,1732.260,27.500,211.100,77.920,13.960,
0.110,5.500,1,20,252.000,1919.030,27.500,240.000,137.720,15.300,
0.110,5.500,2,20,252.000,1760.080,27.500,240.000,102.340,17.300,
0.110,5.500,3,20,250.000,1931.230,27.500,240.000,88.980,14.980,
0.110,5.500,4,20,250.000,2035.200,27.500,240.000,104.640,14.950,
0.110,5.500,5,20,252.000,1835.090,27.500,240.000,128.400,14.730,
0.110,5.500,6,20,251.000,1941.750,27.500,240.000,111.080,16.640,
0.110,5.500,7,20,250.000,1654.850,27.500,240.000,105.290,14.060,
0.110,5.500,8,20,250.000,1480.540,27.500,240.000,115.030,13.610,
0.110,5.500,9,20,249.000,1774.270,27.500,240.000,96.140,14.320,
0.110,6.000,0,20,230.000,1732.260,30.000,218.800,80.940,14.550,
0.110,6.000,1,20,252.000,1919.030,30.000,240.000,140.220,15.280,
0.110,6.000,2,20,252.000,1760.080,30.000,240.000,104.430,17.220,
0.110,6.000,3,20,250.000,1931.230,30.000,240.000,88.350,14.890,
0.110,6.000,4,20,253.000,2035.200,30.000,240.000,117.930,15.260,
0.110,6.000,5,20,252.000,1835.090,30.000,240.000,141.390,14.790,
0.110,6.000,6,20,251.000,1941.750,30.000,240.000,121.170,16.960,
0.110,6.000,7,20,250.000,1654.850,30.000,240.000,113.210,14.390,
0.110,6.000,8,20,250.000,1480.540,30.000,240.000,121.600,13.850,
0.110,6.000,9,20,249.000,1774.270,30.000,240.000,100.160,14.640,
0.110,6.500,0,20,238.000,1732.260,32.500,226.600,83.570,14.420,
0.110,6.500,1,20,252.000,1919.030,32.500,240.000,149.220,15.690,
0.110,6.500,2,20,252.000,1760.080,32.500,240.000,120.120,17.530,
0.110,6.500,3,20,250.000,1931.230,32.500,240.000,110.780,15.300,
0.110,6.500,4,20,253.000,2035.200,32.500,240.000,120.200,15.590,
0.110,6.500,5,20,252.000,1835.090,32.500,240.000,138.840,14.900,
0.110,6.500,6,20,251.000,1941.750,32.500,240.000,122.380,17.150,
0.110,6.500,7,20,250.000,1654.850,32.500,240.000,117.130,14.660,
0.110,6.500,8,20,250.000,1480.540,32.500,240.000,122.760,14.060,
0.110,6.500,9,20,249.000,1774.270,32.500,240.000,99.950,14.880,
0.110,7.000,0,20,251.000,1732.260,35.000,240.000,87.410,14.660,
0.110,7.000,1,20,252.000,1919.030,35.000,240.000,157.660,15.330,
0.110,7.000,2,20,252.000,1760.080,35.000,240.000,121.820,17.470,
0.110,7.000,3,20,250.000,1931.230,35.000,240.000,112.810,15.160,
0.110,7.000,4,20,253.000,2035.200,35.000,240.000,133.450,15.400,
0.110,7.000,5,20,252.000,1835.090,35.000,240.000,141.060,14.810,
0.110,7.000,6,20,252.000,1941.750,35.000,240.000,127.060,16.880,
0.110,7.000,7,20,250.000,1654.850,35.000,240.000,120.030,14.400,
0.110,7.000,8,20,250.000,1480.540,35.000,240.000,123.830,13.460,
0.110,7.000,9,20,252.000,1774.270,35.000,240.000,111.950,14.990,
0.120,3.000,0,20,174.000,1732.260,15.000,162.900,54.580,14.400,
0.120,3.000,1,20,223.000,1919.030,15.000,211.800,89.280,15.300,
0.120,3.000,2,20,251.000,1760.080,15.000,240.000,88.250,17.170,
0.120,3.000,3,20,190.000,1931.230,15.000,179.400,80.030,15.200,
0.120,3.000,4,20,175.000,2035.200,15.000,166.400,68.460,15.450,
0.120,3.000,5,20,208.000,1835.090,15.000,197.900,82.050,14.540,
0.120,3.000,6,20,232.000,1941.750,15.000,222.600,93.680,16.890,
0.120,3.000,7,20,224.000,1654.850,15.000,215.000,78.120,14.480,
0.120,3.000,8,20,250.000,1480.540,15.000,240.000,82.860,13.960,
0.120,3.000,9,20,172.000,1774.270,15.000,161.500,77.780,14.860,
0.120,3.500,0,20,196.000,1732.260,17.500,185.000,60.040,14.550,
0.120,3.500,1,20,226.000,1919.030,17.500,216.600,98.000,15.300,
0.120,3.500,2,20,252.000,1760.080,17.500,240.000,97.700,17.270,
0.120,3.500,3,20,214.000,1931.230,17.500,203.800,86.770,15.340,
0.120,3.500,4,20,244.000,2035.200,17.500,233.700,87.200,15.440,
0.120,3.500,5,20,245.000,1835.090,17.500,232.400,100.580,14.730,
0.120,3.500,6,20,249.000,1941.750,17.500,240.000,106.420,17.000,
0.120,3.500,7,20,249.000,1654.850,17.500,240.000,85.240,14.390,
0.120,3.500,8,20,250.000,1480.540,17.500,240.000,90.530,13.840,
0.120,3.500,9,20,207.000,1774.270,17.500,197.400,86.780,14.770,
0.120,4.000,0,20,206.000,1732.260,20.000,195.000,67.720,14.560,
0.120,4.000,1,20,251.000,1919.030,20.000,240.000,119.570,15.200,
0.120,4.000,2,20,252.000,1760.080,20.000,240.000,103.160,17.020,
0.120,4.000,3,20,237.000,1931.230,20.000,226.200,93.720,15.030,
0.120,4.000,4,20,250.000,2035.200,20.000,240.000,94.200,14.860,
0.120,4.000,5,20,252.000,1835.090,20.000,240.000,122.770,14.380,
0.120,4.000,6,20,249.000,1941.750,20.000,240.000,111.930,16.530,
0.120,4.000,7,20,250.000,1654.850,20.000,240.000,92.700,14.070,
0.120,4.000,8,20,250.000,1480.540,20.000,240.000,96.530,13.520,
0.120,4.000,9,20,241.000,1774.270,20.000,231.200,92.430,14.550,
0.120,4.500,0,20,220.000,1732.260,22.500,208.100,81.450,14.520,
0.120,4.500,1,20,252.000,1919.030,22.500,240.000,132.250,15.090,
0.120,4.500,2,20,252.000,1760.080,22.500,240.000,120.470,16.900,
0.120,4.500,3,20,250.000,1931.230,22.500,240.000,106.650,14.760,
0.120,4.500,4,20,250.000,2035.200,22.500,240.000,97.950,14.880,
0.120,4.500,5,20,252.000,1835.090,22.500,240.000,127.060,14.250,
0.120,4.500,6,20,251.000,1941.750,22.500,240.000,118.120,16.640,
0.120,4.500,7,20,250.000,1654.850,22.500,240.000,103.090,14.310,
0.120,4.500,8,20,250.000,1480.540,22.500,240.000,102.130,13.210,
0.120,4.500,9,20,249.000,1774.270,22.500,240.000,104.360,14.450,
0.120,5.000,0,20,229.000,1732.260,25.000,218.000,86.760,14.240,
0.120,5.000,1,20,252.000,1919.030,25.000,240.000,155.130,15.230,
0.120,5.000,2,20,252.000,1760.080,25.000,240.000,129.050,16.920,
0.120,5.000,3,20,250.000,1931.230,25.000,240.000,110.840,14.870,
0.120,5.000,4,20,253.000,2035.200,25.000,240.000,119.130,14.850,
0.120,5.000,5,20,252.000,1835.090,25.000,240.000,139.470,14.620,
0.120,5.000,6,20,251.000,1941.750,25.000,240.000,127.220,16.450,
0.120,5.000,7,20,250.000,1654.850,25.000,240.000,109.830,13.790,
0.120,5.000,8,20,250.000,1480.540,25.000,240.000,118.510,13.480,
0.120,5.000,9,20,252.000,1774.270,25.000,240.000,115.590,14.580,
0.120,5.500,0,20,243.000,1732.260,27.500,233.600,96.280,14.260,
0.120,5.500,1,20,252.000,1919.030,27.500,240.000,152.150,12.950,
0.120,5.500,2,20,252.000,1760.080,27.500,240.000,131.060,14.230,
0.120,5.500,3,20,250.000,1931.230,27.500,240.000,124.300,12.660,
0.120,5.500,4,20,253.000,2035.200,27.500,240.000,129.300,12.980,
0.120,5.500,5,20,252.000,1835.090,27.500,240.000,158.000,12.660,
0.120,5.500,6,20,251.000,1941.750,27.500,240.000,130.890,13.780,
0.120,5.500,7,20,250.000,1654.850,27.500,240.000,118.600,11.500,
0.120,5.500,8,20,250.000,1480.540,27.500,240.000,132.610,11.430,
0.120,5.500,9,20,252.000,1774.270,27.500,240.000,119.510,11.780,
0.120,6.000,0,20,251.000,1732.260,30.000,240.000,106.210,11.600,
0.120,6.000,1,20,252.000,1919.030,30.000,240.000,154.870,10.610,
0.120,6.000,2,20,252.000,1760.080,30.000,240.000,132.740,11.670,
0.120,6.000,3,20,250.000,1931.230,30.000,240.000,126.960,10.250,
0.120,6.000,4,20,253.000,2035.200,30.000,240.000,135.200,10.740,
0.120,6.000,5,20,252.000,1835.090,30.000,240.000,160.550,10.330,
0.120,6.000,6,20,252.000,1941.750,30.000,240.000,139.030,11.310,
0.120,6.000,7,20,250.000,1654.850,30.000,240.000,122.100,9.960,
0.120,6.000,8,20,250.000,1480.540,30.000,240.000,136.530,9.600,
0.120,6.000,9,20,252.000,1774.270,30.000,240.000,125.450,9.800,
0.120,6.500,0,20,251.000,1732.260,32.500,240.000,109.340,10.080,
0.120,6.500,1,20,252.000,1919.030,32.500,240.000,167.330,13.190,
0.120,6.500,2,20,252.000,1760.080,32.500,240.000,136.770,14.570,
0.120,6.500,3,20,252.000,1931.230,32.500,240.000,127.870,12.440,
0.120,6.500,4,20,253.000,2035.200,32.500,240.000,146.360,13.110,
0.120,6.500,5,20,252.000,1835.090,32.500,240.000,164.940,12.710,
0.120,6.500,6,20,252.000,1941.750,32.500,240.000,146.330,15.000,
0.120,6.500,7,20,250.000,1654.850,32.500,240.000,124.980,11.590,
0.120,6.500,8,20,250.000,1480.540,32.500,240.000,141.820,11.830,
0.120,6.500,9,20,252.000,1774.270,32.500,240.000,128.110,12.590,
0.120,7.000,0,20,251.000,1732.260,35.000,240.000,117.410,12.670,
0.120,7.000,1,20,252.000,1919.030,35.100,240.000,170.030,15.950,
0.120,7.000,2,20,252.000,1760.080,35.000,240.000,138.730,17.760,
0.120,7.000,3,20,252.000,1931.230,35.000,240.000,139.310,15.720,
0.120,7.000,4,20,253.000,2035.200,35.000,240.000,150.400,15.980,
0.120,7.000,5,20,252.000,1835.090,35.000,240.000,166.710,15.260,
0.120,7.000,6,20,252.000,1941.750,35.000,240.000,158.460,17.390,
0.120,7.000,7,20,252.000,1654.850,35.000,240.000,128.900,14.680,
0.120,7.000,8,20,252.000,1480.540,35.000,240.000,149.620,14.230,
0.120,7.000,9,20,252.000,1774.270,35.000,240.000,139.120,15.470,
0.130,3.000,0,20,198.000,1732.260,15.000,186.100,63.690,14.920,
0.130,3.000,1,20,249.000,1919.030,15.000,237.600,106.550,15.500,
0.130,3.000,2,20,252.000,1760.080,15.000,240.000,103.840,17.620,
0.130,3.000,3,20,214.000,1931.230,15.000,203.300,92.230,15.580,
0.130,3.000,4,20,244.000,2035.200,15.000,233.100,113.090,15.580,
0.130,3.000,5,20,244.000,1835.090,15.000,231.200,117.420,14.900,
0.130,3.000,6,20,249.000,1941.750,15.000,240.000,108.820,17.290,
0.130,3.000,7,20,249.000,1654.850,16.000,240.000,92.350,14.480,
0.130,3.000,8,20,250.000,1480.540,15.000,240.000,105.250,14.130,
0.130,3.000,9,20,208.000,1774.270,15.000,198.700,94.140,14.940,
