I_U,T_INT,seed,nodes_completed,sim_duration_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,error
0.130,3.500,7,30,113.000,113.000,1823.890,17.500,89.700,29.550,5.710,
0.130,3.500,8,30,112.000,112.000,1666.280,17.500,57.500,25.530,5.700,
0.130,3.500,9,30,106.000,106.000,2003.440,17.500,46.800,25.650,5.940,
0.130,4.000,0,30,116.000,116.000,2183.250,20.000,59.900,27.120,5.970,
0.130,4.000,1,30,127.000,127.000,1873.190,20.000,88.600,33.490,5.780,
0.130,4.000,2,30,121.000,121.000,1944.710,20.000,67.600,26.560,5.920,
0.130,4.000,3,30,108.000,108.000,1871.790,20.000,66.900,31.430,6.050,
0.130,4.000,4,30,142.000,142.000,1830.120,20.000,84.900,30.930,5.950,
0.130,4.000,5,30,114.000,114.000,2094.500,20.000,74.000,32.490,6.270,
0.130,4.000,6,30,154.000,154.000,1977.370,20.000,89.000,32.550,6.160,
0.130,4.000,7,30,119.000,119.000,1933.880,20.000,95.000,31.640,5.900,
0.130,4.000,8,30,120.000,120.000,1694.860,20.000,59.600,26.470,5.760,
0.130,4.000,9,30,108.000,108.000,1970.800,20.000,59.200,29.260,6.060,
0.130,4.500,0,30,127.000,127.000,2159.170,22.500,63.700,28.790,6.220,
0.130,4.500,1,30,134.000,134.000,1865.200,22.500,92.300,36.340,6.130,
0.130,4.500,2,30,118.000,118.000,1953.500,22.500,61.900,29.060,6.070,
0.130,4.500,3,30,115.000,115.000,1902.350,22.500,73.100,34.990,6.240,
0.130,4.500,4,30,145.000,145.000,1833.260,22.500,87.000,36.440,6.120,
0.130,4.500,5,30,159.000,159.000,2086.320,22.500,83.700,42.480,6.440,
0.130,4.500,6,30,159.000,159.000,2003.600,22.500,90.400,38.010,6.310,
0.130,4.500,7,30,130.000,130.000,1934.030,22.500,99.500,35.710,6.080,
0.130,4.500,8,30,121.000,121.000,1713.350,22.500,60.700,29.220,5.820,
0.130,4.500,9,30,101.000,101.000,2016.080,22.500,60.800,29.830,6.150,
0.130,5.000,0,30,118.000,118.000,2216.240,25.000,67.300,33.470,6.450,
0.130,5.000,1,30,131.000,131.000,1857.580,25.000,94.100,40.600,6.180,
0.130,5.000,2,30,114.000,114.000,1932.940,25.000,61.300,33.730,6.120,
0.130,5.000,3,30,135.000,135.000,1888.490,25.000,84.200,40.210,6.270,
0.130,5.000,4,30,145.000,145.000,1833.260,25.000,85.600,38.150,6.200,
0.130,5.000,5,30,162.000,162.000,2086.320,25.000,83.400,45.520,6.480,
0.130,5.000,6,30,165.000,165.000,1968.650,25.000,95.400,41.000,6.320,
0.130,5.000,7,30,137.000,137.000,1888.260,25.000,104.300,39.550,5.780,
0.130,5.000,8,30,121.000,121.000,1696.280,25.000,58.600,32.460,5.730,
0.130,5.000,9,30,115.000,115.000,2009.950,25.000,71.900,33.940,6.350,
0.130,5.500,0,30,132.000,132.000,2161.320,27.500,75.500,37.030,6.510,
0.130,5.500,1,30,134.000,134.000,1860.990,27.500,100.300,43.540,6.200,
0.130,5.500,2,30,132.000,132.000,1977.610,27.500,72.800,37.190,6.220,
0.130,5.500,3,30,139.000,139.000,1888.490,27.500,87.900,43.630,6.390,
0.130,5.500,4,30,151.000,151.000,1851.460,27.500,90.200,42.870,6.290,
0.130,5.500,5,30,169.000,169.000,2086.320,27.500,87.800,48.550,6.580,
0.130,5.500,6,30,196.000,196.000,1984.990,27.500,122.100,44.980,6.230,
0.130,5.500,7,30,133.000,133.000,1859.080,27.500,108.300,44.260,5.950,
0.130,5.500,8,30,121.000,121.000,1719.200,27.500,95.000,36.640,6.170,
0.130,5.500,9,30,161.000,161.000,2061.520,27.500,74.200,37.760,6.340,
0.130,6.000,0,30,151.000,151.000,2171.630,30.000,77.800,38.920,6.460,
0.130,6.000,1,30,143.000,143.000,1871.460,30.000,105.900,45.240,6.250,
0.130,6.000,2,30,140.000,140.000,1904.210,30.000,77.300,41.120,6.190,
0.130,6.000,3,30,150.000,150.000,1902.430,30.000,97.400,45.870,6.360,
0.130,6.000,4,30,170.000,170.000,1859.270,30.000,107.800,45.320,6.300,
0.130,6.000,5,30,168.000,168.000,2099.160,30.000,102.500,50.650,6.400,
0.130,6.000,6,30,150.000,150.000,2019.920,30.000,100.400,45.550,6.170,
0.130,6.000,7,30,131.000,131.000,1848.560,30.000,112.000,46.580,5.990,
0.130,6.000,8,30,165.000,165.000,1641.240,30.000,100.100,45.240,6.060,
0.130,6.000,9,30,151.000,151.000,1982.790,30.000,78.800,43.920,6.440,
0.130,6.500,0,30,147.000,147.000,2142.840,32.500,80.000,41.400,6.520,
0.130,6.500,1,30,217.000,217.000,1865.870,32.500,126.100,53.740,6.270,
0.130,6.500,2,30,147.000,147.000,1911.860,32.500,77.000,43.690,6.270,
0.130,6.500,3,30,218.000,218.000,1899.460,32.500,124.900,54.570,6.490,
0.130,6.500,4,30,170.000,170.000,1865.510,32.500,104.500,48.380,6.130,
0.130,6.500,5,30,212.000,212.000,2134.460,32.500,108.100,54.800,6.430,
0.130,6.500,6,30,184.000,184.000,2013.270,32.500,145.100,54.590,6.370,
0.130,6.500,7,30,135.000,135.000,1871.540,32.500,118.200,49.180,6.100,
0.130,6.500,8,30,172.000,172.000,1618.140,32.500,105.500,49.000,6.020,
0.130,6.500,9,30,154.000,154.000,2054.340,32.500,86.300,48.160,6.450,
0.130,7.000,0,30,141.000,141.000,2098.020,35.000,84.200,43.830,6.440,
0.130,7.000,1,30,224.000,224.000,1880.100,35.000,131.600,55.250,6.300,
0.130,7.000,2,30,155.000,155.000,1911.860,35.000,82.300,46.670,6.190,
0.130,7.000,3,30,195.000,195.000,1899.460,35.000,128.100,56.730,6.360,
0.130,7.000,4,30,177.000,177.000,1880.810,35.000,111.000,52.860,6.190,
0.130,7.000,5,30,171.000,171.000,2148.490,35.000,114.300,55.960,6.670,
0.130,7.000,6,30,178.000,178.000,2060.430,35.000,149.900,56.780,6.540,
0.130,7.000,7,30,179.000,179.000,1871.540,35.000,121.900,52.030,6.210,
0.130,7.000,8,30,177.000,177.000,1705.370,35.000,117.600,52.530,6.250,
0.130,7.000,9,30,165.000,165.000,1981.180,35.000,91.900,52.660,6.420,
0.140,3.000,0,30,87.000,87.000,2156.350,15.000,50.100,20.280,6.560,
0.140,3.000,1,30,110.000,110.000,1854.430,15.000,76.500,28.670,6.270,
0.140,3.000,2,30,88.000,88.000,1872.900,15.000,44.400,22.640,6.110,
0.140,3.000,3,30,96.000,96.000,1877.890,15.000,52.500,23.980,6.150,
0.140,3.000,4,30,89.000,89.000,1825.070,15.000,54.500,21.390,6.150,
0.140,3.000,5,30,108.000,108.000,2095.620,15.000,70.600,25.610,6.620,
0.140,3.000,6,30,138.000,138.000,2012.620,15.000,102.600,25.980,6.440,
0.140,3.000,7,30,97.000,97.000,1866.550,15.000,88.200,21.870,6.030,
0.140,3.000,8,30,108.000,108.000,1677.280,15.000,53.300,22.890,6.120,
0.140,3.000,9,30,99.000,99.000,1987.310,15.000,42.600,22.650,6.590,
0.140,3.500,0,30,90.000,90.000,2100.150,17.500,60.300,23.580,6.450,
0.140,3.500,1,30,122.000,122.000,1847.150,17.500,85.600,31.630,6.120,
0.140,3.500,2,30,113.000,113.000,1940.520,17.500,64.300,24.100,6.120,
0.140,3.500,3,30,110.000,110.000,1908.540,17.500,69.200,29.640,6.350,
0.140,3.500,4,30,136.000,136.000,1825.080,17.500,81.900,26.790,6.140,
0.140,3.500,5,30,114.000,114.000,2100.420,17.500,74.700,30.270,6.630,
0.140,3.500,6,30,150.000,150.000,1966.830,17.500,113.100,30.640,6.400,
0.140,3.500,7,30,118.000,118.000,1823.890,17.500,94.900,30.010,6.050,
0.140,3.500,8,30,114.000,114.000,1684.420,17.500,57.500,25.410,6.160,
0.140,3.500,9,30,106.000,106.000,1973.120,17.500,46.800,25.710,6.370,
0.140,4.000,0,30,116.000,116.000,2183.250,20.000,63.800,27.320,6.530,
0.140,4.000,1,30,132.000,132.000,1873.190,20.000,93.400,34.100,6.140,
0.140,4.000,2,30,126.000,126.000,1944.710,20.000,72.400,26.730,6.220,
0.140,4.000,3,30,113.000,113.000,1871.790,20.000,71.800,31.580,6.410,
0.140,4.000,4,30,148.000,148.000,1830.120,20.000,90.900,31.340,6.240,
0.140,4.000,5,30,119.000,119.000,2063.490,20.000,78.300,34.590,6.620,
0.140,4.000,6,30,160.000,160.000,1977.370,20.000,94.800,33.240,6.450,
0.140,4.000,7,30,121.000,121.000,1933.880,20.000,100.100,32.020,6.300,
0.140,4.000,8,30,120.000,120.000,1694.860,20.000,59.600,27.300,6.170,
0.140,4.000,9,30,108.000,108.000,1970.800,20.000,59.500,29.270,6.450,
0.140,4.500,0,30,127.000,127.000,2159.170,22.500,66.800,28.890,6.490,
0.140,4.500,1,30,140.000,140.000,1865.200,22.500,98.400,36.970,6.270,
0.140,4.500,2,30,119.000,119.000,1953.500,22.500,62.100,29.180,6.260,
0.140,4.500,3,30,120.000,120.000,1902.350,22.500,78.100,35.490,6.420,
0.140,4.500,4,30,153.000,153.000,1833.260,22.500,95.000,36.740,6.250,
0.140,4.500,5,30,170.000,170.000,2009.120,22.500,94.400,43.010,6.520,
0.140,4.500,6,30,164.000,164.000,2003.600,22.500,95.500,38.470,6.520,
0.140,4.500,7,30,131.000,131.000,1934.030,22.500,105.800,36.020,6.280,
0.140,4.500,8,30,121.000,121.000,1713.350,22.500,60.700,29.510,6.050,
0.140,4.500,9,30,113.000,113.000,2016.080,22.500,71.900,31.110,6.230,
0.140,5.000,0,30,118.000,118.000,2216.240,25.000,69.600,33.620,6.400,
0.140,5.000,1,30,135.000,135.000,1857.580,25.000,101.600,41.500,6.080,
0.140,5.000,2,30,114.000,114.000,1932.940,25.000,61.700,33.760,6.040,
0.140,5.000,3,30,147.000,147.000,1888.490,25.000,96.300,40.850,6.230,
0.140,5.000,4,30,153.000,153.000,1833.260,25.000,93.300,38.800,6.090,
0.140,5.000,5,30,173.000,173.000,2061.090,25.000,94.200,46.710,6.350,
0.140,5.000,6,30,148.000,148.000,2005.450,25.000,137.800,42.490,6.260,
0.140,5.000,7,30,137.000,137.000,1888.260,25.000,110.000,39.890,5.880,
0.140,5.000,8,30,121.000,121.000,1653.280,25.000,97.000,34.590,5.600,
0.140,5.000,9,30,117.000,117.000,2009.950,25.000,73.100,34.020,5.930,
0.140,5.500,0,30,132.000,132.000,2161.320,27.500,76.200,37.100,6.110,
0.140,5.500,1,30,134.000,134.000,1860.990,27.500,109.400,44.260,5.900,
0.140,5.500,2,30,133.000,133.000,1977.610,27.500,75.600,37.320,5.940,
0.140,5.500,3,30,151.000,151.000,1888.490,27.500,99.900,44.200,6.080,
0.140,5.500,4,30,172.000,172.000,1851.460,27.500,110.600,43.900,5.890,
0.140,5.500,5,30,174.000,174.000,2086.320,27.500,93.000,47.710,6.170,
0.140,5.500,6,30,154.000,154.000,1986.240,27.500,143.300,44.990,5.980,
0.140,5.500,7,30,133.000,133.000,1812.780,27.500,118.300,44.720,5.480,
0.140,5.500,8,30,121.000,121.000,1719.200,27.500,102.100,37.210,5.750,
0.140,5.500,9,30,161.000,161.000,2061.520,27.500,77.800,38.100,5.930,
0.140,6.000,0,30,151.000,151.000,2171.630,30.000,78.500,38.980,6.040,
0.140,6.000,1,30,144.000,144.000,1871.460,30.000,124.000,46.110,5.890,
0.140,6.000,2,30,140.000,140.000,1904.210,30.000,77.300,41.150,5.830,
0.140,6.000,3,30,156.000,156.000,1902.430,30.000,103.700,46.240,5.900,
0.140,6.000,4,30,179.000,179.000,1860.450,30.000,116.700,46.040,5.790,
0.140,6.000,5,30,171.000,171.000,2099.160,30.000,108.100,51.090,6.060,
0.140,6.000,6,30,160.000,160.000,2032.340,30.000,149.100,48.120,5.890,
0.140,6.000,7,30,131.000,131.000,1848.560,30.000,122.700,46.930,5.530,
0.140,6.000,8,30,174.000,174.000,1641.240,30.000,106.600,45.890,5.650,
0.140,6.000,9,30,152.000,152.000,1982.790,30.000,88.000,44.250,5.930,
0.140,6.500,0,30,147.000,147.000,2142.840,32.500,80.500,41.540,5.970,
0.140,6.500,1,30,224.000,224.000,1865.870,32.500,133.500,55.020,5.770,
0.140,6.500,2,30,147.000,147.000,1911.860,32.500,76.800,43.690,5.760,
0.140,6.500,3,30,231.000,231.000,1899.460,32.500,137.200,55.840,5.880,
0.140,6.500,4,30,177.000,177.000,1865.510,32.500,112.000,49.010,5.610,
0.140,6.500,5,30,213.000,213.000,2134.460,32.500,116.400,55.840,5.930,
0.140,6.500,6,30,184.000,184.000,2013.270,32.500,154.300,55.330,5.830,
0.140,6.500,7,30,136.000,136.000,1871.540,32.500,127.100,49.500,5.620,
0.140,6.500,8,30,181.000,181.000,1618.140,32.500,119.700,49.860,5.650,
0.140,6.500,9,30,154.000,154.000,2054.340,32.500,115.900,49.250,6.010,
0.140,7.000,0,30,141.000,141.000,2098.020,35.000,84.200,43.880,6.000,
0.140,7.000,1,30,230.000,230.000,1880.100,35.000,137.900,56.050,5.810,
0.140,7.000,2,30,155.000,155.000,1911.860,35.000,82.800,46.690,5.730,
0.140,7.000,3,30,288.000,288.000,1899.460,35.000,190.600,62.780,5.970,
0.140,7.000,4,30,186.000,186.000,1880.810,35.000,119.600,53.570,5.700,
0.140,7.000,5,30,171.000,171.000,2148.490,35.000,119.600,56.460,5.910,
0.140,7.000,6,30,181.000,181.000,2060.430,35.000,170.600,57.700,5.900,
0.140,7.000,7,30,183.000,183.000,1871.540,35.000,130.800,52.510,5.610,
0.140,7.000,8,30,186.000,186.000,1705.370,35.000,134.600,53.490,5.620,
0.140,7.000,9,30,165.000,165.000,1981.180,35.000,119.200,53.570,5.840,
0.150,3.000,0,30,89.000,89.000,2156.350,15.000,59.800,21.620,5.910,
0.150,3.000,1,30,117.000,117.000,1833.580,15.000,83.800,30.700,5.610,
0.150,3.000,2,30,109.000,109.000,1872.900,15.000,63.600,24.060,5.540,
0.150,3.000,3,30,109.000,109.000,1910.080,15.000,69.500,25.930,5.590,
0.150,3.000,4,30,94.000,94.000,1825.070,15.000,59.400,21.710,5.530,
0.150,3.000,5,30,113.000,113.000,2043.410,15.000,75.500,26.790,5.940,
0.150,3.000,6,30,145.000,145.000,2003.530,15.000,109.200,26.320,5.850,
0.150,3.000,7,30,119.000,119.000,1864.020,15.000,93.500,24.850,5.520,
0.150,3.000,8,30,109.000,109.000,1677.280,15.000,54.100,23.010,5.480,
0.150,3.000,9,30,101.000,101.000,1984.340,15.000,44.900,22.980,5.720,
0.150,3.500,0,30,97.000,97.000,2100.150,17.500,64.000,23.920,5.690,
0.150,3.500,1,30,127.000,127.000,1847.150,17.500,90.400,32.830,5.500,
0.150,3.500,2,30,117.000,117.000,1872.980,17.500,68.100,24.650,5.410,
0.150,3.500,3,30,114.000,114.000,1908.540,17.500,73.900,29.990,5.560,
0.150,3.500,4,30,141.000,141.000,1825.080,17.500,86.700,26.850,5.460,
0.150,3.500,5,30,118.000,118.000,2100.420,17.500,78.700,30.840,5.880,
0.150,3.500,6,30,155.000,155.000,1966.830,17.500,118.600,31.610,5.710,
0.150,3.500,7,30,121.000,121.000,1823.890,17.500,99.600,30.500,5.430,
0.150,3.500,8,30,114.000,114.000,1679.760,17.500,57.500,25.410,5.330,
0.150,3.500,9,30,109.000,109.000,1973.120,17.500,59.000,26.640,5.540,
0.150,4.000,0,30,116.000,116.000,2183.250,20.000,67.600,27.450,5.720,
0.150,4.000,1,30,137.000,137.000,1841.320,20.000,98.700,35.040,5.410,
0.150,4.000,2,30,146.000,146.000,1944.710,20.000,92.300,27.470,5.430,
0.150,4.000,3,30,118.000,118.000,1878.060,20.000,78.900,32.550,5.550,
0.150,4.000,4,30,156.000,156.000,1766.980,20.000,98.200,33.890,5.440,
0.150,4.000,5,30,123.000,123.000,2063.490,20.000,82.700,35.560,5.790,
0.150,4.000,6,30,165.000,165.000,1977.370,20.000,100.000,33.750,5.660,
0.150,4.000,7,30,124.000,124.000,1854.590,20.000,106.200,32.670,5.360,
0.150,4.000,8,30,119.000,119.000,1630.230,20.000,91.900,30.550,5.270,
0.150,4.000,9,30,113.000,113.000,1970.800,20.000,72.400,30.350,5.560,
0.150,4.500,0,30,127.000,127.000,2170.820,22.500,70.500,29.400,5.600,
0.150,4.500,1,30,146.000,146.000,1865.200,22.500,104.400,38.150,5.410,
0.150,4.500,2,30,124.000,124.000,1953.500,22.500,67.700,29.300,5.470,
0.150,4.500,3,30,138.000,138.000,1902.350,22.500,96.700,36.480,5.630,
0.150,4.500,4,30,162.000,162.000,1833.260,22.500,103.100,38.370,5.440,
0.150,4.500,5,30,175.000,175.000,2015.960,22.500,99.400,44.490,5.640,
0.150,4.500,6,30,149.000,149.000,2005.500,22.500,138.800,39.020,5.640,
0.150,4.500,7,30,139.000,139.000,1868.990,22.500,112.000,38.340,5.310,
0.150,4.500,8,30,125.000,125.000,1649.190,22.500,97.500,32.660,5.270,
0.150,4.500,9,30,117.000,117.000,2016.080,22.500,75.700,31.390,5.370,
0.150,5.000,0,30,118.000,118.000,2216.240,25.000,74.400,34.110,5.790,
0.150,5.000,1,30,142.000,142.000,1857.580,25.000,110.700,42.680,5.480,
0.150,5.000,2,30,114.000,114.000,1932.940,25.000,63.300,33.910,5.410,
0.150,5.000,3,30,152.000,152.000,1888.490,25.000,101.600,41.240,5.530,
0.150,5.000,4,30,167.000,167.000,1833.260,25.000,108.900,40.120,5.370,
0.150,5.000,5,30,177.000,177.000,2064.520,25.000,104.300,48.030,5.600,
0.150,5.000,6,30,156.000,156.000,2005.450,25.000,145.400,43.340,5.520,
0.150,5.000,7,30,138.000,138.000,1888.260,25.000,121.400,40.900,5.250,
0.150,5.000,8,30,121.000,121.000,1653.280,25.000,103.100,35.030,5.000,
0.150,5.000,9,30,121.000,121.000,2009.950,25.000,79.200,34.620,5.420,
0.150,5.500,0,30,132.000,132.000,2161.320,27.500,76.700,37.280,5.610,
0.150,5.500,1,30,140.000,140.000,1876.680,27.500,126.000,45.920,5.430,
0.150,5.500,2,30,144.000,144.000,1887.450,27.500,86.500,37.120,5.300,
0.150,5.500,3,30,158.000,158.000,1902.430,27.500,106.400,44.520,5.510,
0.150,5.500,4,30,179.000,179.000,1851.460,27.500,117.400,44.830,5.380,
0.150,5.500,5,30,179.000,179.000,2096.180,27.500,115.100,51.370,5.620,
0.150,5.500,6,30,163.000,163.000,1986.240,27.500,152.100,46.320,5.450,
0.150,5.500,7,30,135.000,135.000,1812.780,27.500,126.900,45.530,5.100,
0.150,5.500,8,30,125.000,125.000,1719.200,27.500,115.600,37.980,5.380,
0.150,5.500,9,30,161.000,161.000,2061.520,27.500,89.600,38.520,5.530,
0.150,6.000,0,30,151.000,151.000,2171.630,30.000,78.900,39.180,5.670,
0.150,6.000,1,30,144.000,144.000,1871.460,30.000,132.100,46.540,5.430,
0.150,6.000,2,30,146.000,146.000,1904.210,30.000,86.200,41.750,5.360,
0.150,6.000,3,30,162.000,162.000,1902.430,30.000,110.000,47.010,5.500,
0.150,6.000,4,30,186.000,186.000,1860.450,30.000,122.200,46.660,5.410,
0.150,6.000,5,30,175.000,175.000,2151.720,30.000,119.000,53.870,5.620,
0.150,6.000,6,30,179.000,179.000,1980.830,30.000,168.700,48.960,5.410,
0.150,6.000,7,30,140.000,140.000,1848.560,30.000,131.400,47.570,5.280,
0.150,6.000,8,30,178.000,178.000,1641.240,30.000,131.900,47.140,5.450,
0.150,6.000,9,30,153.000,153.000,1982.790,30.000,117.800,45.300,5.620,
0.150,6.500,0,30,147.000,147.000,2142.840,32.500,92.300,42.730,5.710,
0.150,6.500,1,30,230.000,230.000,1865.870,32.500,139.600,55.970,5.480,
0.150,6.500,2,30,151.000,151.000,1869.070,32.500,85.200,44.670,5.450,
0.150,6.500,3,30,283.000,283.000,1899.460,32.500,190.000,58.290,5.620,
0.150,6.500,4,30,186.000,186.000,1869.610,32.500,120.100,53.440,5.390,
0.150,6.500,5,30,220.000,220.000,2134.460,32.500,121.900,58.570,5.670,
0.150,6.500,6,30,246.000,246.000,2013.270,32.500,176.200,58.770,5.560,
0.150,6.500,7,30,143.000,143.000,1845.040,32.500,134.600,49.980,5.200,
0.150,6.500,8,30,187.000,187.000,1618.140,32.500,137.600,51.320,5.110,
0.150,6.500,9,30,167.000,167.000,2054.340,32.500,121.400,49.880,5.450,
0.150,7.000,0,30,141.000,141.000,2098.020,35.000,104.800,44.750,5.410,
0.150,7.000,1,30,239.000,239.000,1880.100,35.000,146.800,57.200,5.280,
0.150,7.000,2,30,151.000,151.000,1821.700,35.000,86.200,46.710,5.110,
0.150,7.000,3,30,315.000,315.000,1899.460,35.000,217.500,66.770,5.420,
0.150,7.000,4,30,204.000,204.000,1900.020,35.000,132.400,56.830,5.150,
0.150,7.000,5,30,197.000,197.000,2148.490,35.000,132.900,57.940,5.520,
0.150,7.000,6,30,193.000,193.000,2060.430,35.000,182.900,58.680,5.430,
0.150,7.000,7,30,190.000,190.000,1871.540,35.000,138.400,53.050,5.140,
0.150,7.000,8,30,192.000,192.000,1645.540,35.000,142.400,54.470,5.110,
0.150,7.000,9,30,168.000,168.000,1981.180,35.000,124.800,54.210,5.330,
0.160,3.000,0,30,97.000,97.000,2094.680,15.000,63.300,22.040,5.410,
0.160,3.000,1,30,122.000,122.000,1836.020,15.000,88.900,33.030,5.180,
0.160,3.000,2,30,112.000,112.000,1872.900,15.000,66.700,24.550,5.110,
0.160,3.000,3,30,114.000,114.000,1910.080,15.000,74.900,27.550,5.200,
0.160,3.000,4,30,97.000,97.000,1825.070,15.000,62.500,22.400,5.360,
0.160,3.000,5,30,118.000,118.000,2046.500,15.000,79.700,27.890,5.820,
0.160,3.000,6,30,151.000,151.000,1936.210,15.000,115.900,29.040,5.570,
0.160,3.000,7,30,106.000,106.000,1790.610,15.000,97.900,25.880,5.230,
0.160,3.000,8,30,112.000,112.000,1619.610,15.000,84.100,24.240,5.200,
0.160,3.000,9,30,106.000,106.000,1984.320,15.000,53.500,23.990,5.530,
0.160,3.500,0,30,102.000,102.000,2069.390,17.500,67.600,24.930,5.470,
0.160,3.500,1,30,132.000,132.000,1817.310,17.500,94.800,34.520,5.260,
0.160,3.500,2,30,122.000,122.000,1872.980,17.500,73.700,25.090,5.220,
0.160,3.500,3,30,118.000,118.000,1933.820,17.500,80.100,31.670,5.390,
0.160,3.500,4,30,146.000,146.000,1824.550,17.500,91.900,28.930,5.250,
0.160,3.500,5,30,122.000,122.000,2118.310,17.500,82.900,32.660,5.590,
0.160,3.500,6,30,161.000,161.000,1949.910,17.500,124.700,33.400,5.360,
0.160,3.500,7,30,126.000,126.000,1823.890,17.500,105.400,32.490,5.110,
0.160,3.500,8,30,114.000,114.000,1608.920,17.500,91.200,26.920,4.990,
0.160,3.500,9,30,112.000,112.000,1996.720,17.500,61.200,26.970,5.200,
0.160,4.000,0,30,119.000,119.000,2168.580,20.000,71.000,28.900,5.390,
0.160,4.000,1,30,143.000,143.000,1841.320,20.000,104.300,36.470,5.130,
0.160,4.000,2,30,150.000,150.000,1877.160,20.000,97.000,28.460,4.900,
0.160,4.000,3,30,124.000,124.000,1878.060,20.000,82.900,33.430,5.170,
0.160,4.000,4,30,164.000,164.000,1766.980,20.000,106.700,35.080,5.040,
0.160,4.000,5,30,181.000,181.000,2034.520,20.000,99.100,40.840,5.310,
0.160,4.000,6,30,149.000,149.000,1905.050,20.000,138.300,38.820,5.210,
0.160,4.000,7,30,128.000,128.000,1823.890,20.000,112.400,34.300,4.940,
0.160,4.000,8,30,119.000,119.000,1660.420,20.000,97.100,30.740,4.970,
0.160,4.000,9,30,116.000,116.000,1990.810,20.000,75.900,30.730,5.120,
0.160,4.500,0,30,128.000,128.000,2170.820,22.500,74.300,29.600,5.230,
0.160,4.500,1,30,151.000,151.000,1870.940,22.500,110.000,39.370,4.970,
0.160,4.500,2,30,128.000,128.000,1953.500,22.500,71.300,30.020,5.140,
0.160,4.500,3,30,158.000,158.000,1902.350,22.500,116.800,40.970,5.240,
0.160,4.500,4,30,167.000,167.000,1833.260,22.500,108.800,38.670,5.090,
0.160,4.500,5,30,179.000,179.000,2030.290,22.500,104.800,46.470,5.290,
0.160,4.500,6,30,156.000,156.000,1946.530,22.500,146.000,40.820,5.290,
0.160,4.500,7,30,143.000,143.000,1868.990,22.500,122.600,40.110,5.010,
0.160,4.500,8,30,130.000,130.000,1640.110,22.500,103.100,36.270,4.920,
0.160,4.500,9,30,121.000,121.000,2022.450,22.500,80.000,32.180,5.090,
0.160,5.000,0,30,118.000,118.000,2216.240,25.000,77.600,34.290,5.250,
0.160,5.000,1,30,149.000,149.000,1884.760,25.000,126.700,45.200,5.160,
0.160,5.000,2,30,114.000,114.000,1932.940,25.000,66.500,34.080,5.160,
0.160,5.000,3,30,158.000,158.000,1888.490,25.000,107.800,42.150,5.260,
0.160,5.000,4,30,177.000,177.000,1833.260,25.000,117.100,41.050,5.160,
0.160,5.000,5,30,184.000,184.000,2099.350,25.000,116.300,50.320,5.460,
0.160,5.000,6,30,174.000,174.000,2052.660,25.000,163.500,48.290,5.300,
0.160,5.000,7,30,163.000,163.000,1886.660,25.000,129.800,43.860,5.060,
0.160,5.000,8,30,125.000,125.000,1640.110,25.000,116.000,36.130,4.840,
0.160,5.000,9,30,126.000,126.000,2009.950,25.000,90.500,36.210,5.530,
0.160,5.500,0,30,126.000,126.000,2119.760,27.500,91.100,37.700,5.570,
0.160,5.500,1,30,147.000,147.000,1876.680,27.500,133.200,47.590,5.450,
0.160,5.500,2,30,148.000,148.000,1887.450,27.500,90.800,37.840,5.290,
0.160,5.500,3,30,163.000,163.000,1902.430,27.500,112.000,45.210,5.530,
0.160,5.500,4,30,187.000,187.000,1851.460,27.500,124.800,46.630,5.320,
0.160,5.500,5,30,185.000,185.000,2099.350,27.500,120.600,51.690,5.600,
0.160,5.500,6,30,183.000,183.000,1927.270,27.500,173.000,48.480,5.370,
0.160,5.500,7,30,164.000,164.000,1812.780,27.500,134.000,47.950,5.090,
0.160,5.500,8,30,143.000,143.000,1719.200,27.500,133.300,38.920,5.070,
0.160,5.500,9,30,161.000,161.000,2061.520,27.500,118.900,41.250,5.400,
0.160,6.000,0,30,126.000,126.000,2122.620,30.000,107.300,39.570,5.360,
0.160,6.000,1,30,151.000,151.000,1871.460,30.000,139.400,47.500,5.310,
0.160,6.000,2,30,148.000,148.000,1895.320,30.000,89.300,42.250,5.160,
0.160,6.000,3,30,168.000,168.000,1902.430,30.000,115.900,47.660,5.310,
0.160,6.000,4,30,199.000,199.000,1866.460,30.000,134.200,48.890,5.260,
0.160,6.000,5,30,212.000,212.000,2137.070,30.000,132.500,59.490,5.470,
0.160,6.000,6,30,251.000,251.000,2004.110,30.000,180.200,54.970,5.310,
0.160,6.000,7,30,163.000,163.000,1848.560,30.000,139.100,49.670,4.950,
0.160,6.000,8,30,185.000,185.000,1641.240,30.000,139.100,48.280,5.160,
0.160,6.000,9,30,152.000,152.000,1982.790,30.000,123.000,46.390,5.390,
0.160,6.500,0,30,147.000,147.000,2142.840,32.500,114.100,43.520,5.480,
0.160,6.500,1,30,238.000,238.000,1872.240,32.500,158.200,57.540,5.310,
0.160,6.500,2,30,157.000,157.000,1870.330,32.500,89.800,44.700,5.210,
0.160,6.500,3,30,308.000,308.000,1899.460,32.500,214.100,61.890,5.390,
0.160,6.500,4,30,204.000,204.000,1869.610,32.500,136.100,55.590,5.180,
0.160,6.500,5,30,243.000,243.000,2134.460,32.500,139.200,63.050,5.490,
0.160,6.500,6,30,254.000,254.000,1992.170,32.500,188.500,59.160,5.420,
0.160,6.500,7,30,182.000,182.000,1845.040,32.500,143.000,53.760,5.250,
